model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,alpha,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
nb,word,True,0.25,10,"(1, 2)",new,lemma,0.01,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.25,10,"(1, 3)",new,lemma,0.0,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.25,10,"(1, 3)",new,lemma,0.001,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.25,10,"(1, 3)",new,lemma,0.01,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.5,10,"(1, 2)",new,lemma,0.0,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.5,10,"(1, 2)",new,lemma,0.001,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.5,10,"(1, 2)",new,lemma,0.01,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.5,10,"(1, 3)",new,lemma,0.0,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.5,10,"(1, 3)",new,lemma,0.001,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.5,10,"(1, 3)",new,lemma,0.01,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,1.0,10,"(1, 2)",new,lemma,0.0,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,1.0,10,"(1, 2)",new,lemma,0.001,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,1.0,10,"(1, 2)",new,lemma,0.01,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,1.0,10,"(1, 3)",new,lemma,0.0,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,1.0,10,"(1, 3)",new,lemma,0.001,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,1.0,10,"(1, 3)",new,lemma,0.01,0.7496603116692608,0.18823529411764706,0.8426559356136821,0.6468253968253969,0.771939631078815,0.5937269294176859,0.10309278350515463,0.7051218299353554,0.5456026058631922,0.6288968824940048
nb,word,True,0.25,10,"(1, 1)",new,stem,0.25,0.7492667739103904,0.05,0.8430818878580073,0.6594700686947988,0.7730575740637228,0.5979499587009834,0.08421052631578947,0.7065868263473053,0.5545675020210186,0.632494004796163
nb,word,True,0.5,10,"(1, 1)",new,stem,0.25,0.7492667739103904,0.05,0.8430818878580073,0.6594700686947988,0.7730575740637228,0.5979499587009834,0.08421052631578947,0.7065868263473053,0.5545675020210186,0.632494004796163
nb,word,True,1.0,10,"(1, 1)",new,stem,0.25,0.7492667739103904,0.05,0.8430818878580073,0.6594700686947988,0.7730575740637228,0.5979499587009834,0.08421052631578947,0.7065868263473053,0.5545675020210186,0.632494004796163
nb,word,True,0.25,10,"(1, 1)",new,lemma,0.0,0.7489805726758241,0.18823529411764706,0.8423169750603379,0.6454816285998013,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,0.25,10,"(1, 1)",new,lemma,0.001,0.7489805726758241,0.18823529411764706,0.8423169750603379,0.6454816285998013,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,0.5,10,"(1, 1)",new,lemma,0.0,0.7489805726758241,0.18823529411764706,0.8423169750603379,0.6454816285998013,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,0.5,10,"(1, 1)",new,lemma,0.001,0.7489805726758241,0.18823529411764706,0.8423169750603379,0.6454816285998013,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,1.0,10,"(1, 1)",new,lemma,0.0,0.7489805726758241,0.18823529411764706,0.8423169750603379,0.6454816285998013,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,1.0,10,"(1, 1)",new,lemma,0.001,0.7489805726758241,0.18823529411764706,0.8423169750603379,0.6454816285998013,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,0.25,1,"(1, 1)",new,stem,0.001,0.7489255177395931,0.3333333333333333,0.8189247311827957,0.6707855251544572,0.7557294577976523,0.6370494454024312,0.20634920634920637,0.7209302325581396,0.6069802731411229,0.6564748201438849
nb,word,True,0.5,1,"(1, 1)",new,stem,0.001,0.7489255177395931,0.3333333333333333,0.8189247311827957,0.6707855251544572,0.7557294577976523,0.6370494454024312,0.20634920634920637,0.7209302325581396,0.6069802731411229,0.6564748201438849
nb,word,True,1.0,1,"(1, 1)",new,stem,0.001,0.7489255177395931,0.3333333333333333,0.8189247311827957,0.6707855251544572,0.7557294577976523,0.6370494454024312,0.20634920634920637,0.7209302325581396,0.6069802731411229,0.6564748201438849
nb,word,True,0.25,10,"(1, 1)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5910541398289894,0.08333333333333333,0.7040714995034756,0.5432300163132137,0.6270983213429256
nb,word,True,0.5,10,"(1, 1)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5910541398289894,0.08333333333333333,0.7040714995034756,0.5432300163132137,0.6270983213429256
nb,word,True,1.0,10,"(1, 1)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5910541398289894,0.08333333333333333,0.7040714995034756,0.5432300163132137,0.6270983213429256
nb,word,True,0.25,10,"(1, 2)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5909850810790995,0.08333333333333333,0.7044212617983111,0.5427872860635697,0.6270983213429256
nb,word,True,0.25,10,"(1, 3)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5909850810790995,0.08333333333333333,0.7044212617983111,0.5427872860635697,0.6270983213429256
nb,word,True,0.5,10,"(1, 2)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5909850810790995,0.08333333333333333,0.7044212617983111,0.5427872860635697,0.6270983213429256
nb,word,True,0.5,10,"(1, 3)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5909850810790995,0.08333333333333333,0.7044212617983111,0.5427872860635697,0.6270983213429256
nb,word,True,1.0,10,"(1, 2)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5909850810790995,0.08333333333333333,0.7044212617983111,0.5427872860635697,0.6270983213429256
nb,word,True,1.0,10,"(1, 3)",new,lemma,0.1,0.748884800335702,0.17073170731707316,0.8424437299035369,0.6468253968253969,0.771939631078815,0.5909850810790995,0.08333333333333333,0.7044212617983111,0.5427872860635697,0.6270983213429256
nb,word,True,0.25,10,"(1, 1)",new,lemma,0.01,0.7486573199101085,0.16666666666666666,0.8423169750603379,0.6468253968253969,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,0.5,10,"(1, 1)",new,lemma,0.01,0.7486573199101085,0.16666666666666666,0.8423169750603379,0.6468253968253969,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,1.0,10,"(1, 1)",new,lemma,0.01,0.7486573199101085,0.16666666666666666,0.8423169750603379,0.6468253968253969,0.7713806595863612,0.5930414676689352,0.10309278350515463,0.7044212617983111,0.5448613376835236,0.6282973621103117
nb,word,True,0.25,1,"(1, 2)",new,stem,0.25,0.7481775987498681,0.05714285714285715,0.8356614626129827,0.6685288640595902,0.7702627166014533,0.625469584978951,0.0449438202247191,0.7199180747567845,0.6012364760432766,0.6558752997601919
nb,word,True,0.5,1,"(1, 2)",new,stem,0.25,0.7481775987498681,0.05714285714285715,0.8356614626129827,0.6685288640595902,0.7702627166014533,0.625469584978951,0.0449438202247191,0.7199180747567845,0.6012364760432766,0.6558752997601919
nb,word,True,1.0,1,"(1, 2)",new,stem,0.25,0.7481775987498681,0.05714285714285715,0.8356614626129827,0.6685288640595902,0.7702627166014533,0.625469584978951,0.0449438202247191,0.7199180747567845,0.6012364760432766,0.6558752997601919
nb,word,True,0.25,10,"(1, 2)",new,stem,0.5,0.7481159361610318,0.0,0.8434607645875252,0.6607843137254902,0.7741755170486305,0.5982913666880161,0.08888888888888889,0.7068193130910901,0.5545675020210186,0.6336930455635491
nb,word,True,0.25,10,"(1, 3)",new,stem,0.5,0.7481159361610318,0.0,0.8434607645875252,0.6607843137254902,0.7741755170486305,0.5982913666880161,0.08888888888888889,0.7068193130910901,0.5545675020210186,0.6336930455635491
nb,word,True,0.5,10,"(1, 2)",new,stem,0.5,0.7481159361610318,0.0,0.8434607645875252,0.6607843137254902,0.7741755170486305,0.5982913666880161,0.08888888888888889,0.7068193130910901,0.5545675020210186,0.6336930455635491
nb,word,True,0.5,10,"(1, 3)",new,stem,0.5,0.7481159361610318,0.0,0.8434607645875252,0.6607843137254902,0.7741755170486305,0.5982913666880161,0.08888888888888889,0.7068193130910901,0.5545675020210186,0.6336930455635491
nb,word,True,1.0,10,"(1, 2)",new,stem,0.5,0.7481159361610318,0.0,0.8434607645875252,0.6607843137254902,0.7741755170486305,0.5982913666880161,0.08888888888888889,0.7068193130910901,0.5545675020210186,0.6336930455635491
nb,word,True,1.0,10,"(1, 3)",new,stem,0.5,0.7481159361610318,0.0,0.8434607645875252,0.6607843137254902,0.7741755170486305,0.5982913666880161,0.08888888888888889,0.7068193130910901,0.5545675020210186,0.6336930455635491
nb,word,True,0.25,1,"(1, 2)",new,lemma,0.25,0.7475720346418698,0.057971014492753624,0.8364083640836408,0.6654205607476635,0.7702627166014533,0.6287685251171229,0.12765957446808512,0.719262295081967,0.6000000000000001,0.6564748201438849
nb,word,True,0.5,1,"(1, 2)",new,lemma,0.25,0.7475720346418698,0.057971014492753624,0.8364083640836408,0.6654205607476635,0.7702627166014533,0.6287685251171229,0.12765957446808512,0.719262295081967,0.6000000000000001,0.6564748201438849
nb,word,True,1.0,1,"(1, 2)",new,lemma,0.25,0.7475720346418698,0.057971014492753624,0.8364083640836408,0.6654205607476635,0.7702627166014533,0.6287685251171229,0.12765957446808512,0.719262295081967,0.6000000000000001,0.6564748201438849
nb,word,True,0.25,10,"(1, 1)",new,stem,0.5,0.7474463793436975,0.0,0.8431214802896219,0.6594700686947988,0.7736165455561766,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,0.5,10,"(1, 1)",new,stem,0.5,0.7474463793436975,0.0,0.8431214802896219,0.6594700686947988,0.7736165455561766,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,1.0,10,"(1, 1)",new,stem,0.5,0.7474463793436975,0.0,0.8431214802896219,0.6594700686947988,0.7736165455561766,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,0.25,1,"(1, 2)",new,original,0.1,0.7459472233552928,0.23529411764705885,0.8268343815513628,0.6588447653429602,0.7607602012297373,0.6410624528281779,0.25000000000000006,0.7214137214137215,0.6100917431192661,0.6630695443645084
nb,word,True,0.5,1,"(1, 2)",new,original,0.1,0.7459472233552928,0.23529411764705885,0.8268343815513628,0.6588447653429602,0.7607602012297373,0.6410624528281779,0.25000000000000006,0.7214137214137215,0.6100917431192661,0.6630695443645084
nb,word,True,1.0,1,"(1, 2)",new,original,0.1,0.7459472233552928,0.23529411764705885,0.8268343815513628,0.6588447653429602,0.7607602012297373,0.6410624528281779,0.25000000000000006,0.7214137214137215,0.6100917431192661,0.6630695443645084
nb,word,True,0.25,1,"(1, 1)",new,original,0.5,0.7458307586342203,0.05882352941176471,0.8363486842105263,0.660482374768089,0.7685858021240917,0.6269751220233671,0.08888888888888889,0.7202046035805628,0.5995352439969016,0.6564748201438849
nb,word,True,0.5,1,"(1, 1)",new,original,0.5,0.7458307586342203,0.05882352941176471,0.8363486842105263,0.660482374768089,0.7685858021240917,0.6269751220233671,0.08888888888888889,0.7202046035805628,0.5995352439969016,0.6564748201438849
nb,word,True,1.0,1,"(1, 1)",new,original,0.5,0.7458307586342203,0.05882352941176471,0.8363486842105263,0.660482374768089,0.7685858021240917,0.6269751220233671,0.08888888888888889,0.7202046035805628,0.5995352439969016,0.6564748201438849
nb,word,True,0.25,10,"(1, 2)",new,original,0.001,0.7455355954718469,0.1,0.8425259792166265,0.6445783132530121,0.7708216880939072,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,10,"(1, 3)",new,original,0.001,0.7455355954718469,0.1,0.8425259792166265,0.6445783132530121,0.7708216880939072,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 2)",new,original,0.001,0.7455355954718469,0.1,0.8425259792166265,0.6445783132530121,0.7708216880939072,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 3)",new,original,0.001,0.7455355954718469,0.1,0.8425259792166265,0.6445783132530121,0.7708216880939072,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 2)",new,original,0.001,0.7455355954718469,0.1,0.8425259792166265,0.6445783132530121,0.7708216880939072,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 3)",new,original,0.001,0.7455355954718469,0.1,0.8425259792166265,0.6445783132530121,0.7708216880939072,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,10,"(1, 2)",new,original,0.0,0.7448508040046476,0.1,0.8421893727526968,0.6432160804020101,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,10,"(1, 3)",new,original,0.0,0.7448508040046476,0.1,0.8421893727526968,0.6432160804020101,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 2)",new,original,0.0,0.7448508040046476,0.1,0.8421893727526968,0.6432160804020101,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 3)",new,original,0.0,0.7448508040046476,0.1,0.8421893727526968,0.6432160804020101,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 2)",new,original,0.0,0.7448508040046476,0.1,0.8421893727526968,0.6432160804020101,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 3)",new,original,0.0,0.7448508040046476,0.1,0.8421893727526968,0.6432160804020101,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,10,"(1, 1)",new,original,0.001,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,10,"(1, 2)",new,original,0.01,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,10,"(1, 3)",new,original,0.01,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 1)",new,original,0.001,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 2)",new,original,0.01,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 3)",new,original,0.01,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 1)",new,original,0.001,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 2)",new,original,0.01,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 3)",new,original,0.01,0.7444424768336741,0.0759493670886076,0.8421893727526968,0.6445783132530121,0.7702627166014533,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,1,"(1, 2)",new,lemma,0.0,0.744243015507287,0.38596491228070173,0.8121212121212121,0.6637781629116118,0.7506987143655673,0.6450371416210355,0.3157894736842105,0.7198298777246146,0.6127080181543116,0.6612709832134293
nb,word,True,0.5,1,"(1, 2)",new,lemma,0.0,0.744243015507287,0.38596491228070173,0.8121212121212121,0.6637781629116118,0.7506987143655673,0.6450371416210355,0.3157894736842105,0.7198298777246146,0.6127080181543116,0.6612709832134293
nb,word,True,1.0,1,"(1, 2)",new,lemma,0.0,0.744243015507287,0.38596491228070173,0.8121212121212121,0.6637781629116118,0.7506987143655673,0.6450371416210355,0.3157894736842105,0.7198298777246146,0.6127080181543116,0.6612709832134293
nb,word,True,0.25,1,"(1, 1)",new,original,0.01,0.7440982930716158,0.37037037037037035,0.8179487179487179,0.654867256637168,0.7529346003353828,0.6396759678779997,0.25,0.721311475409836,0.6074411541381929,0.658273381294964
nb,word,True,0.5,1,"(1, 1)",new,original,0.01,0.7440982930716158,0.37037037037037035,0.8179487179487179,0.654867256637168,0.7529346003353828,0.6396759678779997,0.25,0.721311475409836,0.6074411541381929,0.658273381294964
nb,word,True,1.0,1,"(1, 1)",new,original,0.01,0.7440982930716158,0.37037037037037035,0.8179487179487179,0.654867256637168,0.7529346003353828,0.6396759678779997,0.25,0.721311475409836,0.6074411541381929,0.658273381294964
nb,word,True,0.25,10,"(1, 1)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5909440340842859,0.08421052631578947,0.7037220843672456,0.5432300163132137,0.6270983213429256
nb,word,True,0.5,10,"(1, 1)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5909440340842859,0.08421052631578947,0.7037220843672456,0.5432300163132137,0.6270983213429256
nb,word,True,1.0,10,"(1, 1)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5909440340842859,0.08421052631578947,0.7037220843672456,0.5432300163132137,0.6270983213429256
nb,word,True,0.25,10,"(1, 2)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5893615367283689,0.08421052631578947,0.7033730158730159,0.5404081632653062,0.6258992805755396
nb,word,True,0.25,10,"(1, 3)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5893615367283689,0.08421052631578947,0.7033730158730159,0.5404081632653062,0.6258992805755396
nb,word,True,0.5,10,"(1, 2)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5893615367283689,0.08421052631578947,0.7033730158730159,0.5404081632653062,0.6258992805755396
nb,word,True,0.5,10,"(1, 3)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5893615367283689,0.08421052631578947,0.7033730158730159,0.5404081632653062,0.6258992805755396
nb,word,True,1.0,10,"(1, 2)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5893615367283689,0.08421052631578947,0.7033730158730159,0.5404081632653062,0.6258992805755396
nb,word,True,1.0,10,"(1, 3)",new,original,0.25,0.7440343569483822,0.027777777777777776,0.8432389309932189,0.6466466466466467,0.771939631078815,0.5893615367283689,0.08421052631578947,0.7033730158730159,0.5404081632653062,0.6258992805755396
nb,word,True,0.25,1,"(1, 3)",new,stem,0.0,0.7439422791453166,0.36974789915966383,0.8122837370242214,0.6643417611159547,0.7501397428731135,0.6396520303115424,0.31496062992125984,0.7148936170212766,0.6064710308502633,0.6564748201438849
nb,word,True,0.5,1,"(1, 3)",new,stem,0.0,0.7439422791453166,0.36974789915966383,0.8122837370242214,0.6643417611159547,0.7501397428731135,0.6396520303115424,0.31496062992125984,0.7148936170212766,0.6064710308502633,0.6564748201438849
nb,word,True,1.0,1,"(1, 3)",new,stem,0.0,0.7439422791453166,0.36974789915966383,0.8122837370242214,0.6643417611159547,0.7501397428731135,0.6396520303115424,0.31496062992125984,0.7148936170212766,0.6064710308502633,0.6564748201438849
nb,word,True,0.25,10,"(1, 1)",new,original,0.0,0.7437578497752916,0.0759493670886076,0.84185303514377,0.6432160804020101,0.7697037451089994,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.5,10,"(1, 1)",new,original,0.0,0.7437578497752916,0.0759493670886076,0.84185303514377,0.6432160804020101,0.7697037451089994,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,1.0,10,"(1, 1)",new,original,0.0,0.7437578497752916,0.0759493670886076,0.84185303514377,0.6432160804020101,0.7697037451089994,0.5932168798398296,0.10309278350515463,0.7044776119402985,0.5451586655817738,0.6282973621103117
nb,word,True,0.25,10,"(1, 2)",new,stem,1.0,0.743727841489202,0.0,0.8424,0.6501486620416254,0.771939631078815,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,0.25,10,"(1, 3)",new,stem,1.0,0.743727841489202,0.0,0.8424,0.6501486620416254,0.771939631078815,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,0.5,10,"(1, 2)",new,stem,1.0,0.743727841489202,0.0,0.8424,0.6501486620416254,0.771939631078815,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,0.5,10,"(1, 3)",new,stem,1.0,0.743727841489202,0.0,0.8424,0.6501486620416254,0.771939631078815,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,1.0,10,"(1, 2)",new,stem,1.0,0.743727841489202,0.0,0.8424,0.6501486620416254,0.771939631078815,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,1.0,10,"(1, 3)",new,stem,1.0,0.743727841489202,0.0,0.8424,0.6501486620416254,0.771939631078815,0.5990380964456316,0.08888888888888889,0.7071713147410359,0.555735056542811,0.6342925659472423
nb,word,True,0.25,1,"(1, 1)",new,original,0.001,0.7435398566250133,0.3508771929824562,0.8161512027491409,0.6584507042253521,0.7512576858580212,0.6377023229277647,0.24615384615384614,0.7209302325581396,0.604261796042618,0.6564748201438849
nb,word,True,0.5,1,"(1, 1)",new,original,0.001,0.7435398566250133,0.3508771929824562,0.8161512027491409,0.6584507042253521,0.7512576858580212,0.6377023229277647,0.24615384615384614,0.7209302325581396,0.604261796042618,0.6564748201438849
nb,word,True,1.0,1,"(1, 1)",new,original,0.001,0.7435398566250133,0.3508771929824562,0.8161512027491409,0.6584507042253521,0.7512576858580212,0.6377023229277647,0.24615384615384614,0.7209302325581396,0.604261796042618,0.6564748201438849
nb,word,True,0.25,1,"(1, 3)",new,lemma,0.0,0.74329821815737,0.38596491228070173,0.812257229175658,0.6608544027898866,0.7501397428731135,0.6421464894728549,0.3181818181818182,0.7163384779137839,0.609811320754717,0.658273381294964
nb,word,True,0.5,1,"(1, 3)",new,lemma,0.0,0.74329821815737,0.38596491228070173,0.812257229175658,0.6608544027898866,0.7501397428731135,0.6421464894728549,0.3181818181818182,0.7163384779137839,0.609811320754717,0.658273381294964
nb,word,True,1.0,1,"(1, 3)",new,lemma,0.0,0.74329821815737,0.38596491228070173,0.812257229175658,0.6608544027898866,0.7501397428731135,0.6421464894728549,0.3181818181818182,0.7163384779137839,0.609811320754717,0.658273381294964
nb,word,True,0.25,10,"(1, 2)",new,original,0.5,0.743184758111781,0.0,0.8431528662420381,0.6472945891783567,0.7724986025712689,0.589879480679435,0.08791208791208792,0.7036120732310737,0.5408496732026145,0.6270983213429256
nb,word,True,0.25,10,"(1, 3)",new,original,0.5,0.743184758111781,0.0,0.8431528662420381,0.6472945891783567,0.7724986025712689,0.589879480679435,0.08791208791208792,0.7036120732310737,0.5408496732026145,0.6270983213429256
nb,word,True,0.5,10,"(1, 2)",new,original,0.5,0.743184758111781,0.0,0.8431528662420381,0.6472945891783567,0.7724986025712689,0.589879480679435,0.08791208791208792,0.7036120732310737,0.5408496732026145,0.6270983213429256
