model,analyzer,lowercase,max_df,min_df,ngram_range,type,C,class_weight,penalty,solver,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
logreg,word,True,1.0,1,"(1, 2)",original,0.1,balanced,l2,newton-cg,0.7929300681892033,0.5037037037037038,0.869196323356116,0.674846625766871,0.801747311827957,0.7424970753837612,0.5330296127562641,0.8363821138211383,0.6236559139784946,0.7575554063129617
logreg,word,True,0.25,1,"(1, 3)",lemma,5.0,balanced,l2,lbfgs,0.792239384577769,0.5072886297376094,0.8717472118959106,0.6651340996168582,0.8054435483870968,0.7558006200747017,0.5204081632653061,0.8382126348228044,0.6622754491017963,0.7679650772330423
logreg,word,True,0.25,1,"(1, 3)",lemma,5.0,balanced,l2,newton-cg,0.792239384577769,0.5072886297376094,0.8717472118959106,0.6651340996168582,0.8054435483870968,0.7558006200747017,0.5204081632653061,0.8382126348228044,0.6622754491017963,0.7679650772330423
logreg,word,True,0.5,1,"(1, 3)",lemma,5.0,balanced,l2,lbfgs,0.792239384577769,0.5072886297376094,0.8717472118959106,0.6651340996168582,0.8054435483870968,0.7558006200747017,0.5204081632653061,0.8382126348228044,0.6622754491017963,0.7679650772330423
logreg,word,True,0.5,1,"(1, 3)",lemma,5.0,balanced,l2,newton-cg,0.792239384577769,0.5072886297376094,0.8717472118959106,0.6651340996168582,0.8054435483870968,0.7558006200747017,0.5204081632653061,0.8382126348228044,0.6622754491017963,0.7679650772330423
logreg,word,True,1.0,1,"(1, 3)",lemma,5.0,balanced,l2,lbfgs,0.792239384577769,0.5072886297376094,0.8717472118959106,0.6651340996168582,0.8054435483870968,0.7558006200747017,0.5204081632653061,0.8382126348228044,0.6622754491017963,0.7679650772330423
logreg,word,True,1.0,1,"(1, 3)",lemma,5.0,balanced,l2,newton-cg,0.792239384577769,0.5072886297376094,0.8717472118959106,0.6651340996168582,0.8054435483870968,0.7558006200747017,0.5204081632653061,0.8382126348228044,0.6622754491017963,0.7679650772330423
logreg,word,True,0.25,1,"(1, 3)",original,0.1,balanced,l2,lbfgs,0.7920866608401026,0.4911392405063291,0.870582728761994,0.6713395638629284,0.8024193548387096,0.7409031719468279,0.5311778290993071,0.8362439888635789,0.6195928753180662,0.7568838146406984
logreg,word,True,0.25,1,"(1, 3)",original,0.1,balanced,l2,newton-cg,0.7920866608401026,0.4911392405063291,0.870582728761994,0.6713395638629284,0.8024193548387096,0.7409031719468279,0.5311778290993071,0.8362439888635789,0.6195928753180662,0.7568838146406984
logreg,word,True,0.5,1,"(1, 3)",original,0.1,balanced,l2,lbfgs,0.7920866608401026,0.4911392405063291,0.870582728761994,0.6713395638629284,0.8024193548387096,0.7409031719468279,0.5311778290993071,0.8362439888635789,0.6195928753180662,0.7568838146406984
logreg,word,True,0.5,1,"(1, 3)",original,0.1,balanced,l2,newton-cg,0.7920866608401026,0.4911392405063291,0.870582728761994,0.6713395638629284,0.8024193548387096,0.7409031719468279,0.5311778290993071,0.8362439888635789,0.6195928753180662,0.7568838146406984
logreg,word,True,1.0,1,"(1, 3)",original,0.1,balanced,l2,lbfgs,0.7920866608401026,0.4911392405063291,0.870582728761994,0.6713395638629284,0.8024193548387096,0.7409031719468279,0.5311778290993071,0.8362439888635789,0.6195928753180662,0.7568838146406984
logreg,word,True,1.0,1,"(1, 3)",original,0.1,balanced,l2,newton-cg,0.7920866608401026,0.4911392405063291,0.870582728761994,0.6713395638629284,0.8024193548387096,0.7409031719468279,0.5311778290993071,0.8362439888635789,0.6195928753180662,0.7568838146406984
logreg,word,True,0.25,1,"(1, 1)",lemma,0.1,balanced,l2,lbfgs,0.7920726631755539,0.4875846501128668,0.8655926905506132,0.6844444444444445,0.7963709677419355,0.7427065483185001,0.535031847133758,0.8351309707241911,0.6260213702074167,0.7555406312961719
logreg,word,True,0.25,1,"(1, 1)",lemma,0.1,balanced,l2,newton-cg,0.7920726631755539,0.4875846501128668,0.8655926905506132,0.6844444444444445,0.7963709677419355,0.7427065483185001,0.535031847133758,0.8351309707241911,0.6260213702074167,0.7555406312961719
logreg,word,True,0.5,1,"(1, 1)",lemma,0.1,balanced,l2,lbfgs,0.7920726631755539,0.4875846501128668,0.8655926905506132,0.6844444444444445,0.7963709677419355,0.7427065483185001,0.535031847133758,0.8351309707241911,0.6260213702074167,0.7555406312961719
logreg,word,True,0.5,1,"(1, 1)",lemma,0.1,balanced,l2,newton-cg,0.7920726631755539,0.4875846501128668,0.8655926905506132,0.6844444444444445,0.7963709677419355,0.7427065483185001,0.535031847133758,0.8351309707241911,0.6260213702074167,0.7555406312961719
logreg,word,True,1.0,1,"(1, 1)",lemma,0.1,balanced,l2,lbfgs,0.7920726631755539,0.4875846501128668,0.8655926905506132,0.6844444444444445,0.7963709677419355,0.7427065483185001,0.535031847133758,0.8351309707241911,0.6260213702074167,0.7555406312961719
logreg,word,True,1.0,1,"(1, 1)",lemma,0.1,balanced,l2,newton-cg,0.7920726631755539,0.4875846501128668,0.8655926905506132,0.6844444444444445,0.7963709677419355,0.7427065483185001,0.535031847133758,0.8351309707241911,0.6260213702074167,0.7555406312961719
logreg,word,True,0.25,1,"(1, 2)",lemma,5.0,balanced,l2,lbfgs,0.7920176003337428,0.533724340175953,0.8706595199254255,0.6606060606060605,0.8047715053763441,0.7519806990669167,0.5164556962025316,0.8352156057494866,0.6570570570570571,0.7642713230355943
logreg,word,True,0.25,1,"(1, 2)",lemma,5.0,balanced,l2,newton-cg,0.7920176003337428,0.533724340175953,0.8706595199254255,0.6606060606060605,0.8047715053763441,0.7519806990669167,0.5164556962025316,0.8352156057494866,0.6570570570570571,0.7642713230355943
logreg,word,True,0.5,1,"(1, 2)",lemma,5.0,balanced,l2,lbfgs,0.7920176003337428,0.533724340175953,0.8706595199254255,0.6606060606060605,0.8047715053763441,0.7519806990669167,0.5164556962025316,0.8352156057494866,0.6570570570570571,0.7642713230355943
logreg,word,True,0.5,1,"(1, 2)",lemma,5.0,balanced,l2,newton-cg,0.7920176003337428,0.533724340175953,0.8706595199254255,0.6606060606060605,0.8047715053763441,0.7519806990669167,0.5164556962025316,0.8352156057494866,0.6570570570570571,0.7642713230355943
logreg,word,True,1.0,1,"(1, 2)",lemma,5.0,balanced,l2,lbfgs,0.7920176003337428,0.533724340175953,0.8706595199254255,0.6606060606060605,0.8047715053763441,0.7519806990669167,0.5164556962025316,0.8352156057494866,0.6570570570570571,0.7642713230355943
logreg,word,True,1.0,1,"(1, 2)",lemma,5.0,balanced,l2,newton-cg,0.7920176003337428,0.533724340175953,0.8706595199254255,0.6606060606060605,0.8047715053763441,0.7519806990669167,0.5164556962025316,0.8352156057494866,0.6570570570570571,0.7642713230355943
logreg,word,True,0.25,1,"(1, 1)",lemma,5.0,balanced,l2,lbfgs,0.7915203033248849,0.5603864734299516,0.8648388648388649,0.6666666666666666,0.7977150537634409,0.7495263873364229,0.4796163069544364,0.8371971867673873,0.6541176470588236,0.7599059771658832
logreg,word,True,0.25,1,"(1, 1)",lemma,5.0,balanced,l2,newton-cg,0.7915203033248849,0.5603864734299516,0.8648388648388649,0.6666666666666666,0.7977150537634409,0.7495263873364229,0.4796163069544364,0.8371971867673873,0.6541176470588236,0.7599059771658832
logreg,word,True,0.5,1,"(1, 1)",lemma,5.0,balanced,l2,lbfgs,0.7915203033248849,0.5603864734299516,0.8648388648388649,0.6666666666666666,0.7977150537634409,0.7495263873364229,0.4796163069544364,0.8371971867673873,0.6541176470588236,0.7599059771658832
logreg,word,True,0.5,1,"(1, 1)",lemma,5.0,balanced,l2,newton-cg,0.7915203033248849,0.5603864734299516,0.8648388648388649,0.6666666666666666,0.7977150537634409,0.7495263873364229,0.4796163069544364,0.8371971867673873,0.6541176470588236,0.7599059771658832
logreg,word,True,1.0,1,"(1, 1)",lemma,5.0,balanced,l2,lbfgs,0.7915203033248849,0.5603864734299516,0.8648388648388649,0.6666666666666666,0.7977150537634409,0.7495263873364229,0.4796163069544364,0.8371971867673873,0.6541176470588236,0.7599059771658832
logreg,word,True,1.0,1,"(1, 1)",lemma,5.0,balanced,l2,newton-cg,0.7915203033248849,0.5603864734299516,0.8648388648388649,0.6666666666666666,0.7977150537634409,0.7495263873364229,0.4796163069544364,0.8371971867673873,0.6541176470588236,0.7599059771658832
logreg,word,True,0.25,10,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.25,10,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.25,10,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.25,10,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.5,10,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.5,10,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.5,10,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.5,10,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,1.0,10,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,1.0,10,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,1.0,10,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,1.0,10,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.7911471739243445,0.45041322314049587,0.8609142019066244,0.7015250544662309,0.7906586021505376,0.742343694562956,0.4831460674157304,0.8302282865389661,0.6443202979515829,0.7488247145735393
logreg,word,True,0.25,1,"(1, 3)",original,5.0,balanced,l2,newton-cg,0.7909923946342723,0.5014925373134329,0.8708555529793647,0.6641104294478528,0.8047715053763441,0.7588605696656964,0.5303030303030303,0.8399071925754061,0.6662700773349197,0.7703156480859638
logreg,word,True,0.5,1,"(1, 3)",original,5.0,balanced,l2,newton-cg,0.7909923946342723,0.5014925373134329,0.8708555529793647,0.6641104294478528,0.8047715053763441,0.7588605696656964,0.5303030303030303,0.8399071925754061,0.6662700773349197,0.7703156480859638
logreg,word,True,1.0,1,"(1, 3)",original,5.0,balanced,l2,newton-cg,0.7909923946342723,0.5014925373134329,0.8708555529793647,0.6641104294478528,0.8047715053763441,0.7588605696656964,0.5303030303030303,0.8399071925754061,0.6662700773349197,0.7703156480859638
logreg,word,True,0.25,1,"(1, 3)",original,5.0,balanced,l2,lbfgs,0.7909923946342723,0.5014925373134329,0.8708555529793647,0.6641104294478528,0.8047715053763441,0.7585497653173148,0.5303030303030303,0.8396080453842187,0.6658739595719381,0.7699798522498321
logreg,word,True,0.5,1,"(1, 3)",original,5.0,balanced,l2,lbfgs,0.7909923946342723,0.5014925373134329,0.8708555529793647,0.6641104294478528,0.8047715053763441,0.7585497653173148,0.5303030303030303,0.8396080453842187,0.6658739595719381,0.7699798522498321
logreg,word,True,1.0,1,"(1, 3)",original,5.0,balanced,l2,lbfgs,0.7909923946342723,0.5014925373134329,0.8708555529793647,0.6641104294478528,0.8047715053763441,0.7585497653173148,0.5303030303030303,0.8396080453842187,0.6658739595719381,0.7699798522498321
logreg,word,True,0.25,1,"(1, 2)",original,5.0,balanced,l2,lbfgs,0.7900636215388983,0.5149700598802396,0.8695652173913043,0.6605922551252846,0.8034274193548387,0.7561692308832721,0.5265822784810126,0.8383110195674562,0.6618962432915922,0.7679650772330423
logreg,word,True,0.25,1,"(1, 2)",original,5.0,balanced,l2,newton-cg,0.7900636215388983,0.5149700598802396,0.8695652173913043,0.6605922551252846,0.8034274193548387,0.7561692308832721,0.5265822784810126,0.8383110195674562,0.6618962432915922,0.7679650772330423
logreg,word,True,0.5,1,"(1, 2)",original,5.0,balanced,l2,lbfgs,0.7900636215388983,0.5149700598802396,0.8695652173913043,0.6605922551252846,0.8034274193548387,0.7561692308832721,0.5265822784810126,0.8383110195674562,0.6618962432915922,0.7679650772330423
logreg,word,True,0.5,1,"(1, 2)",original,5.0,balanced,l2,newton-cg,0.7900636215388983,0.5149700598802396,0.8695652173913043,0.6605922551252846,0.8034274193548387,0.7561692308832721,0.5265822784810126,0.8383110195674562,0.6618962432915922,0.7679650772330423
logreg,word,True,1.0,1,"(1, 2)",original,5.0,balanced,l2,lbfgs,0.7900636215388983,0.5149700598802396,0.8695652173913043,0.6605922551252846,0.8034274193548387,0.7561692308832721,0.5265822784810126,0.8383110195674562,0.6618962432915922,0.7679650772330423
logreg,word,True,1.0,1,"(1, 2)",original,5.0,balanced,l2,newton-cg,0.7900636215388983,0.5149700598802396,0.8695652173913043,0.6605922551252846,0.8034274193548387,0.7561692308832721,0.5265822784810126,0.8383110195674562,0.6618962432915922,0.7679650772330423
logreg,word,True,0.25,10,"(1, 1)",stem,0.1,balanced,l2,lbfgs,0.7889719828607095,0.4389233954451346,0.8597993638365549,0.6989869753979738,0.7883064516129032,0.7416256245939079,0.476547842401501,0.8307530831802676,0.6426799007444169,0.748153122901276
logreg,word,True,0.25,10,"(1, 1)",stem,0.1,balanced,l2,newton-cg,0.7889719828607095,0.4389233954451346,0.8597993638365549,0.6989869753979738,0.7883064516129032,0.7416256245939079,0.476547842401501,0.8307530831802676,0.6426799007444169,0.748153122901276
logreg,word,True,0.5,10,"(1, 1)",stem,0.1,balanced,l2,lbfgs,0.7889719828607095,0.4389233954451346,0.8597993638365549,0.6989869753979738,0.7883064516129032,0.7416256245939079,0.476547842401501,0.8307530831802676,0.6426799007444169,0.748153122901276
logreg,word,True,0.5,10,"(1, 1)",stem,0.1,balanced,l2,newton-cg,0.7889719828607095,0.4389233954451346,0.8597993638365549,0.6989869753979738,0.7883064516129032,0.7416256245939079,0.476547842401501,0.8307530831802676,0.6426799007444169,0.748153122901276
logreg,word,True,1.0,10,"(1, 1)",stem,0.1,balanced,l2,lbfgs,0.7889719828607095,0.4389233954451346,0.8597993638365549,0.6989869753979738,0.7883064516129032,0.7416256245939079,0.476547842401501,0.8307530831802676,0.6426799007444169,0.748153122901276
logreg,word,True,1.0,10,"(1, 1)",stem,0.1,balanced,l2,newton-cg,0.7889719828607095,0.4389233954451346,0.8597993638365549,0.6989869753979738,0.7883064516129032,0.7416256245939079,0.476547842401501,0.8307530831802676,0.6426799007444169,0.748153122901276
logreg,word,True,0.25,10,"(1, 3)",original,0.1,balanced,l2,lbfgs,0.7837898582207531,0.41452991452991456,0.8582468002897851,0.6895011169024572,0.7852822580645161,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.25,10,"(1, 3)",original,0.1,balanced,l2,newton-cg,0.7837898582207531,0.41452991452991456,0.8582468002897851,0.6895011169024572,0.7852822580645161,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.5,10,"(1, 3)",original,0.1,balanced,l2,lbfgs,0.7837898582207531,0.41452991452991456,0.8582468002897851,0.6895011169024572,0.7852822580645161,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.5,10,"(1, 3)",original,0.1,balanced,l2,newton-cg,0.7837898582207531,0.41452991452991456,0.8582468002897851,0.6895011169024572,0.7852822580645161,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,1.0,10,"(1, 3)",original,0.1,balanced,l2,lbfgs,0.7837898582207531,0.41452991452991456,0.8582468002897851,0.6895011169024572,0.7852822580645161,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,1.0,10,"(1, 3)",original,0.1,balanced,l2,newton-cg,0.7837898582207531,0.41452991452991456,0.8582468002897851,0.6895011169024572,0.7852822580645161,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.25,10,"(1, 2)",stem,0.5,balanced,l2,lbfgs,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.25,10,"(1, 2)",stem,0.5,balanced,l2,newton-cg,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.25,10,"(1, 3)",stem,0.5,balanced,l2,lbfgs,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.25,10,"(1, 3)",stem,0.5,balanced,l2,newton-cg,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.5,10,"(1, 2)",stem,0.5,balanced,l2,lbfgs,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.5,10,"(1, 2)",stem,0.5,balanced,l2,newton-cg,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.5,10,"(1, 3)",stem,0.5,balanced,l2,lbfgs,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.5,10,"(1, 3)",stem,0.5,balanced,l2,newton-cg,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,1.0,10,"(1, 2)",stem,0.5,balanced,l2,lbfgs,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,1.0,10,"(1, 2)",stem,0.5,balanced,l2,newton-cg,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,1.0,10,"(1, 3)",stem,0.5,balanced,l2,lbfgs,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,1.0,10,"(1, 3)",stem,0.5,balanced,l2,newton-cg,0.7835389711591482,0.44047619047619047,0.8514654744162942,0.69901547116737,0.780241935483871,0.7513642355223508,0.50390625,0.8326703792097587,0.6622833233711894,0.7565480188045668
logreg,word,True,0.25,10,"(1, 2)",original,0.1,balanced,l2,lbfgs,0.78346803816403,0.41452991452991456,0.8579710144927537,0.6889880952380951,0.7849462365591398,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.25,10,"(1, 2)",original,0.1,balanced,l2,newton-cg,0.78346803816403,0.41452991452991456,0.8579710144927537,0.6889880952380951,0.7849462365591398,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.5,10,"(1, 2)",original,0.1,balanced,l2,lbfgs,0.78346803816403,0.41452991452991456,0.8579710144927537,0.6889880952380951,0.7849462365591398,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.5,10,"(1, 2)",original,0.1,balanced,l2,newton-cg,0.78346803816403,0.41452991452991456,0.8579710144927537,0.6889880952380951,0.7849462365591398,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,1.0,10,"(1, 2)",original,0.1,balanced,l2,lbfgs,0.78346803816403,0.41452991452991456,0.8579710144927537,0.6889880952380951,0.7849462365591398,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,1.0,10,"(1, 2)",original,0.1,balanced,l2,newton-cg,0.78346803816403,0.41452991452991456,0.8579710144927537,0.6889880952380951,0.7849462365591398,0.7316450727141853,0.460952380952381,0.8267634854771784,0.6234920634920634,0.7407656145063801
logreg,word,True,0.25,10,"(1, 1)",original,0.1,balanced,l2,lbfgs,0.7827072438003946,0.4051724137931034,0.8575567358763883,0.6894502228826151,0.7842741935483871,0.7323412113209338,0.45540796963946867,0.8278369254739029,0.6248415716096325,0.7411014103425118
logreg,word,True,0.25,10,"(1, 1)",original,0.1,balanced,l2,newton-cg,0.7827072438003946,0.4051724137931034,0.8575567358763883,0.6894502228826151,0.7842741935483871,0.7323412113209338,0.45540796963946867,0.8278369254739029,0.6248415716096325,0.7411014103425118
logreg,word,True,0.5,10,"(1, 1)",original,0.1,balanced,l2,lbfgs,0.7827072438003946,0.4051724137931034,0.8575567358763883,0.6894502228826151,0.7842741935483871,0.7323412113209338,0.45540796963946867,0.8278369254739029,0.6248415716096325,0.7411014103425118
logreg,word,True,0.5,10,"(1, 1)",original,0.1,balanced,l2,newton-cg,0.7827072438003946,0.4051724137931034,0.8575567358763883,0.6894502228826151,0.7842741935483871,0.7323412113209338,0.45540796963946867,0.8278369254739029,0.6248415716096325,0.7411014103425118
logreg,word,True,1.0,10,"(1, 1)",original,0.1,balanced,l2,lbfgs,0.7827072438003946,0.4051724137931034,0.8575567358763883,0.6894502228826151,0.7842741935483871,0.7323412113209338,0.45540796963946867,0.8278369254739029,0.6248415716096325,0.7411014103425118
logreg,word,True,1.0,10,"(1, 1)",original,0.1,balanced,l2,newton-cg,0.7827072438003946,0.4051724137931034,0.8575567358763883,0.6894502228826151,0.7842741935483871,0.7323412113209338,0.45540796963946867,0.8278369254739029,0.6248415716096325,0.7411014103425118
logreg,word,True,0.25,10,"(1, 2)",stem,1.0,balanced,l2,lbfgs,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.25,10,"(1, 2)",stem,1.0,balanced,l2,newton-cg,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.25,10,"(1, 3)",stem,1.0,balanced,l2,lbfgs,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.25,10,"(1, 3)",stem,1.0,balanced,l2,newton-cg,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.5,10,"(1, 2)",stem,1.0,balanced,l2,lbfgs,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.5,10,"(1, 2)",stem,1.0,balanced,l2,newton-cg,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.5,10,"(1, 3)",stem,1.0,balanced,l2,lbfgs,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.5,10,"(1, 3)",stem,1.0,balanced,l2,newton-cg,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,1.0,10,"(1, 2)",stem,1.0,balanced,l2,lbfgs,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,1.0,10,"(1, 2)",stem,1.0,balanced,l2,newton-cg,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,1.0,10,"(1, 3)",stem,1.0,balanced,l2,lbfgs,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,1.0,10,"(1, 3)",stem,1.0,balanced,l2,newton-cg,0.7816883543810585,0.4299802761341223,0.8495399154439194,0.699438202247191,0.7778897849462365,0.7516552617466283,0.49325626204238926,0.8314666666666666,0.6674570243034974,0.7555406312961719
logreg,word,True,0.25,10,"(1, 1)",stem,0.5,balanced,l2,lbfgs,0.7814684862340573,0.421259842519685,0.8514753285395487,0.6959603118355775,0.7778897849462365,0.7492577633503025,0.4923076923076923,0.8325815866277526,0.6586682663467307,0.7541974479516454
logreg,word,True,0.25,10,"(1, 1)",stem,0.5,balanced,l2,newton-cg,0.7814684862340573,0.421259842519685,0.8514753285395487,0.6959603118355775,0.7778897849462365,0.7492577633503025,0.4923076923076923,0.8325815866277526,0.6586682663467307,0.7541974479516454
logreg,word,True,0.5,10,"(1, 1)",stem,0.5,balanced,l2,lbfgs,0.7814684862340573,0.421259842519685,0.8514753285395487,0.6959603118355775,0.7778897849462365,0.7492577633503025,0.4923076923076923,0.8325815866277526,0.6586682663467307,0.7541974479516454
