model,analyzer,lowercase,max_df,min_df,ngram_range,type,class_weight,criterion,max_features,min_samples_leaf,min_samples_split,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
rf,word,True,1.0,1,"(1, 2)",original,balanced_subsample,gini,sqrt,1,5,0.784514159988065,0.504398826979472,0.8644345586513696,0.655223880597015,0.7967069892473119,0.6947227560061938,0.3074626865671642,0.7641011392053346,0.6556016597510372,0.6820013431833445
rf,word,True,0.5,1,"(1, 2)",lemma,balanced,entropy,auto,2,10,0.7845141436367357,0.4609665427509293,0.8509784244856999,0.6988795518207284,0.7792338709677419,0.7466538270998967,0.5067698259187621,0.8284652150823154,0.6551105797967722,0.751846877098724
rf,word,True,1.0,1,"(1, 1)",original,balanced,gini,auto,2,2,0.7845104420200165,0.4653846153846154,0.8455284552845529,0.7112299465240641,0.7785618279569892,0.7528579491864738,0.47469458987783597,0.8303425774877651,0.6768328445747801,0.7521826729348556
rf,word,True,0.5,1,"(1, 1)",original,balanced_subsample,entropy,sqrt,2,10,0.7844828636618477,0.46212121212121215,0.847165991902834,0.7078804347826089,0.7785618279569892,0.7412609558240243,0.44609665427509293,0.8271771366945269,0.6541837331772967,0.7431161853593016
rf,word,True,0.5,1,"(1, 1)",original,balanced,entropy,auto,2,2,0.7844782655464474,0.446096654275093,0.8505400653102234,0.7034193998604326,0.7785618279569892,0.7495464561397189,0.4927007299270073,0.8313577586206896,0.6615566037735849,0.751846877098724
rf,word,True,0.5,1,"(1, 1)",stem,balanced_subsample,gini,auto,4,10,0.7844580763139316,0.4252252252252252,0.84593837535014,0.7197278911564625,0.7755376344086021,0.7472694704901774,0.46678023850085176,0.8306778287874698,0.6614645858343338,0.7474815312290127
rf,word,True,0.25,1,"(1, 3)",stem,balanced_subsample,entropy,auto,4,5,0.7844349664239844,0.46666666666666673,0.8536826495304004,0.6905444126074498,0.782258064516129,0.7449461763981678,0.4923076923076923,0.8307934839726747,0.649079754601227,0.7515110812625924
rf,word,True,0.25,1,"(1, 2)",original,balanced_subsample,entropy,sqrt,1,5,0.7844338902382353,0.5166666666666667,0.8625146886016452,0.6566940912490651,0.7953629032258065,0.6934767327448954,0.3343949044585987,0.7717774762550883,0.6329884357881923,0.6873740765614507
rf,word,True,0.5,1,"(1, 1)",stem,balanced,entropy,sqrt,4,10,0.7844271293475378,0.4210526315789474,0.8485915492957746,0.7140825035561877,0.7758736559139785,0.7428628269717579,0.44556113902847577,0.8243610657966287,0.6638905413444379,0.7411014103425118
rf,word,True,1.0,1,"(1, 2)",lemma,balanced_subsample,entropy,auto,2,5,0.7843980187415549,0.47731755424063116,0.8504369538077403,0.6958333333333333,0.78125,0.742970132697631,0.5018315018315018,0.8285030576974209,0.645239539114615,0.7478173270651444
rf,word,True,0.25,1,"(1, 3)",lemma,balanced,gini,sqrt,2,2,0.7843898672690152,0.45267489711934156,0.8565066798614548,0.6867977528089887,0.7829301075268817,0.7458419123494642,0.510091743119266,0.8281374900079935,0.6525934861278649,0.7501678979180658
rf,word,True,0.25,1,"(1, 1)",stem,balanced,gini,sqrt,2,5,0.7843496800315538,0.44481605351170567,0.847204328781242,0.7114731839782755,0.7731854838709677,0.7585874691415018,0.48905109489051096,0.835608956854178,0.6815578465063002,0.7585627938213566
rf,word,True,0.25,1,"(1, 1)",original,balanced_subsample,entropy,sqrt,4,2,0.78434114381288,0.4474187380497132,0.851138353765324,0.7011173184357542,0.7795698924731183,0.7377268209560455,0.49128919860627174,0.8250736672917225,0.6379624014554275,0.7411014103425118
rf,word,True,0.25,1,"(1, 2)",original,balanced_subsample,gini,sqrt,2,2,0.784307594176548,0.46969696969696967,0.8521303258145364,0.693165969316597,0.7799059139784946,0.7496108982068991,0.4954462659380691,0.8320815450643777,0.6599166170339487,0.7525184687709873
rf,word,True,0.25,1,"(1, 2)",original,balanced_subsample,entropy,sqrt,1,10,0.7843049151863276,0.48255813953488375,0.8654477262072198,0.6572280178837555,0.7963709677419355,0.6984692817926627,0.3367496339677892,0.7696132596685084,0.6509376890502118,0.687038280725319
rf,word,True,0.5,1,"(1, 2)",stem,balanced_subsample,gini,sqrt,2,2,0.7842789034809584,0.4612612612612612,0.8519546027742748,0.6955307262569833,0.7778897849462365,0.7514306660165365,0.5018587360594796,0.8309517390132111,0.665886483323581,0.7538616521155138
rf,word,True,1.0,1,"(1, 2)",stem,balanced,gini,sqrt,1,5,0.7842748162870209,0.5027932960893854,0.8593974175035868,0.6671388101983002,0.7923387096774194,0.7027678464495524,0.3519736842105263,0.7792915531335151,0.6436233611442193,0.6974479516453996
rf,word,True,0.5,1,"(1, 1)",original,balanced_subsample,gini,auto,2,2,0.7842627527046386,0.4509090909090909,0.8489754616746775,0.7053140096618357,0.7772177419354839,0.7465078958472029,0.48000000000000004,0.8266085059978189,0.6635071090047393,0.7454667562122229
rf,word,True,1.0,1,"(1, 1)",lemma,balanced,gini,sqrt,4,2,0.7842539181638061,0.39855072463768115,0.8516770186335404,0.7112727272727273,0.7772177419354839,0.7358767029595641,0.441025641025641,0.8237196765498652,0.6453943407585793,0.7364002686366689
rf,word,True,1.0,1,"(1, 2)",stem,balanced,entropy,sqrt,1,5,0.7842415052595292,0.5384615384615384,0.8560423688011556,0.6666666666666667,0.790994623655914,0.7458130269277073,0.4987654320987654,0.8302176696542894,0.6512758201701093,0.758226997985225
rf,word,True,1.0,1,"(1, 3)",lemma,balanced,entropy,sqrt,1,5,0.7842116737508291,0.5402298850574713,0.8605803255484784,0.654945054945055,0.7946908602150538,0.6833635829281468,0.2979397781299525,0.7668197784382599,0.6194581280788177,0.6769644056413701
rf,word,True,0.25,1,"(1, 1)",stem,balanced,gini,sqrt,1,5,0.7842025400536775,0.5549999999999999,0.8556876061120543,0.6634009797060881,0.7893145161290323,0.7095266523011463,0.3499197431781702,0.7841961852861035,0.6554419723391461,0.7028206850235057
rf,word,True,0.5,1,"(1, 1)",lemma,balanced_subsample,gini,auto,1,5,0.7841963764838841,0.5068870523415978,0.8622243300924827,0.6588921282798834,0.7936827956989247,0.6982272538649268,0.32344213649851633,0.7724137931034483,0.648159324079662,0.687038280725319
rf,word,True,1.0,1,"(1, 1)",lemma,balanced_subsample,gini,auto,4,10,0.7841941388535563,0.38970588235294124,0.8524179403658231,0.7113620324629498,0.7765456989247311,0.7390224276723315,0.4554794520547945,0.8246038141283911,0.6500909642207399,0.7400940228341168
rf,word,True,0.5,1,"(1, 2)",stem,balanced_subsample,gini,auto,4,10,0.7841861475337407,0.4738955823293172,0.8524833209785025,0.6908315565031983,0.7825940860215054,0.7435755093447781,0.48359240069084625,0.8277344799785005,0.6521739130434784,0.7454667562122229
rf,word,True,1.0,1,"(1, 2)",original,balanced_subsample,gini,auto,1,5,0.7841599092348068,0.46831955922865015,0.8616039744499644,0.6696035242290749,0.7936827956989247,0.7001051003021844,0.2916006339144216,0.7743169398907104,0.6570570570570571,0.6903962390866353
rf,word,True,0.25,1,"(1, 1)",lemma,balanced,entropy,auto,2,2,0.7841232678447616,0.4362934362934363,0.851544837980407,0.7019958706125258,0.7788978494623656,0.7489352161407078,0.49134948096885805,0.8321167883211679,0.6587254318046456,0.7501678979180658
rf,word,True,1.0,1,"(1, 3)",stem,balanced_subsample,entropy,sqrt,1,5,0.7841069456465769,0.5163204747774481,0.861531190926276,0.6579898770788142,0.7946908602150538,0.7052900638345199,0.35978835978835977,0.78669170914945,0.6365824308062575,0.7041638683680322
rf,word,True,0.25,1,"(1, 1)",stem,balanced_subsample,gini,sqrt,4,2,0.7840866066873462,0.4241379310344828,0.8446726572528884,0.7217332430602573,0.7731854838709677,0.7362276502298613,0.4295302013422818,0.8221734357848517,0.6515151515151515,0.7337139019476159
rf,word,True,1.0,1,"(1, 2)",lemma,balanced,gini,auto,1,5,0.784024651788274,0.5149700598802396,0.8607773851590105,0.6598689002184996,0.7950268817204301,0.70134631314991,0.33281972265023113,0.7779906925814399,0.6457073760580411,0.6927468099395567
rf,word,True,1.0,1,"(1, 2)",original,balanced,entropy,sqrt,1,10,0.7840031152956632,0.489010989010989,0.8607295120795831,0.6661786237188874,0.7933467741935484,0.7409904727202576,0.4883720930232558,0.8270172724929106,0.6448087431693988,0.7521826729348556
rf,word,True,0.25,1,"(1, 1)",lemma,balanced,entropy,sqrt,1,10,0.7839921413818741,0.5458937198067633,0.8597371565113501,0.6548410938654841,0.7913306451612904,0.7050735881372237,0.32989690721649484,0.7744089012517386,0.6634958382877526,0.6924110141034251
rf,word,True,0.5,1,"(1, 2)",stem,balanced,gini,sqrt,1,5,0.7839860323132797,0.5549738219895287,0.8575525812619502,0.658008658008658,0.7916666666666666,0.7400310139334599,0.44987775061124696,0.8285787715240298,0.6473429951690822,0.7521826729348556
rf,word,True,1.0,1,"(1, 1)",lemma,balanced_subsample,entropy,sqrt,4,5,0.7839542733996807,0.42696629213483145,0.8488488488488489,0.710267229254571,0.7778897849462365,0.7326450808907791,0.44698205546492653,0.8203738824166893,0.6404358353510896,0.7320349227669577
rf,word,True,1.0,1,"(1, 1)",original,balanced_subsample,entropy,sqrt,2,2,0.7838787505486803,0.44223107569721115,0.8478095720435553,0.7088607594936709,0.7785618279569892,0.7408038330569767,0.44791666666666674,0.8250950570342205,0.6560659599528859,0.7404298186702485
rf,word,True,0.5,1,"(1, 3)",original,balanced,gini,auto,1,5,0.7838768587781163,0.43678160919540227,0.8622389110537433,0.6746090841399851,0.7950268817204301,0.6992900544574521,0.31924882629107976,0.7750959956116292,0.6475164572112508,0.6903962390866353
rf,word,True,0.25,1,"(1, 1)",stem,balanced_subsample,gini,sqrt,2,10,0.7838675001459142,0.45765765765765765,0.844041450777202,0.7143786597267404,0.7745295698924731,0.7555838833324787,0.4805414551607445,0.832923161060979,0.6791569086651055,0.7538616521155138
rf,word,True,0.5,1,"(1, 2)",stem,balanced,gini,auto,4,5,0.7838672734289797,0.45864661654135336,0.854120541205412,0.6892988929889299,0.78125,0.7438014314734809,0.4793103448275862,0.829021072285943,0.6515058389674248,0.7464741437206178
rf,word,True,1.0,1,"(1, 2)",stem,balanced_subsample,entropy,sqrt,1,5,0.7838654267231416,0.5428571428571428,0.8597199145502018,0.6551475881929446,0.7933467741935484,0.7344717224737797,0.42995169082125606,0.8260087381135955,0.6396123561477892,0.7468099395567495
rf,word,True,0.25,1,"(1, 2)",original,balanced_subsample,entropy,sqrt,4,2,0.7838647369014486,0.44015444015444016,0.8543403629230014,0.6932153392330384,0.7815860215053764,0.7310099760070051,0.4655493482309125,0.8247964276333071,0.6240694789081885,0.738079247817327
rf,word,True,0.25,1,"(1, 1)",lemma,balanced_subsample,entropy,sqrt,1,5,0.7838487160146513,0.5459317585301837,0.8604706441644877,0.6524926686217009,0.7926747311827957,0.6883957280148083,0.28125,0.765141134557413,0.6406718656268745,0.6783075889858966
rf,word,True,0.25,1,"(1, 2)",lemma,balanced_subsample,entropy,sqrt,1,10,0.7838300581213037,0.5057471264367815,0.8635940409683427,0.654434250764526,0.7967069892473119,0.7072661743550986,0.3384146341463415,0.7820617992890347,0.6548995739500914,0.6981195433176629
rf,word,True,1.0,1,"(1, 1)",stem,balanced_subsample,entropy,auto,4,10,0.7838030056101728,0.41739130434782606,0.8477657157283514,0.7146892655367232,0.7745295698924731,0.7431663792157093,0.468590831918506,0.8262631721156445,0.6566626650660263,0.7434519811954332
rf,word,True,1.0,1,"(1, 2)",stem,balanced_subsample,gini,auto,4,2,0.7837931501598184,0.47013487475915217,0.8497875531117222,0.696927374301676,0.7799059139784946,0.7338234847286782,0.44561403508771924,0.8232161874334399,0.6392638036809817,0.7367360644728005
rf,word,True,1.0,1,"(1, 1)",stem,balanced_subsample,gini,auto,2,10,0.7837906776583287,0.466786355475763,0.8434108527131784,0.7134426229508198,0.7748655913978495,0.7488759548047719,0.4766666666666667,0.8278711098870833,0.6689855072463767,0.7464741437206178
rf,word,True,0.5,1,"(1, 1)",original,balanced_subsample,entropy,sqrt,1,10,0.7837858041875133,0.5235602094240838,0.8620199146514936,0.6538461538461539,0.793010752688172,0.6936558014463886,0.2903703703703704,0.7681239623685667,0.6490701859628074,0.6806581598388179
rf,word,True,0.5,1,"(1, 1)",stem,balanced,entropy,auto,1,5,0.7837823816823649,0.5593667546174143,0.8584496870486278,0.6539816772374911,0.7906586021505376,0.7043405212461504,0.348993288590604,0.7825148407987048,0.6432889963724304,0.7004701141705842
rf,word,True,0.5,1,"(1, 1)",stem,balanced_subsample,gini,auto,2,5,0.783752339915225,0.4424131627056673,0.8439276485788114,0.7179153094462541,0.7745295698924731,0.748579374163229,0.4742268041237114,0.8265784394816653,0.6708643388666284,0.7464741437206178
rf,word,True,1.0,1,"(1, 1)",lemma,balanced,gini,sqrt,2,10,0.7836970988555902,0.43430656934306566,0.849620253164557,0.7056396148555708,0.7762096774193549,0.7513324937951059,0.49650349650349646,0.8314363143631437,0.6658795749704841,0.7521826729348556
rf,word,True,0.5,1,"(1, 2)",lemma,balanced,entropy,auto,2,5,0.7836764633286105,0.46880907372400754,0.8517506828904893,0.6919770773638969,0.780241935483871,0.7507917379805895,0.5137614678899083,0.8314124899490752,0.6607142857142858,0.7541974479516454
rf,word,True,0.5,1,"(1, 2)",stem,balanced_subsample,gini,sqrt,1,5,0.7836486952524414,0.5248618784530386,0.8576230492196879,0.663859649122807,0.790994623655914,0.7092307520472365,0.36274509803921573,0.7846447046011433,0.6511071214841413,0.7038280725319006
rf,word,True,0.25,1,"(1, 3)",lemma,balanced,entropy,auto,1,5,0.783633149961402,0.501628664495114,0.8653801441525226,0.650297619047619,0.7980510752688172,0.6875914711910864,0.284789644012945,0.7703903095558545,0.6284658040665434,0.6813297515110812
rf,word,True,1.0,1,"(1, 1)",original,balanced,entropy,sqrt,2,5,0.783586262046881,0.4528301886792453,0.8462123131492273,0.7091525423728813,0.7772177419354839,0.7493959823072686,0.5072992700729928,0.8300053966540745,0.6603995299647474,0.751846877098724
rf,word,True,0.5,1,"(1, 1)",original,balanced,entropy,auto,4,5,0.7835476829039725,0.43052837573385516,0.8521997034107761,0.6996415770609319,0.780241935483871,0.7431159305460131,0.46381578947368424,0.8253536452665942,0.6590909090909091,0.741773002014775
rf,word,True,1.0,1,"(1, 2)",stem,balanced,gini,sqrt,4,10,0.783525236764278,0.43622920517560076,0.8483494663688259,0.70767004341534,0.7782258064516129,0.7346692534101871,0.4388609715242881,0.8232445520581113,0.6431181485992692,0.7350570852921424
rf,word,True,0.5,1,"(1, 1)",original,balanced_subsample,gini,sqrt,4,5,0.7834644138999393,0.41818181818181827,0.8532270122103165,0.6997840172786177,0.7772177419354839,0.7383580492978251,0.46584938704028017,0.8229251148959178,0.6488730723606168,0.7394224311618536
rf,word,True,1.0,1,"(1, 2)",lemma,balanced,gini,auto,4,10,0.7834610643394265,0.4572564612326044,0.8498132004981319,0.698744769874477,0.780241935483871,0.7274219774013231,0.45217391304347826,0.8179618176929281,0.6281588447653429,0.7296843519140362
rf,word,True,0.5,1,"(1, 2)",original,balanced_subsample,entropy,auto,2,2,0.7834294650746174,0.4523809523809524,0.8509892311545204,0.6969072164948453,0.7795698924731183,0.7487609631680063,0.5128205128205127,0.8301684942497993,0.6570915619389588,0.7525184687709873
rf,word,True,1.0,1,"(1, 2)",original,balanced,entropy,sqrt,2,5,0.7834276541484276,0.43664717348927873,0.8532675709001234,0.6950867052023121,0.7805779569892473,0.7521538152549162,0.5166340508806262,0.8343461030383091,0.6590361445783133,0.758226997985225
rf,word,True,0.5,1,"(1, 1)",original,balanced,gini,sqrt,2,10,0.7834275486306815,0.4485981308411215,0.8494678155093766,0.7015635622025832,0.7768817204301075,0.7480633078740188,0.4709897610921502,0.8273972602739726,0.6686046511627907,0.7464741437206178
rf,word,True,0.5,1,"(1, 2)",stem,balanced,gini,auto,4,2,0.7834272016806884,0.43243243243243246,0.854276398294457,0.6936170212765957,0.7768817204301075,0.7326307035244868,0.4548611111111111,0.8246926777124532,0.6312576312576312,0.7357286769644057
rf,word,True,0.25,1,"(1, 1)",lemma,balanced_subsample,gini,sqrt,2,10,0.7834109536367404,0.4632352941176471,0.8450127877237852,0.7089452603471295,0.7758736559139785,0.7499247911690374,0.5017543859649123,0.8281842818428184,0.6662735849056605,0.7508394895903291
rf,word,True,0.5,1,"(1, 2)",lemma,balanced_subsample,gini,auto,1,5,0.7833916190080978,0.49189189189189186,0.8616920152091255,0.660844250363901,0.7923387096774194,0.6984688320591291,0.3209876543209877,0.773858353841947,0.6468806783767413,0.6893888515782405
rf,word,True,0.25,1,"(1, 1)",original,balanced,entropy,auto,4,2,0.7833863982578655,0.4142011834319527,0.8516579406631763,0.704323570432357,0.7788978494623656,0.7407115164511299,0.4846416382252561,0.8250807319698601,0.6481257557436517,0.7424445936870383
rf,word,True,1.0,1,"(1, 1)",lemma,balanced_subsample,gini,sqrt,2,5,0.7833811268153458,0.46240601503759404,0.8480529396793077,0.7015425888665325,0.7768817204301075,0.7530690191393651,0.4684684684684685,0.8348154136351388,0.6710059171597633,0.7541974479516454
rf,word,True,0.25,1,"(1, 3)",stem,balanced_subsample,entropy,sqrt,1,5,0.7833594465954113,0.5295774647887324,0.8585017835909632,0.6594827586206896,0.7923387096774194,0.7378706307363221,0.49019607843137253,0.8275154004106775,0.6343825665859565,0.7508394895903291
rf,word,True,0.5,1,"(1, 2)",original,balanced_subsample,gini,sqrt,1,5,0.7833337190541415,0.4517906336088154,0.8607954545454546,0.6725274725274725,0.7926747311827957,0.7041480972905768,0.32216905901116427,0.7767416346681294,0.6583481877599524,0.6954331766286098
rf,word,True,1.0,1,"(1, 1)",lemma,balanced,entropy,auto,1,5,0.7833121763594025,0.5435356200527705,0.8600666349357449,0.6520787746170679,0.792002688172043,0.6912321580362345,0.30421686746987947,0.7661445452047266,0.6424682395644283,0.6803223640026864
rf,word,True,1.0,1,"(1, 1)",original,balanced,entropy,auto,2,10,0.7833107187493008,0.44927536231884063,0.8458799593082401,0.7098092643051771,0.7755376344086021,0.737986526798592,0.4649572649572649,0.8199295965339831,0.6531585220500596,0.738079247817327
rf,word,True,0.5,1,"(1, 1)",stem,balanced,gini,auto,2,10,0.7833063054151084,0.4626334519572953,0.844215938303342,0.7106666666666666,0.7745295698924731,0.7528423137045971,0.4635761589403974,0.8327850877192983,0.6748826291079812,0.7501678979180658
rf,word,True,0.25,1,"(1, 2)",stem,balanced_subsample,entropy,auto,4,5,0.783275101068075,0.439121756487026,0.8512231652521217,0.698961937716263,0.7795698924731183,0.7403168633344984,0.46075085324232085,0.8217262705028233,0.6577831617201697,0.7407656145063801
rf,word,True,0.25,1,"(1, 2)",lemma,balanced,entropy,auto,1,5,0.7832356704431315,0.5210084033613445,0.8633700492149051,0.6490963855421688,0.7950268817204301,0.6905491528799663,0.284789644012945,0.7688961392060902,0.6397590361445783,0.6826729348556078
rf,word,True,0.5,1,"(1, 1)",lemma,balanced,gini,sqrt,1,5,0.7831638381403123,0.4915254237288136,0.8599952460185406,0.6642703091301222,0.7923387096774194,0.7022300330287454,0.31715210355987056,0.780461329715061,0.6473079249848759,0.6954331766286098
rf,word,True,0.5,1,"(1, 1)",lemma,balanced,entropy,auto,2,5,0.7831525510111926,0.4448462929475588,0.8458799593082401,0.7102931152010906,0.7752016129032258,0.7480831147532826,0.510091743119266,0.8287948234025343,0.6580493537015277,0.7508394895903291
rf,word,True,1.0,1,"(1, 1)",stem,balanced,gini,auto,4,2,0.783135565219282,0.42617449664429535,0.8471794871794872,0.7115384615384615,0.7718413978494624,0.7433606500778719,0.44761904761904764,0.8274917853231107,0.6594982078853046,0.7400940228341168
rf,word,True,1.0,1,"(1, 1)",stem,balanced,gini,sqrt,4,2,0.7831305759959175,0.44198895027624313,0.8468193384223919,0.7085868830290737,0.7755376344086021,0.7402985541240141,0.44939965694682676,0.8210871346626605,0.6612149532710281,0.7387508394895903
rf,word,True,0.25,1,"(1, 1)",original,balanced_subsample,entropy,auto,1,5,0.7829928351095468,0.532608695652174,0.8629107981220658,0.6465256797583082,0.7943548387096774,0.6950422044700878,0.310192023633678,0.7674931129476584,0.6500909642207399,0.6830087306917394
rf,word,True,1.0,1,"(1, 1)",stem,balanced,gini,auto,4,10,0.7829648487242952,0.42987249544626593,0.846685436396212,0.7112299465240641,0.7741935483870968,0.7407523496603275,0.4584717607973422,0.8241426611796983,0.655354008191925,0.7387508394895903
rf,word,True,1.0,1,"(1, 1)",lemma,balanced,entropy,sqrt,4,5,0.7829500237205447,0.4178498985801217,0.8498132004981319,0.706371191135734,0.7792338709677419,0.7397266034303249,0.4631217838765009,0.8234025343758424,0.6526442307692307,0.7404298186702485
rf,word,True,0.25,1,"(1, 1)",lemma,balanced,gini,auto,1,5,0.7828911895280891,0.5026178010471205,0.858506323073252,0.6642494561276286,0.7906586021505376,0.695204771286193,0.30340557275541796,0.7705008255365986,0.6467780429594272,0.6850235057085292
rf,word,True,1.0,1,"(1, 1)",stem,balanced,gini,auto,2,5,0.782818996991589,0.4397905759162304,0.8436043500776801,0.7158866183256427,0.7721774193548387,0.7534782444141093,0.4630225080385852,0.8312620822977077,0.6795096322241682,0.7491605104096709
rf,word,True,0.5,1,"(1, 1)",lemma,balanced,gini,auto,2,10,0.7827811506257196,0.4216417910447761,0.8447395301327885,0.7173333333333333,0.7745295698924731,0.7511825182614873,0.4862068965517241,0.832655275291565,0.665482534043813,0.7515110812625924
rf,word,True,0.5,1,"(1, 1)",lemma,balanced,gini,sqrt,2,10,0.7827583937602323,0.45124282982791586,0.8530734632683659,0.6895585143658023,0.7785618279569892,0.7511758226706288,0.48495575221238946,0.829175704989154,0.6717557251908397,0.7515110812625924
rf,word,True,0.25,1,"(1, 1)",stem,balanced,gini,sqrt,4,2,0.7827455216125225,0.4199288256227758,0.84375,0.7200538358008076,0.7728494623655914,0.7406222662662499,0.4591194968553459,0.8203017832647463,0.6614925373134328,0.7370718603089321
rf,word,True,0.5,1,"(1, 1)",stem,balanced_subsample,entropy,sqrt,4,5,0.7827287755090233,0.41342756183745577,0.8463114754098362,0.7152496626180838,0.772513440860215,0.7454391457276934,0.46519524617996605,0.8258977149075082,0.664695446481372,0.7444593687038281
rf,word,True,1.0,1,"(1, 3)",original,balanced,gini,auto,2,10,0.7827103329130641,0.4543689320388349,0.8514016373108411,0.6927453769559032,0.7795698924731183,0.747556601974858,0.5109489051094891,0.8304904051172707,0.6533816425120773,0.751846877098724
rf,word,True,1.0,1,"(1, 2)",original,balanced_subsample,gini,sqrt,4,10,0.7826913458495239,0.43575418994413406,0.8499123026810324,0.7008426966292135,0.7768817204301075,0.7304976291662598,0.4745762711864407,0.8175729975890705,0.6331904470300063,0.7330423102753526
rf,word,True,0.5,1,"(1, 2)",original,balanced,gini,sqrt,2,2,0.782681262428771,0.45857418111753373,0.8534525583705912,0.6865671641791045,0.7795698924731183,0.7549579953502965,0.5124555160142349,0.8377801494130203,0.6622114216281895,0.7585627938213566
rf,word,True,0.25,1,"(1, 3)",stem,balanced,entropy,sqrt,1,10,0.7826796920843139,0.5085714285714286,0.8597242035187829,0.6590257879656161,0.792002688172043,0.7422466296168859,0.4641148325358852,0.8285787715240298,0.6508803885853066,0.7538616521155138
rf,word,True,0.5,1,"(1, 1)",lemma,balanced_subsample,entropy,auto,2,5,0.7826749276236677,0.4225865209471767,0.8491335372069319,0.7058823529411765,0.7741935483870968,0.747356397872863,0.4924623115577889,0.8295976235484742,0.6582125603864735,0.748153122901276
rf,word,True,0.5,1,"(1, 2)",lemma,balanced_subsample,gini,sqrt,2,10,0.7826477103461761,0.42495126705653025,0.8531607765057242,0.6952850105559465,0.7785618279569892,0.7487926715703819,0.5036231884057971,0.8311549746599093,0.6574018126888217,0.7525184687709873
rf,word,True,0.5,1,"(1, 3)",lemma,balanced,entropy,auto,1,10,0.7825869804674356,0.4863221884498481,0.8641860465116279,0.653061224489796,0.7963709677419355,0.6939458333503082,0.30414746543778803,0.7726027397260273,0.6392749244712991,0.6843519140362659
rf,word,True,0.25,1,"(1, 3)",original,balanced,entropy,sqrt,1,5,0.7825798785098512,0.4985163204747775,0.8592313133694884,0.6622998544395925,0.7933467741935484,0.6954503751202158,0.3220858895705521,0.7735229759299782,0.6383495145631067,0.6867024848891874
rf,word,True,0.25,1,"(1, 1)",original,balanced_subsample,entropy,auto,4,2,0.7825775705397885,0.4194174757281553,0.8475929159391369,0.7100840336134454,0.7775537634408602,0.7407829864502696,0.46045694200351495,0.8264373992477162,0.651051051051051,0.7424445936870383
rf,word,True,0.5,1,"(1, 2)",lemma,balanced,entropy,sqrt,1,5,0.7825725034608095,0.4863221884498481,0.8627268496975339,0.6566037735849056,0.7960349462365591,0.6831556078544007,0.3036496350364964,0.7598684210526315,0.6296980899568699,0.6719274680993955
rf,word,True,1.0,1,"(1, 2)",stem,balanced,entropy,sqrt,4,10,0.7825400544768866,0.4460694698354662,0.847491807411142,0.7037552155771903,0.7758736559139785,0.7454040955499247,0.4866785079928952,0.8304812834224599,0.6521476104053238,0.7484889187374076
rf,word,True,0.5,1,"(1, 2)",original,balanced_subsample,entropy,auto,4,2,0.7825227634845292,0.4312267657992565,0.8501483679525222,0.7007299270072992,0.7778897849462365,0.7272254794723805,0.46447140381282487,0.8179643901142705,0.6249999999999999,0.7313633310946944
rf,word,True,0.5,1,"(1, 1)",lemma,balanced,gini,auto,2,5,0.7825207188912908,0.45401174168297453,0.8478752828765401,0.7008196721311476,0.7778897849462365,0.7444122233022279,0.4657534246575342,0.8258977149075082,0.6615566037735849,0.7437877770315648
rf,word,True,1.0,1,"(1, 3)",original,balanced_subsample,gini,auto,2,2,0.7824302324222467,0.47443762781186094,0.8524913665515541,0.6841731724627396,0.7815860215053764,0.760176406437298,0.5267034990791897,0.8370846730975348,0.6757882212968471,0.7632639355271995
rf,word,True,0.5,1,"(1, 2)",stem,balanced_subsample,gini,sqrt,4,2,0.7824224794252372,0.4448529411764706,0.8484237074401009,0.7013167013167013,0.7758736559139785,0.7326882665815349,0.4508474576271187,0.8206785137318254,0.639225181598063,0.7337139019476159
rf,word,True,0.25,1,"(1, 3)",stem,balanced,entropy,auto,1,5,0.7824183835655649,0.5242165242165242,0.8572108519752499,0.6604717655468192,0.7913306451612904,0.706576360994872,0.32525951557093424,0.7881219903691814,0.6451219512195122,0.7038280725319006
rf,word,True,1.0,1,"(1, 2)",stem,balanced,entropy,auto,4,5,0.7824179598387295,0.4444444444444444,0.8488488488488489,0.7003508771929825,0.7772177419354839,0.7381557438041955,0.47222222222222227,0.8239077995175556,0.645239539114615,0.7404298186702485
rf,word,True,0.5,1,"(1, 3)",lemma,balanced_subsample,entropy,sqrt,2,10,0.7824050930107745,0.4361493123772102,0.8537607891491985,0.6902017291066284,0.7799059139784946,0.7460878751085459,0.5189393939393939,0.8325815866277526,0.64376130198915,0.7521826729348556
rf,word,True,1.0,1,"(1, 1)",original,balanced_subsample,entropy,sqrt,4,5,0.7823916331002624,0.44032921810699593,0.8524103831891223,0.6924700914848698,0.7805779569892473,0.7420415566896094,0.4852686308492202,0.827420645505468,0.6478527607361964,0.7451309603760914
rf,word,True,0.25,1,"(1, 2)",original,balanced_subsample,entropy,auto,1,5,0.782391261110097,0.5360230547550432,0.8634876110331932,0.6420497362471741,0.7950268817204301,0.6979852482479445,0.3232628398791541,0.7723756906077348,0.6475507765830346,0.6873740765614507
rf,word,True,1.0,1,"(1, 2)",stem,balanced,gini,auto,1,5,0.782345284467324,0.5119047619047619,0.8567321514135122,0.6643550624133149,0.7906586021505376,0.7520840251113999,0.48607594936708864,0.8341968911917098,0.6654908877131098,0.7629281396910679
