model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,C,class_weight,gamma,kernel,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
svm,word,True,0.5,20,"(1, 1)",old,original,0.5,,scale,rbf,0.5856387566566892,0.25,0.6123456790123456,0.6075949367088608,0.5961538461538461,0.551027100664056,0.3255813953488372,0.44912280701754387,0.6255707762557078,0.5430809399477807
svm,word,True,1.0,20,"(1, 1)",old,original,0.5,,scale,rbf,0.5856387566566892,0.25,0.6123456790123456,0.6075949367088608,0.5961538461538461,0.551027100664056,0.3255813953488372,0.44912280701754387,0.6255707762557078,0.5430809399477807
svm,word,True,0.25,20,"(1, 1)",old,stem,0.5,,scale,poly,0.585448591545034,0.24242424242424243,0.6180048661800487,0.6030927835051545,0.5961538461538461,0.5642060289579872,0.25,0.4755244755244756,0.6454545454545454,0.5613577023498695
svm,word,True,0.5,20,"(1, 1)",old,stem,0.5,,scale,poly,0.585448591545034,0.24242424242424243,0.6180048661800487,0.6030927835051545,0.5961538461538461,0.5642060289579872,0.25,0.4755244755244756,0.6454545454545454,0.5613577023498695
svm,word,True,1.0,20,"(1, 1)",old,stem,0.5,,scale,poly,0.585448591545034,0.24242424242424243,0.6180048661800487,0.6030927835051545,0.5961538461538461,0.5642060289579872,0.25,0.4755244755244756,0.6454545454545454,0.5613577023498695
svm,word,True,0.25,10,"(1, 1)",new,original,5.0,balanced,scale,sigmoid,0.5854329199990741,0.3405572755417956,0.5695142378559463,0.6527777777777778,0.5609756097560976,0.5700798709545777,0.3313609467455621,0.5115303983228512,0.6530612244897961,0.5393548387096774
svm,word,True,0.5,10,"(1, 1)",new,original,5.0,balanced,scale,sigmoid,0.5854329199990741,0.3405572755417956,0.5695142378559463,0.6527777777777778,0.5609756097560976,0.5700798709545777,0.3313609467455621,0.5115303983228512,0.6530612244897961,0.5393548387096774
svm,word,True,1.0,10,"(1, 1)",new,original,5.0,balanced,scale,sigmoid,0.5854329199990741,0.3405572755417956,0.5695142378559463,0.6527777777777778,0.5609756097560976,0.5700798709545777,0.3313609467455621,0.5115303983228512,0.6530612244897961,0.5393548387096774
svm,word,True,0.25,10,"(1, 1)",old,stem,0.1,balanced,scale,rbf,0.5854289940828402,0.2857142857142857,0.5135135135135136,0.6923076923076924,0.6081730769230769,0.6260978796197146,0.3793103448275862,0.4148936170212766,0.75,0.639686684073107
svm,word,True,0.5,10,"(1, 1)",old,stem,0.1,balanced,scale,rbf,0.5854289940828402,0.2857142857142857,0.5135135135135136,0.6923076923076924,0.6081730769230769,0.6260978796197146,0.3793103448275862,0.4148936170212766,0.75,0.639686684073107
svm,word,True,1.0,10,"(1, 1)",old,stem,0.1,balanced,scale,rbf,0.5854289940828402,0.2857142857142857,0.5135135135135136,0.6923076923076924,0.6081730769230769,0.6260978796197146,0.3793103448275862,0.4148936170212766,0.75,0.639686684073107
svm,word,True,0.25,1,"(1, 1)",old,original,1.5,balanced,scale,poly,0.5852526080446512,0.11764705882352941,0.5482866043613708,0.6834381551362684,0.6081730769230769,0.6328665195119927,0.3,0.5228215767634854,0.7257731958762886,0.639686684073107
svm,word,True,0.5,1,"(1, 1)",old,original,1.5,balanced,scale,poly,0.5852526080446512,0.11764705882352941,0.5482866043613708,0.6834381551362684,0.6081730769230769,0.6328665195119927,0.3,0.5228215767634854,0.7257731958762886,0.639686684073107
svm,word,True,1.0,1,"(1, 1)",old,original,1.5,balanced,scale,poly,0.5852526080446512,0.11764705882352941,0.5482866043613708,0.6834381551362684,0.6081730769230769,0.6328665195119927,0.3,0.5228215767634854,0.7257731958762886,0.639686684073107
svm,word,True,0.25,10,"(1, 1)",new,stem,5.0,balanced,scale,sigmoid,0.5850853663552333,0.3553008595988539,0.5272727272727272,0.6774628879892038,0.5585365853658537,0.6061050994129136,0.4195804195804196,0.5343811394891945,0.6834437086092716,0.5858064516129032
svm,word,True,0.5,10,"(1, 1)",new,stem,5.0,balanced,scale,sigmoid,0.5850853663552333,0.3553008595988539,0.5272727272727272,0.6774628879892038,0.5585365853658537,0.6061050994129136,0.4195804195804196,0.5343811394891945,0.6834437086092716,0.5858064516129032
svm,word,True,1.0,10,"(1, 1)",new,stem,5.0,balanced,scale,sigmoid,0.5850853663552333,0.3553008595988539,0.5272727272727272,0.6774628879892038,0.5585365853658537,0.6061050994129136,0.4195804195804196,0.5343811394891945,0.6834437086092716,0.5858064516129032
svm,word,True,0.25,20,"(1, 1)",new,lemma,5.0,,scale,sigmoid,0.5842887104514334,0.31901840490797545,0.5397350993377483,0.6758304696449027,0.5902439024390244,0.5616057573970039,0.30057803468208094,0.4630738522954092,0.6689497716894977,0.5612903225806452
svm,word,True,0.5,20,"(1, 1)",new,lemma,5.0,,scale,sigmoid,0.5842887104514334,0.31901840490797545,0.5397350993377483,0.6758304696449027,0.5902439024390244,0.5616057573970039,0.30057803468208094,0.4630738522954092,0.6689497716894977,0.5612903225806452
svm,word,True,1.0,20,"(1, 1)",new,lemma,5.0,,scale,sigmoid,0.5842887104514334,0.31901840490797545,0.5397350993377483,0.6758304696449027,0.5902439024390244,0.5616057573970039,0.30057803468208094,0.4630738522954092,0.6689497716894977,0.5612903225806452
svm,word,True,0.25,20,"(1, 2)",new,lemma,1.0,balanced,scale,poly,0.5842627327332314,0.3715846994535519,0.5762237762237763,0.6388140161725067,0.5817073170731707,0.5601688238491895,0.3626943005181347,0.5083056478405314,0.6304635761589404,0.5496774193548387
svm,word,True,0.25,20,"(1, 3)",new,lemma,1.0,balanced,scale,poly,0.5842627327332314,0.3715846994535519,0.5762237762237763,0.6388140161725067,0.5817073170731707,0.5601688238491895,0.3626943005181347,0.5083056478405314,0.6304635761589404,0.5496774193548387
svm,word,True,0.5,20,"(1, 2)",new,lemma,1.0,balanced,scale,poly,0.5842627327332314,0.3715846994535519,0.5762237762237763,0.6388140161725067,0.5817073170731707,0.5601688238491895,0.3626943005181347,0.5083056478405314,0.6304635761589404,0.5496774193548387
svm,word,True,0.5,20,"(1, 3)",new,lemma,1.0,balanced,scale,poly,0.5842627327332314,0.3715846994535519,0.5762237762237763,0.6388140161725067,0.5817073170731707,0.5601688238491895,0.3626943005181347,0.5083056478405314,0.6304635761589404,0.5496774193548387
svm,word,True,1.0,20,"(1, 2)",new,lemma,1.0,balanced,scale,poly,0.5842627327332314,0.3715846994535519,0.5762237762237763,0.6388140161725067,0.5817073170731707,0.5601688238491895,0.3626943005181347,0.5083056478405314,0.6304635761589404,0.5496774193548387
svm,word,True,1.0,20,"(1, 3)",new,lemma,1.0,balanced,scale,poly,0.5842627327332314,0.3715846994535519,0.5762237762237763,0.6388140161725067,0.5817073170731707,0.5601688238491895,0.3626943005181347,0.5083056478405314,0.6304635761589404,0.5496774193548387
svm,word,True,0.25,20,"(1, 1)",old,lemma,1.0,,scale,sigmoid,0.5842331149517368,0.2777777777777778,0.6403712296983759,0.5753424657534246,0.5961538461538461,0.5560413669112667,0.23255813953488372,0.4745762711864407,0.6355140186915889,0.5509138381201044
svm,word,True,0.5,20,"(1, 1)",old,lemma,1.0,,scale,sigmoid,0.5842331149517368,0.2777777777777778,0.6403712296983759,0.5753424657534246,0.5961538461538461,0.5560413669112667,0.23255813953488372,0.4745762711864407,0.6355140186915889,0.5509138381201044
svm,word,True,1.0,20,"(1, 1)",old,lemma,1.0,,scale,sigmoid,0.5842331149517368,0.2777777777777778,0.6403712296983759,0.5753424657534246,0.5961538461538461,0.5560413669112667,0.23255813953488372,0.4745762711864407,0.6355140186915889,0.5509138381201044
svm,word,True,0.25,10,"(1, 2)",old,stem,5.0,balanced,scale,sigmoid,0.5841676995377902,0.19047619047619044,0.5885885885885886,0.6344410876132932,0.5264423076923077,0.5456098968059216,0.23255813953488372,0.46774193548387094,0.6221079691516709,0.5065274151436031
svm,word,True,0.25,10,"(1, 3)",old,stem,5.0,balanced,scale,sigmoid,0.5841676995377902,0.19047619047619044,0.5885885885885886,0.6344410876132932,0.5264423076923077,0.5456098968059216,0.23255813953488372,0.46774193548387094,0.6221079691516709,0.5065274151436031
svm,word,True,0.5,10,"(1, 2)",old,stem,5.0,balanced,scale,sigmoid,0.5841676995377902,0.19047619047619044,0.5885885885885886,0.6344410876132932,0.5264423076923077,0.5456098968059216,0.23255813953488372,0.46774193548387094,0.6221079691516709,0.5065274151436031
svm,word,True,0.5,10,"(1, 3)",old,stem,5.0,balanced,scale,sigmoid,0.5841676995377902,0.19047619047619044,0.5885885885885886,0.6344410876132932,0.5264423076923077,0.5456098968059216,0.23255813953488372,0.46774193548387094,0.6221079691516709,0.5065274151436031
svm,word,True,1.0,10,"(1, 2)",old,stem,5.0,balanced,scale,sigmoid,0.5841676995377902,0.19047619047619044,0.5885885885885886,0.6344410876132932,0.5264423076923077,0.5456098968059216,0.23255813953488372,0.46774193548387094,0.6221079691516709,0.5065274151436031
svm,word,True,1.0,10,"(1, 3)",old,stem,5.0,balanced,scale,sigmoid,0.5841676995377902,0.19047619047619044,0.5885885885885886,0.6344410876132932,0.5264423076923077,0.5456098968059216,0.23255813953488372,0.46774193548387094,0.6221079691516709,0.5065274151436031
svm,word,True,0.25,20,"(1, 2)",old,lemma,5.0,,scale,rbf,0.5837444194072234,0.2926829268292683,0.6252983293556086,0.5860215053763441,0.5913461538461539,0.5480794624431956,0.2857142857142857,0.4460431654676259,0.6278026905829596,0.5430809399477807
svm,word,True,0.25,20,"(1, 3)",old,lemma,5.0,,scale,rbf,0.5837444194072234,0.2926829268292683,0.6252983293556086,0.5860215053763441,0.5913461538461539,0.5480794624431956,0.2857142857142857,0.4460431654676259,0.6278026905829596,0.5430809399477807
svm,word,True,0.5,20,"(1, 2)",old,lemma,5.0,,scale,rbf,0.5837444194072234,0.2926829268292683,0.6252983293556086,0.5860215053763441,0.5913461538461539,0.5480794624431956,0.2857142857142857,0.4460431654676259,0.6278026905829596,0.5430809399477807
svm,word,True,0.5,20,"(1, 3)",old,lemma,5.0,,scale,rbf,0.5837444194072234,0.2926829268292683,0.6252983293556086,0.5860215053763441,0.5913461538461539,0.5480794624431956,0.2857142857142857,0.4460431654676259,0.6278026905829596,0.5430809399477807
svm,word,True,1.0,20,"(1, 2)",old,lemma,5.0,,scale,rbf,0.5837444194072234,0.2926829268292683,0.6252983293556086,0.5860215053763441,0.5913461538461539,0.5480794624431956,0.2857142857142857,0.4460431654676259,0.6278026905829596,0.5430809399477807
svm,word,True,1.0,20,"(1, 3)",old,lemma,5.0,,scale,rbf,0.5837444194072234,0.2926829268292683,0.6252983293556086,0.5860215053763441,0.5913461538461539,0.5480794624431956,0.2857142857142857,0.4460431654676259,0.6278026905829596,0.5430809399477807
svm,word,True,0.25,20,"(1, 2)",old,original,0.5,,scale,rbf,0.5834426502939162,0.25,0.6074074074074075,0.6075949367088608,0.59375,0.5462006097434535,0.3255813953488372,0.4421052631578947,0.6210045662100457,0.5378590078328982
svm,word,True,0.25,20,"(1, 3)",old,original,0.5,,scale,rbf,0.5834426502939162,0.25,0.6074074074074075,0.6075949367088608,0.59375,0.5462006097434535,0.3255813953488372,0.4421052631578947,0.6210045662100457,0.5378590078328982
svm,word,True,0.5,20,"(1, 2)",old,original,0.5,,scale,rbf,0.5834426502939162,0.25,0.6074074074074075,0.6075949367088608,0.59375,0.5462006097434535,0.3255813953488372,0.4421052631578947,0.6210045662100457,0.5378590078328982
svm,word,True,0.5,20,"(1, 3)",old,original,0.5,,scale,rbf,0.5834426502939162,0.25,0.6074074074074075,0.6075949367088608,0.59375,0.5462006097434535,0.3255813953488372,0.4421052631578947,0.6210045662100457,0.5378590078328982
svm,word,True,1.0,20,"(1, 2)",old,original,0.5,,scale,rbf,0.5834426502939162,0.25,0.6074074074074075,0.6075949367088608,0.59375,0.5462006097434535,0.3255813953488372,0.4421052631578947,0.6210045662100457,0.5378590078328982
svm,word,True,1.0,20,"(1, 3)",old,original,0.5,,scale,rbf,0.5834426502939162,0.25,0.6074074074074075,0.6075949367088608,0.59375,0.5462006097434535,0.3255813953488372,0.4421052631578947,0.6210045662100457,0.5378590078328982
svm,word,True,0.25,1,"(1, 3)",new,original,1.0,,scale,rbf,0.5822548489942592,0.37795275590551186,0.4469525959367946,0.7214953271028037,0.6207317073170732,0.6445027425164753,0.32812500000000006,0.5336322869955157,0.7704918032786886,0.6658064516129032
svm,word,True,0.5,1,"(1, 3)",new,original,1.0,,scale,rbf,0.5822548489942592,0.37795275590551186,0.4469525959367946,0.7214953271028037,0.6207317073170732,0.6445027425164753,0.32812500000000006,0.5336322869955157,0.7704918032786886,0.6658064516129032
svm,word,True,1.0,1,"(1, 3)",new,original,1.0,,scale,rbf,0.5822548489942592,0.37795275590551186,0.4469525959367946,0.7214953271028037,0.6207317073170732,0.6445027425164753,0.32812500000000006,0.5336322869955157,0.7704918032786886,0.6658064516129032
svm,word,True,0.25,20,"(1, 2)",old,stem,1.0,,scale,poly,0.5820336738142575,0.2051282051282051,0.6216867469879517,0.5978835978835978,0.5913461538461539,0.5542887153682703,0.29268292682926833,0.4657534246575342,0.628175519630485,0.5483028720626631
svm,word,True,0.25,20,"(1, 3)",old,stem,1.0,,scale,poly,0.5820336738142575,0.2051282051282051,0.6216867469879517,0.5978835978835978,0.5913461538461539,0.5542887153682703,0.29268292682926833,0.4657534246575342,0.628175519630485,0.5483028720626631
svm,word,True,0.5,20,"(1, 2)",old,stem,1.0,,scale,poly,0.5820336738142575,0.2051282051282051,0.6216867469879517,0.5978835978835978,0.5913461538461539,0.5542887153682703,0.29268292682926833,0.4657534246575342,0.628175519630485,0.5483028720626631
svm,word,True,0.5,20,"(1, 3)",old,stem,1.0,,scale,poly,0.5820336738142575,0.2051282051282051,0.6216867469879517,0.5978835978835978,0.5913461538461539,0.5542887153682703,0.29268292682926833,0.4657534246575342,0.628175519630485,0.5483028720626631
svm,word,True,1.0,20,"(1, 2)",old,stem,1.0,,scale,poly,0.5820336738142575,0.2051282051282051,0.6216867469879517,0.5978835978835978,0.5913461538461539,0.5542887153682703,0.29268292682926833,0.4657534246575342,0.628175519630485,0.5483028720626631
svm,word,True,1.0,20,"(1, 3)",old,stem,1.0,,scale,poly,0.5820336738142575,0.2051282051282051,0.6216867469879517,0.5978835978835978,0.5913461538461539,0.5542887153682703,0.29268292682926833,0.4657534246575342,0.628175519630485,0.5483028720626631
svm,word,True,0.25,20,"(1, 1)",old,original,1.0,,scale,rbf,0.5819277134058156,0.3333333333333333,0.6082725060827251,0.5922077922077922,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,0.5,20,"(1, 1)",old,original,1.0,,scale,rbf,0.5819277134058156,0.3333333333333333,0.6082725060827251,0.5922077922077922,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,1.0,20,"(1, 1)",old,original,1.0,,scale,rbf,0.5819277134058156,0.3333333333333333,0.6082725060827251,0.5922077922077922,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,0.25,1,"(1, 2)",old,original,0.5,,scale,sigmoid,0.5819118013149994,0.06666666666666667,0.5372168284789645,0.6937119675456389,0.6129807692307693,0.6181515349707811,0.25,0.5318352059925093,0.7058823529411764,0.6214099216710183
svm,word,True,0.5,1,"(1, 2)",old,original,0.5,,scale,sigmoid,0.5819118013149994,0.06666666666666667,0.5372168284789645,0.6937119675456389,0.6129807692307693,0.6181515349707811,0.25,0.5318352059925093,0.7058823529411764,0.6214099216710183
svm,word,True,1.0,1,"(1, 2)",old,original,0.5,,scale,sigmoid,0.5819118013149994,0.06666666666666667,0.5372168284789645,0.6937119675456389,0.6129807692307693,0.6181515349707811,0.25,0.5318352059925093,0.7058823529411764,0.6214099216710183
svm,word,True,0.25,20,"(1, 2)",old,original,1.0,,scale,rbf,0.5818305418877351,0.3333333333333333,0.6086956521739131,0.5916230366492146,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,0.25,20,"(1, 3)",old,original,1.0,,scale,rbf,0.5818305418877351,0.3333333333333333,0.6086956521739131,0.5916230366492146,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,0.5,20,"(1, 2)",old,original,1.0,,scale,rbf,0.5818305418877351,0.3333333333333333,0.6086956521739131,0.5916230366492146,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,0.5,20,"(1, 3)",old,original,1.0,,scale,rbf,0.5818305418877351,0.3333333333333333,0.6086956521739131,0.5916230366492146,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,1.0,20,"(1, 2)",old,original,1.0,,scale,rbf,0.5818305418877351,0.3333333333333333,0.6086956521739131,0.5916230366492146,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,1.0,20,"(1, 3)",old,original,1.0,,scale,rbf,0.5818305418877351,0.3333333333333333,0.6086956521739131,0.5916230366492146,0.5889423076923077,0.551516403728583,0.3255813953488372,0.4475524475524476,0.6270022883295195,0.5430809399477807
svm,word,True,0.25,20,"(1, 2)",old,original,1.0,,scale,sigmoid,0.5816133491311216,0.2857142857142857,0.6208530805687204,0.5866666666666667,0.5913461538461539,0.5574634699147818,0.26666666666666666,0.47619047619047616,0.6323185011709602,0.5509138381201044
svm,word,True,0.25,20,"(1, 3)",old,original,1.0,,scale,sigmoid,0.5816133491311216,0.2857142857142857,0.6208530805687204,0.5866666666666667,0.5913461538461539,0.5574634699147818,0.26666666666666666,0.47619047619047616,0.6323185011709602,0.5509138381201044
svm,word,True,0.5,20,"(1, 2)",old,original,1.0,,scale,sigmoid,0.5816133491311216,0.2857142857142857,0.6208530805687204,0.5866666666666667,0.5913461538461539,0.5574634699147818,0.26666666666666666,0.47619047619047616,0.6323185011709602,0.5509138381201044
svm,word,True,0.5,20,"(1, 3)",old,original,1.0,,scale,sigmoid,0.5816133491311216,0.2857142857142857,0.6208530805687204,0.5866666666666667,0.5913461538461539,0.5574634699147818,0.26666666666666666,0.47619047619047616,0.6323185011709602,0.5509138381201044
svm,word,True,1.0,20,"(1, 2)",old,original,1.0,,scale,sigmoid,0.5816133491311216,0.2857142857142857,0.6208530805687204,0.5866666666666667,0.5913461538461539,0.5574634699147818,0.26666666666666666,0.47619047619047616,0.6323185011709602,0.5509138381201044
svm,word,True,1.0,20,"(1, 3)",old,original,1.0,,scale,sigmoid,0.5816133491311216,0.2857142857142857,0.6208530805687204,0.5866666666666667,0.5913461538461539,0.5574634699147818,0.26666666666666666,0.47619047619047616,0.6323185011709602,0.5509138381201044
svm,word,True,0.25,10,"(1, 2)",new,original,5.0,,scale,poly,0.581475322111643,0.36241610738255037,0.5775978407557355,0.6346666666666666,0.5841463414634146,0.5831593931863271,0.3108108108108108,0.5431309904153354,0.6649484536082474,0.5819354838709677
svm,word,True,0.25,10,"(1, 3)",new,original,5.0,,scale,poly,0.581475322111643,0.36241610738255037,0.5775978407557355,0.6346666666666666,0.5841463414634146,0.5831593931863271,0.3108108108108108,0.5431309904153354,0.6649484536082474,0.5819354838709677
svm,word,True,0.5,10,"(1, 2)",new,original,5.0,,scale,poly,0.581475322111643,0.36241610738255037,0.5775978407557355,0.6346666666666666,0.5841463414634146,0.5831593931863271,0.3108108108108108,0.5431309904153354,0.6649484536082474,0.5819354838709677
svm,word,True,0.5,10,"(1, 3)",new,original,5.0,,scale,poly,0.581475322111643,0.36241610738255037,0.5775978407557355,0.6346666666666666,0.5841463414634146,0.5831593931863271,0.3108108108108108,0.5431309904153354,0.6649484536082474,0.5819354838709677
svm,word,True,1.0,10,"(1, 2)",new,original,5.0,,scale,poly,0.581475322111643,0.36241610738255037,0.5775978407557355,0.6346666666666666,0.5841463414634146,0.5831593931863271,0.3108108108108108,0.5431309904153354,0.6649484536082474,0.5819354838709677
svm,word,True,1.0,10,"(1, 3)",new,original,5.0,,scale,poly,0.581475322111643,0.36241610738255037,0.5775978407557355,0.6346666666666666,0.5841463414634146,0.5831593931863271,0.3108108108108108,0.5431309904153354,0.6649484536082474,0.5819354838709677
svm,word,True,0.25,1,"(1, 3)",new,lemma,1.0,,scale,rbf,0.5808231072334676,0.40310077519379856,0.43792325056433407,0.7191011235955056,0.6182926829268293,0.6412708030564127,0.3255813953488372,0.5333333333333333,0.7656903765690377,0.6593548387096774
svm,word,True,0.5,1,"(1, 3)",new,lemma,1.0,,scale,rbf,0.5808231072334676,0.40310077519379856,0.43792325056433407,0.7191011235955056,0.6182926829268293,0.6412708030564127,0.3255813953488372,0.5333333333333333,0.7656903765690377,0.6593548387096774
svm,word,True,1.0,1,"(1, 3)",new,lemma,1.0,,scale,rbf,0.5808231072334676,0.40310077519379856,0.43792325056433407,0.7191011235955056,0.6182926829268293,0.6412708030564127,0.3255813953488372,0.5333333333333333,0.7656903765690377,0.6593548387096774
svm,word,True,0.25,20,"(1, 2)",old,stem,1.5,balanced,scale,rbf,0.5806910724290586,0.2891566265060241,0.6386138613861385,0.5681159420289855,0.5745192307692307,0.5611821794256104,0.3116883116883117,0.5177304964539007,0.6142506142506143,0.5483028720626631
svm,word,True,0.25,20,"(1, 3)",old,stem,1.5,balanced,scale,rbf,0.5806910724290586,0.2891566265060241,0.6386138613861385,0.5681159420289855,0.5745192307692307,0.5611821794256104,0.3116883116883117,0.5177304964539007,0.6142506142506143,0.5483028720626631
svm,word,True,0.5,20,"(1, 2)",old,stem,1.5,balanced,scale,rbf,0.5806910724290586,0.2891566265060241,0.6386138613861385,0.5681159420289855,0.5745192307692307,0.5611821794256104,0.3116883116883117,0.5177304964539007,0.6142506142506143,0.5483028720626631
svm,word,True,0.5,20,"(1, 3)",old,stem,1.5,balanced,scale,rbf,0.5806910724290586,0.2891566265060241,0.6386138613861385,0.5681159420289855,0.5745192307692307,0.5611821794256104,0.3116883116883117,0.5177304964539007,0.6142506142506143,0.5483028720626631
svm,word,True,1.0,20,"(1, 2)",old,stem,1.5,balanced,scale,rbf,0.5806910724290586,0.2891566265060241,0.6386138613861385,0.5681159420289855,0.5745192307692307,0.5611821794256104,0.3116883116883117,0.5177304964539007,0.6142506142506143,0.5483028720626631
svm,word,True,1.0,20,"(1, 3)",old,stem,1.5,balanced,scale,rbf,0.5806910724290586,0.2891566265060241,0.6386138613861385,0.5681159420289855,0.5745192307692307,0.5611821794256104,0.3116883116883117,0.5177304964539007,0.6142506142506143,0.5483028720626631
svm,word,True,0.25,20,"(1, 1)",new,lemma,1.5,balanced,scale,poly,0.5804239935447122,0.35555555555555557,0.5817174515235457,0.6314363143631436,0.5792682926829268,0.5488605851443128,0.34020618556701027,0.4949832775919733,0.6226912928759893,0.5380645161290323
svm,word,True,0.5,20,"(1, 1)",new,lemma,1.5,balanced,scale,poly,0.5804239935447122,0.35555555555555557,0.5817174515235457,0.6314363143631436,0.5792682926829268,0.5488605851443128,0.34020618556701027,0.4949832775919733,0.6226912928759893,0.5380645161290323
svm,word,True,1.0,20,"(1, 1)",new,lemma,1.5,balanced,scale,poly,0.5804239935447122,0.35555555555555557,0.5817174515235457,0.6314363143631436,0.5792682926829268,0.5488605851443128,0.34020618556701027,0.4949832775919733,0.6226912928759893,0.5380645161290323
svm,word,True,0.25,20,"(1, 1)",new,original,1.5,balanced,scale,sigmoid,0.5803076735079136,0.36298932384341637,0.5797546012269938,0.630834512022631,0.5646341463414634,0.5479640910752022,0.34459459459459457,0.49523809523809526,0.6200274348422496,0.5251612903225806
svm,word,True,0.5,20,"(1, 1)",new,original,1.5,balanced,scale,sigmoid,0.5803076735079136,0.36298932384341637,0.5797546012269938,0.630834512022631,0.5646341463414634,0.5479640910752022,0.34459459459459457,0.49523809523809526,0.6200274348422496,0.5251612903225806
svm,word,True,1.0,20,"(1, 1)",new,original,1.5,balanced,scale,sigmoid,0.5803076735079136,0.36298932384341637,0.5797546012269938,0.630834512022631,0.5646341463414634,0.5479640910752022,0.34459459459459457,0.49523809523809526,0.6200274348422496,0.5251612903225806
svm,word,True,0.25,20,"(1, 1)",old,stem,1.0,,scale,poly,0.5797833099408933,0.2051282051282051,0.6183574879227053,0.5963060686015832,0.5889423076923077,0.554171865444076,0.29268292682926833,0.4693877551020409,0.6264501160092807,0.5483028720626631
svm,word,True,0.5,20,"(1, 1)",old,stem,1.0,,scale,poly,0.5797833099408933,0.2051282051282051,0.6183574879227053,0.5963060686015832,0.5889423076923077,0.554171865444076,0.29268292682926833,0.4693877551020409,0.6264501160092807,0.5483028720626631
svm,word,True,1.0,20,"(1, 1)",old,stem,1.0,,scale,poly,0.5797833099408933,0.2051282051282051,0.6183574879227053,0.5963060686015832,0.5889423076923077,0.554171865444076,0.29268292682926833,0.4693877551020409,0.6264501160092807,0.5483028720626631
svm,word,True,0.25,1,"(1, 1)",old,lemma,1.5,,scale,poly,0.5797815500117897,0.12121212121212122,0.5337423312883436,0.6849894291754757,0.6033653846153846,0.6604306855882466,0.34146341463414637,0.5573770491803278,0.7484407484407484,0.6657963446475196
svm,word,True,0.5,1,"(1, 1)",old,lemma,1.5,,scale,poly,0.5797815500117897,0.12121212121212122,0.5337423312883436,0.6849894291754757,0.6033653846153846,0.6604306855882466,0.34146341463414637,0.5573770491803278,0.7484407484407484,0.6657963446475196
svm,word,True,1.0,1,"(1, 1)",old,lemma,1.5,,scale,poly,0.5797815500117897,0.12121212121212122,0.5337423312883436,0.6849894291754757,0.6033653846153846,0.6604306855882466,0.34146341463414637,0.5573770491803278,0.7484407484407484,0.6657963446475196
svm,word,True,0.25,20,"(1, 1)",new,original,1.0,balanced,scale,poly,0.5795911639007788,0.38674033149171266,0.5785123966942148,0.6248294679399727,0.5780487804878048,0.561893433627621,0.33673469387755095,0.521594684385382,0.6329787234042553,0.552258064516129
svm,word,True,0.5,20,"(1, 1)",new,original,1.0,balanced,scale,poly,0.5795911639007788,0.38674033149171266,0.5785123966942148,0.6248294679399727,0.5780487804878048,0.561893433627621,0.33673469387755095,0.521594684385382,0.6329787234042553,0.552258064516129
svm,word,True,1.0,20,"(1, 1)",new,original,1.0,balanced,scale,poly,0.5795911639007788,0.38674033149171266,0.5785123966942148,0.6248294679399727,0.5780487804878048,0.561893433627621,0.33673469387755095,0.521594684385382,0.6329787234042553,0.552258064516129
svm,word,True,0.25,1,"(1, 1)",new,stem,1.5,balanced,scale,poly,0.57953938804015,0.38167938931297707,0.4372294372294372,0.7220630372492837,0.6146341463414634,0.6285808485905775,0.21138211382113822,0.5234567901234569,0.7749510763209394,0.6645161290322581
svm,word,True,0.5,1,"(1, 1)",new,stem,1.5,balanced,scale,poly,0.57953938804015,0.38167938931297707,0.4372294372294372,0.7220630372492837,0.6146341463414634,0.6285808485905775,0.21138211382113822,0.5234567901234569,0.7749510763209394,0.6645161290322581
svm,word,True,1.0,1,"(1, 1)",new,stem,1.5,balanced,scale,poly,0.57953938804015,0.38167938931297707,0.4372294372294372,0.7220630372492837,0.6146341463414634,0.6285808485905775,0.21138211382113822,0.5234567901234569,0.7749510763209394,0.6645161290322581
svm,word,True,0.25,1,"(1, 1)",old,lemma,1.0,,scale,poly,0.5794240263446915,0.12903225806451613,0.5103448275862069,0.7045009784735811,0.6153846153846154,0.6412468666038014,0.21052631578947367,0.5258620689655171,0.7500000000000001,0.6553524804177546
