model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,class_weight,criterion,max_features,min_samples_leaf,min_samples_split,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
rf,word,True,1.0,1,"(1, 1)",generic,stem,balanced,gini,auto,2,2,0.7204038472822578,0.5517241379310345,0.6821705426356589,0.7853535353535354,0.7158536585365853,0.688085985624428,0.5615763546798029,0.6210720887245841,0.7493796526054589,0.68
rf,word,True,1.0,1,"(1, 1)",unique,stem,balanced_subsample,gini,auto,1,10,0.7203831989869228,0.5578947368421052,0.6829268292682927,0.783375314861461,0.7170731707317073,0.7033488748082517,0.5268817204301075,0.6432532347504621,0.772782503037667,0.6980645161290323
rf,word,True,1.0,10,"(1, 2)",generic,stem,balanced_subsample,entropy,auto,1,5,0.720367443949109,0.5235602094240839,0.6772655007949127,0.7951219512195121,0.7182926829268292,0.6885443613188715,0.5081081081081081,0.6130268199233717,0.7663107947805456,0.6838709677419355
rf,word,True,1.0,1,"(1, 1)",generic,stem,balanced_subsample,entropy,auto,2,10,0.7202841557211941,0.5728643216080402,0.676923076923077,0.7838179519595448,0.7158536585365853,0.6795355712549551,0.5418719211822659,0.617059891107078,0.7412060301507538,0.6709677419354839
rf,word,True,0.25,1,"(1, 2)",unique,stem,,entropy,auto,1,10,0.7202815373960475,0.5974025974025974,0.6818181818181818,0.7748184019370462,0.7207317073170731,0.6840895785116974,0.5064935064935064,0.6156583629893239,0.7577937649880095,0.6812903225806451
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced_subsample,entropy,sqrt,2,10,0.7202260032738311,0.5922330097087378,0.6821705426356589,0.7756653992395436,0.7158536585365853,0.693686516143246,0.5784313725490196,0.6128440366972476,0.7590511860174781,0.6838709677419355
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced_subsample,gini,sqrt,2,2,0.720216177214183,0.5849056603773586,0.6790123456790124,0.7794871794871795,0.7146341463414634,0.6909353458669727,0.5821596244131455,0.6187845303867403,0.7506297229219144,0.6812903225806451
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced,gini,auto,2,5,0.7201802268473496,0.5893719806763285,0.672811059907834,0.7826086956521738,0.7146341463414634,0.6968832150654906,0.5741626794258372,0.6205607476635514,0.761786600496278,0.687741935483871
rf,word,True,0.5,1,"(1, 2)",generic,stem,balanced,gini,sqrt,4,2,0.7201786215613237,0.5687203791469194,0.6860643185298622,0.7783505154639175,0.7146341463414634,0.6886349617517302,0.5865384615384616,0.6091743119266055,0.7503136762860727,0.6787096774193548
rf,word,True,0.5,10,"(1, 2)",generic,stem,balanced_subsample,gini,auto,2,5,0.7201463998630409,0.5045045045045046,0.6796116504854369,0.7975,0.7134146341463414,0.6932024966512129,0.5205479452054794,0.6242774566473989,0.7660098522167488,0.6838709677419355
rf,word,True,0.25,1,"(1, 2)",generic,stem,,gini,auto,1,10,0.7200728501908676,0.5677419354838709,0.6851851851851851,0.7789725209080048,0.7219512195121951,0.6963892518624569,0.5324675324675324,0.6292947558770343,0.7663107947805456,0.6941935483870968
rf,word,True,1.0,1,"(1, 2)",generic,stem,balanced,gini,sqrt,2,2,0.720072595567082,0.5821596244131456,0.6770670826833072,0.7811704834605598,0.7146341463414634,0.7127125773219821,0.6086956521739131,0.6294227188081936,0.7766749379652604,0.7032258064516129
rf,word,True,0.5,1,"(1, 1)",generic,stem,,gini,sqrt,2,5,0.7200597122626946,0.5625,0.6740506329113923,0.7877358490566038,0.7219512195121951,0.6756434973143636,0.423841059602649,0.6142322097378277,0.7630057803468208,0.6787096774193548
rf,word,True,0.25,1,"(1, 1)",generic,stem,balanced_subsample,entropy,sqrt,2,2,0.7200299334333143,0.5628140703517588,0.6780185758513931,0.7849056603773585,0.7158536585365853,0.6850260826370399,0.5700483091787439,0.6179159049360147,0.7437185929648241,0.6761290322580645
rf,word,True,0.25,1,"(1, 2)",generic,stem,balanced,entropy,sqrt,2,5,0.7200155259943721,0.5781990521327014,0.6790697674418604,0.7806122448979592,0.7146341463414634,0.6889951823815926,0.5904761904761905,0.6066176470588235,0.7512562814070352,0.6787096774193548
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced,gini,auto,1,5,0.720009488080377,0.5966850828729281,0.6806596701649175,0.7752525252525253,0.7170731707317073,0.6979716353262166,0.550561797752809,0.6308243727598567,0.7641277641277641,0.6916129032258065
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced,gini,auto,2,10,0.7199940850274038,0.5821596244131456,0.6791277258566979,0.7796178343949045,0.7146341463414634,0.695926986624705,0.575609756097561,0.6201834862385321,0.76,0.6864516129032258
rf,word,True,0.25,1,"(1, 3)",generic,stem,balanced_subsample,entropy,auto,1,10,0.7199939771274098,0.5930232558139534,0.688427299703264,0.7707808564231738,0.7182926829268292,0.6952174474838325,0.5172413793103448,0.6302816901408451,0.7673267326732673,0.6890322580645162
rf,word,True,0.25,1,"(1, 3)",unique,stem,balanced_subsample,entropy,auto,2,2,0.7199631368984497,0.5925925925925927,0.6832298136645963,0.7743589743589744,0.7146341463414634,0.6917759702870763,0.5781990521327014,0.617059891107078,0.7538071065989849,0.6812903225806451
rf,word,True,1.0,1,"(1, 3)",unique,stem,balanced_subsample,entropy,auto,1,10,0.7199569583931134,0.611111111111111,0.6882352941176471,0.7666666666666667,0.7170731707317073,0.6901686267551487,0.5028571428571429,0.6243386243386243,0.764851485148515,0.6838709677419355
rf,word,True,0.5,1,"(1, 1)",generic,stem,balanced_subsample,gini,auto,1,2,0.7199272429804314,0.5662650602409639,0.6818181818181818,0.7813267813267813,0.7195121951219512,0.7064864103782044,0.49079754601227,0.644927536231884,0.7856287425149702,0.704516129032258
rf,word,True,0.25,1,"(1, 2)",generic,stem,,entropy,sqrt,2,5,0.7199114897983602,0.5526315789473685,0.6761453396524487,0.7883040935672515,0.723170731707317,0.6779559642370617,0.4027777777777778,0.6162361623616236,0.7708333333333334,0.6825806451612904
rf,word,True,1.0,1,"(1, 1)",generic,stem,balanced_subsample,gini,sqrt,1,2,0.7199114729043388,0.5818181818181818,0.6867469879518072,0.7743526510480888,0.7195121951219512,0.6973176195974596,0.5333333333333333,0.6415770609318996,0.7617896009673519,0.6941935483870968
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced_subsample,gini,sqrt,1,10,0.7198895554544246,0.5913978494623656,0.6818873668188736,0.7754077791718946,0.7170731707317073,0.7000165645057789,0.5608465608465608,0.63003663003663,0.7656441717791411,0.6929032258064516
rf,word,True,0.25,1,"(1, 1)",generic,stem,,gini,sqrt,1,2,0.719829230953307,0.5818181818181818,0.6788990825688073,0.7795371498172959,0.7195121951219512,0.68782209185304,0.46153846153846156,0.6330935251798561,0.766109785202864,0.687741935483871
rf,word,True,0.25,1,"(1, 2)",generic,stem,balanced,entropy,auto,1,10,0.7198008948840137,0.5888888888888889,0.6892488954344624,0.7708066581306018,0.7170731707317073,0.6991391704689114,0.5473684210526316,0.6342342342342343,0.765217391304348,0.6916129032258065
rf,word,True,1.0,1,"(1, 2)",generic,stem,balanced_subsample,gini,sqrt,2,5,0.7197668921170257,0.5619047619047619,0.6791862284820032,0.7838179519595448,0.7146341463414634,0.6993467393957098,0.5619047619047619,0.6280373831775701,0.765217391304348,0.6903225806451613
rf,word,True,1.0,1,"(1, 2)",generic,stem,balanced_subsample,gini,auto,1,5,0.7197518169192809,0.6057142857142856,0.6766467065868262,0.7754077791718946,0.7170731707317073,0.7025425012547337,0.5604395604395604,0.6357142857142858,0.7673267326732673,0.6954838709677419
rf,word,True,0.25,1,"(1, 3)",generic,stem,balanced_subsample,gini,auto,1,5,0.7197490414231413,0.5730337078651686,0.6844444444444445,0.7776365946632783,0.7170731707317073,0.6977266732167772,0.49397590361445776,0.6370106761565837,0.7737226277372263,0.6941935483870968
rf,word,True,0.5,1,"(1, 2)",generic,stem,balanced_subsample,gini,sqrt,2,5,0.7197490231524389,0.6000000000000001,0.676970633693972,0.7765006385696039,0.7146341463414634,0.6919319564374452,0.575609756097561,0.6151012891344383,0.7556109725685786,0.6825806451612904
rf,word,True,0.25,1,"(1, 2)",generic,stem,balanced,gini,sqrt,1,2,0.7197460452820573,0.5833333333333334,0.6873156342182891,0.7732997481108311,0.7182926829268292,0.6956982787528478,0.5365853658536585,0.6347517730496454,0.7615571776155717,0.6916129032258065
rf,word,True,0.5,1,"(1, 1)",unique,stem,balanced_subsample,gini,sqrt,2,2,0.7197263697584106,0.5929648241206029,0.6749611197511663,0.7794486215538847,0.7158536585365853,0.691833418820689,0.5510204081632654,0.6227106227106227,0.7574257425742573,0.6838709677419355
rf,word,True,0.25,1,"(1, 3)",generic,stem,,gini,auto,1,5,0.7196955851859099,0.5882352941176471,0.6868381240544629,0.7723970944309927,0.7207317073170731,0.6824237139793531,0.4533333333333333,0.6227758007117438,0.7637231503579953,0.6825806451612904
rf,word,True,0.25,1,"(1, 2)",generic,stem,balanced,gini,auto,2,10,0.719674751475339,0.5622119815668203,0.6791277258566979,0.7836107554417413,0.7134146341463414,0.7039564196249701,0.611111111111111,0.6270871985157699,0.7622641509433963,0.6941935483870968
rf,word,True,0.25,1,"(1, 2)",unique,stem,balanced,entropy,auto,2,2,0.7195923441749257,0.5462962962962962,0.6842923794712286,0.7836107554417413,0.7134146341463414,0.6949004623733104,0.5865384615384616,0.6190476190476191,0.7562814070351759,0.6851612903225807
rf,word,True,0.25,10,"(1, 3)",generic,stem,balanced_subsample,gini,sqrt,2,5,0.7195632357261282,0.518867924528302,0.6848,0.7895392278953922,0.7146341463414634,0.6861737340201689,0.4862385321100917,0.6168582375478927,0.7654320987654322,0.6761290322580645
rf,word,True,0.5,1,"(1, 1)",unique,stem,,gini,sqrt,1,5,0.7195551018615158,0.5660377358490566,0.6860643185298622,0.7777777777777778,0.7207317073170731,0.6917049827150721,0.42666666666666664,0.6395563770794824,0.7776484284051223,0.6954838709677419
rf,word,True,0.5,1,"(1, 3)",generic,stem,balanced,gini,auto,1,5,0.7195251801198684,0.584795321637427,0.6904761904761905,0.7703889585947302,0.7182926829268292,0.6986913333943702,0.5116279069767442,0.6405693950177936,0.7696078431372548,0.6941935483870968
rf,word,True,0.25,1,"(1, 1)",unique,stem,balanced_subsample,entropy,auto,1,10,0.7195077108149259,0.5608465608465608,0.6827067669172933,0.7811704834605598,0.7158536585365853,0.6852923350014901,0.4858757062146893,0.6236559139784946,0.7607361963190183,0.68
rf,word,True,0.5,1,"(1, 3)",generic,stem,balanced_subsample,entropy,sqrt,1,5,0.7194811291120414,0.5813953488372093,0.6915052160953801,0.7703889585947302,0.7182926829268292,0.6896992513942436,0.5172413793103448,0.634315424610052,0.7559449311639549,0.6838709677419355
rf,word,True,1.0,1,"(1, 1)",unique,stem,balanced_subsample,entropy,auto,1,5,0.7194653498490786,0.5842696629213483,0.6816816816816816,0.7763819095477388,0.7170731707317073,0.6887989542558969,0.5142857142857142,0.6283662477558347,0.7579462102689487,0.6838709677419355
rf,word,True,0.25,1,"(1, 2)",unique,stem,balanced,entropy,auto,1,5,0.7194449661051863,0.5988700564971752,0.688330871491876,0.7684478371501272,0.7170731707317073,0.6891558095800512,0.5257142857142857,0.624561403508772,0.7577639751552796,0.6825806451612904
rf,word,True,0.25,1,"(1, 3)",unique,stem,balanced,gini,auto,2,2,0.7194297708066307,0.5673076923076923,0.6865671641791045,0.7769028871391075,0.7134146341463414,0.6878924468922107,0.5560975609756098,0.6165137614678899,0.7525,0.6787096774193548
rf,word,True,0.5,1,"(1, 1)",unique,stem,balanced,entropy,auto,1,10,0.7193985378140935,0.5925925925925926,0.6757990867579909,0.7783375314861462,0.7158536585365853,0.6957524134585967,0.5222222222222223,0.6340579710144927,0.7652811735941322,0.6903225806451613
rf,word,True,0.5,1,"(1, 2)",unique,stem,,entropy,auto,2,5,0.7193963427817027,0.5562913907284768,0.6815286624203822,0.7828106852497095,0.723170731707317,0.6861242537375998,0.4489795918367347,0.6273062730627306,0.7688734030197445,0.6890322580645162
rf,word,True,0.25,1,"(1, 1)",unique,stem,balanced_subsample,entropy,sqrt,1,10,0.7193936753907226,0.5744680851063829,0.6767830045523521,0.7818411097099622,0.7158536585365853,0.6950365835888754,0.5245901639344263,0.631578947368421,0.7647058823529412,0.6890322580645162
rf,word,True,0.5,10,"(1, 3)",generic,stem,balanced,gini,auto,2,5,0.719379540596866,0.49773755656108604,0.6862745098039216,0.7930607187112764,0.7134146341463414,0.6797523409314289,0.4814814814814815,0.6206896551724138,0.7536945812807883,0.6709677419354839
rf,word,True,0.5,1,"(1, 1)",generic,stem,balanced_subsample,gini,auto,2,5,0.7193733201329597,0.5436893203883495,0.6781789638932496,0.7879548306148055,0.7146341463414634,0.6943201291323664,0.5326633165829145,0.6341463414634146,0.7603911980440097,0.687741935483871
rf,word,True,0.5,1,"(1, 2)",generic,stem,balanced_subsample,entropy,auto,2,5,0.7193331190695537,0.5688073394495413,0.6842923794712286,0.7779204107830553,0.7134146341463414,0.6890741993335885,0.5346534653465348,0.6218181818181817,0.7568922305764412,0.68
rf,word,True,0.5,1,"(1, 3)",unique,stem,balanced,gini,sqrt,1,10,0.7193311732790247,0.5909090909090909,0.6835820895522388,0.7732997481108311,0.7170731707317073,0.6983352455152665,0.5376344086021505,0.6379928315412186,0.7642679900744418,0.6916129032258065
rf,word,True,0.25,1,"(1, 1)",generic,stem,balanced,gini,auto,4,5,0.7193192133520847,0.5339805825242718,0.6813186813186812,0.7879548306148055,0.7146341463414634,0.6793911239233664,0.5333333333333333,0.6088560885608857,0.7468671679197996,0.6696774193548387
rf,word,True,1.0,1,"(1, 2)",generic,stem,balanced,entropy,sqrt,2,2,0.7192949697880426,0.5566037735849056,0.6830769230769231,0.781491002570694,0.7134146341463414,0.6885749110445498,0.5507246376811594,0.6181818181818182,0.7540983606557378,0.6787096774193548
rf,word,True,1.0,1,"(1, 3)",unique,stem,balanced,gini,sqrt,1,10,0.719292167786562,0.5730337078651686,0.6875,0.7746835443037976,0.7170731707317073,0.7101262116566807,0.5274725274725274,0.645985401459854,0.7829268292682927,0.704516129032258
rf,word,True,1.0,1,"(1, 1)",unique,stem,balanced_subsample,entropy,sqrt,1,2,0.7192737332270204,0.6024096385542169,0.6894502228826151,0.7665418227215981,0.7182926829268292,0.6938662290761031,0.4936708860759493,0.629695885509839,0.7707082833133252,0.6916129032258065
rf,word,True,1.0,1,"(1, 1)",generic,stem,,entropy,sqrt,1,5,0.7192436907445587,0.5802469135802469,0.6819571865443426,0.7766990291262136,0.7195121951219512,0.6980399612993402,0.4967320261437908,0.6256983240223465,0.7790697674418605,0.6980645161290323
rf,word,True,1.0,10,"(1, 2)",generic,stem,balanced,entropy,sqrt,1,5,0.7192291332410498,0.5148514851485149,0.6763285024154589,0.7955936352509181,0.7158536585365853,0.6849797355781797,0.4919786096256684,0.618867924528302,0.7611044417767107,0.68
rf,word,True,1.0,1,"(1, 1)",generic,stem,balanced,entropy,sqrt,1,10,0.7192126733479629,0.5775401069518716,0.6797583081570996,0.7787610619469026,0.7158536585365853,0.6987966327905559,0.5142857142857142,0.633879781420765,0.7723970944309928,0.6941935483870968
rf,word,True,0.25,1,"(1, 3)",unique,stem,,entropy,auto,1,5,0.7192124753058923,0.5641025641025641,0.6909090909090909,0.7742718446601942,0.7207317073170731,0.6956218538326246,0.5263157894736842,0.632688927943761,0.7647768395657418,0.6929032258064516
rf,word,True,1.0,1,"(1, 1)",unique,stem,balanced,entropy,auto,1,10,0.7192107862335521,0.5591397849462367,0.6777609682299546,0.7843631778058008,0.7158536585365853,0.6897563600765898,0.5082872928176796,0.6256781193490053,0.7622549019607842,0.6838709677419355
rf,word,True,0.25,1,"(1, 1)",generic,stem,balanced,entropy,auto,2,10,0.7191978145845503,0.5418719211822659,0.6851851851851851,0.7832699619771862,0.7146341463414634,0.6750588272101702,0.4999999999999999,0.6209386281588447,0.7412935323383085,0.6683870967741935
rf,word,True,1.0,1,"(1, 1)",unique,stem,,gini,sqrt,1,10,0.7191793433613779,0.5609756097560976,0.684931506849315,0.778998778998779,0.7195121951219512,0.6867674508568388,0.43421052631578944,0.6273062730627306,0.7733644859813084,0.6890322580645162
rf,word,True,1.0,1,"(1, 3)",generic,stem,balanced,entropy,sqrt,2,10,0.719175316169515,0.5765765765765766,0.6824644549763033,0.7770700636942675,0.7134146341463414,0.6928840486824726,0.5799999999999998,0.6247755834829444,0.7515762925598992,0.6838709677419355
rf,word,True,0.25,1,"(1, 3)",generic,stem,balanced,gini,sqrt,2,2,0.7191690423397742,0.5714285714285714,0.6848484848484848,0.7766233766233768,0.7134146341463414,0.693256077148776,0.5544554455445544,0.6151012891344383,0.7627329192546584,0.6838709677419355
rf,word,True,0.25,1,"(1, 3)",unique,stem,balanced,entropy,sqrt,2,2,0.7191473112384429,0.5818181818181818,0.6912442396313364,0.7698309492847853,0.7134146341463414,0.6876117558121096,0.5507246376811594,0.6213235294117647,0.7509386733416771,0.6787096774193548
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced,gini,auto,1,10,0.7191000574533378,0.5666666666666667,0.6858006042296072,0.7769423558897243,0.7170731707317073,0.7040118264043241,0.5591397849462365,0.6340579710144927,0.7709359605911331,0.6967741935483871
rf,word,True,0.5,1,"(1, 3)",generic,stem,balanced_subsample,entropy,sqrt,1,10,0.7190964643874139,0.6222222222222221,0.6785714285714285,0.7690355329949238,0.7158536585365853,0.6918692130699634,0.5172413793103448,0.6271777003484321,0.7630922693266834,0.6851612903225807
rf,word,True,0.25,1,"(1, 3)",unique,stem,,entropy,auto,1,10,0.7190680792008177,0.5584415584415585,0.6926536731634183,0.774114774114774,0.7207317073170731,0.684353023653641,0.4305555555555556,0.6370106761565837,0.7654028436018957,0.687741935483871
rf,word,True,1.0,1,"(1, 2)",unique,stem,,entropy,sqrt,1,10,0.7190643152782771,0.5569620253164557,0.6959152798789713,0.7722289890377587,0.7207317073170731,0.6866505364679629,0.4868421052631579,0.6175942549371634,0.7657550535077289,0.6851612903225807
rf,word,True,0.5,1,"(1, 2)",unique,stem,balanced_subsample,gini,sqrt,1,2,0.7190531450284403,0.5853658536585367,0.6920821114369501,0.7682619647355163,0.7182926829268292,0.6914295143419955,0.4936708860759493,0.6338028169014085,0.7645631067961165,0.6890322580645162
rf,word,True,0.25,1,"(1, 1)",generic,stem,,gini,sqrt,2,2,0.7190196502007462,0.5408805031446542,0.6825396825396826,0.7849588719153936,0.7219512195121951,0.6760890171405393,0.4055944055944056,0.6145251396648045,0.7678160919540229,0.6812903225806451
rf,word,True,1.0,1,"(1, 1)",unique,stem,balanced,gini,auto,2,5,0.7189593147345417,0.5615763546798029,0.6791277258566979,0.7823899371069182,0.7146341463414634,0.6860572288914893,0.5252525252525252,0.6222222222222223,0.7536945812807883,0.6787096774193548
rf,word,True,0.5,1,"(1, 3)",generic,stem,,gini,sqrt,1,10,0.7189338080467843,0.5641025641025641,0.6920731707317073,0.7729468599033816,0.7207317073170731,0.6951225607636702,0.5,0.6292947558770343,0.7715976331360946,0.6941935483870968
rf,word,True,0.5,1,"(1, 1)",generic,stem,balanced,entropy,auto,2,5,0.7188998690204332,0.5544554455445545,0.6791277258566979,0.7839195979899499,0.7146341463414634,0.6857867714161013,0.5208333333333334,0.6201834862385321,0.7552275522755227,0.6787096774193548
rf,word,True,0.5,1,"(1, 2)",unique,stem,,entropy,sqrt,1,10,0.7188577945462767,0.5802469135802469,0.6910197869101978,0.7697929354445798,0.7195121951219512,0.7028820492825953,0.5228758169934641,0.6292947558770343,0.7796208530805687,0.7006451612903226
rf,word,True,0.25,10,"(1, 2)",generic,stem,balanced,gini,auto,2,5,0.7188539642007321,0.4954128440366973,0.6862745098039216,0.7925925925925926,0.7134146341463414,0.6908563542138657,0.5137614678899082,0.6247619047619047,0.7633209417596034,0.6812903225806451
rf,word,True,1.0,1,"(1, 2)",generic,stem,balanced_subsample,entropy,sqrt,1,5,0.7188487693333465,0.5964912280701754,0.685459940652819,0.769811320754717,0.7170731707317073,0.6911393871421296,0.519774011299435,0.6287744227353464,0.7604938271604939,0.6851612903225807
rf,word,True,1.0,1,"(1, 3)",unique,stem,balanced,entropy,sqrt,1,5,0.7188394789355562,0.6235294117647059,0.686478454680535,0.7628607277289836,0.7170731707317073,0.6791745391689732,0.4662576687116564,0.6221441124780317,0.7555012224938876,0.6761290322580645
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced_subsample,gini,auto,2,2,0.7188367096413996,0.5648148148148148,0.6823899371069183,0.7791878172588832,0.7134146341463414,0.6907286374618726,0.5821596244131455,0.6213235294117647,0.7490542244640604,0.6812903225806451
rf,word,True,0.25,1,"(1, 1)",generic,stem,balanced,gini,sqrt,1,2,0.7188306629792032,0.5930232558139534,0.6826347305389222,0.7725,0.7170731707317073,0.6905509841064588,0.4720496894409938,0.6373626373626373,0.7663107947805456,0.6903225806451613
rf,word,True,1.0,1,"(1, 3)",unique,stem,balanced_subsample,entropy,auto,2,5,0.7188051834548266,0.5871559633027523,0.6778625954198474,0.7770534550195567,0.7121951219512195,0.6818994367153876,0.5418719211822659,0.6098003629764065,0.7487437185929647,0.672258064516129
rf,word,True,0.25,1,"(1, 2)",generic,stem,,gini,sqrt,1,10,0.7188020571966607,0.5935483870967742,0.6809160305343511,0.7734939759036144,0.7195121951219512,0.7027571559892121,0.49350649350649345,0.633879781420765,0.7839433293978748,0.7019354838709677
rf,word,True,0.25,1,"(1, 3)",generic,stem,,entropy,sqrt,1,5,0.718770081462996,0.5263157894736843,0.6900763358778625,0.7827130852340937,0.7219512195121951,0.6969203436844408,0.4967320261437908,0.6371681415929203,0.7716346153846153,0.6954838709677419
rf,word,True,0.5,1,"(1, 2)",unique,stem,balanced,entropy,auto,2,10,0.7187699912210389,0.5545454545454545,0.6791862284820032,0.7836107554417413,0.7121951219512195,0.6954020350425817,0.5784313725490196,0.6279491833030852,0.7547169811320755,0.6864516129032258
rf,word,True,0.5,1,"(1, 1)",generic,stem,balanced_subsample,entropy,sqrt,2,10,0.7187591463414633,0.5700000000000001,0.671875,0.7849999999999999,0.7146341463414634,0.6796840670005003,0.5299999999999999,0.6134301270417423,0.7459324155193993,0.6709677419354839
rf,word,True,1.0,1,"(1, 1)",unique,stem,balanced,gini,auto,1,10,0.7187555021045461,0.5638297872340425,0.6829268292682927,0.778894472361809,0.7158536585365853,0.6910507459598708,0.4918032786885245,0.6321626617375231,0.7651331719128329,0.6864516129032258
rf,word,True,0.5,10,"(1, 3)",unique,stem,balanced_subsample,gini,auto,2,2,0.718743571034206,0.5253456221198157,0.6817447495961229,0.7885572139303482,0.7134146341463414,0.6943733446959254,0.5181818181818182,0.6307692307692307,0.7654320987654322,0.6851612903225807
rf,word,True,0.5,1,"(1, 3)",generic,stem,balanced_subsample,entropy,sqrt,2,2,0.7187362332391914,0.5754716981132075,0.6890243902439025,0.7720207253886011,0.7134146341463414,0.6832068819377934,0.5445544554455446,0.6112115732368896,0.749685534591195,0.6735483870967742
rf,word,True,0.25,1,"(1, 3)",generic,stem,balanced,gini,sqrt,1,5,0.7187345571903537,0.5888888888888889,0.6936936936936937,0.7657430730478589,0.7170731707317073,0.6996302803966987,0.5443786982248522,0.6310160427807486,0.7682926829268294,0.6941935483870968
rf,word,True,1.0,1,"(1, 1)",generic,stem,balanced,gini,sqrt,2,10,0.7187260672464625,0.5418719211822659,0.6813186813186812,0.7849999999999999,0.7146341463414634,0.6927267661717167,0.520408163265306,0.6343283582089552,0.7603911980440097,0.6864516129032258
rf,word,True,0.25,1,"(1, 1)",unique,stem,balanced_subsample,gini,auto,1,5,0.7186774216797639,0.5744680851063829,0.6858877086494689,0.7742749054224464,0.7158536585365853,0.6912066361067146,0.5142857142857142,0.6306306306306306,0.7609756097560975,0.6864516129032258
rf,word,True,0.25,1,"(1, 2)",generic,stem,balanced,gini,auto,2,5,0.7186647893356355,0.548076923076923,0.6801242236024846,0.7842639593908629,0.7134146341463414,0.7031987974730282,0.6118721461187214,0.6370370370370371,0.7560050568900126,0.6941935483870968
rf,word,True,1.0,1,"(1, 3)",generic,stem,balanced_subsample,gini,auto,1,10,0.7186569413971922,0.5730994152046783,0.685459940652819,0.7748427672955975,0.7170731707317073,0.6934660619891395,0.4971751412429378,0.6336283185840708,0.7673267326732673,0.687741935483871
rf,word,True,0.5,1,"(1, 1)",generic,stem,,entropy,auto,1,10,0.7186492317017049,0.5660377358490566,0.6829268292682927,0.7781818181818181,0.7195121951219512,0.6937996856392032,0.4429530201342282,0.6333333333333334,0.7804878048780488,0.6967741935483871
rf,word,True,0.25,10,"(1, 2)",generic,stem,balanced_subsample,entropy,auto,2,5,0.7186432012775161,0.5046728971962616,0.6774716369529983,0.7960444993819531,0.7134146341463414,0.6930745720030143,0.530232558139535,0.623574144486692,0.7639060568603213,0.6838709677419355
rf,word,True,1.0,10,"(1, 3)",unique,stem,balanced_subsample,gini,auto,2,2,0.7186360528849199,0.5070422535211268,0.6899841017488078,0.7869674185463659,0.7134146341463414,0.6857413166532182,0.5,0.6192307692307693,0.7603911980440097,0.6774193548387096
rf,word,True,0.25,10,"(1, 3)",generic,stem,balanced_subsample,entropy,sqrt,2,5,0.7186257075003855,0.5046728971962616,0.6796116504854369,0.7945544554455445,0.7134146341463414,0.6911047812409593,0.5283018867924528,0.6221374045801527,0.7616707616707618,0.6825806451612904
rf,word,True,0.25,1,"(1, 3)",generic,stem,balanced,entropy,auto,2,5,0.7186238291790734,0.5797101449275361,0.6858006042296072,0.7730220492866406,0.7134146341463414,0.6919749786653011,0.5714285714285713,0.6185185185185185,0.7549999999999999,0.6825806451612904
rf,word,True,0.5,1,"(1, 2)",unique,stem,balanced,entropy,sqrt,1,10,0.7185844441233414,0.5909090909090909,0.684287812041116,0.7713920817369093,0.7158536585365853,0.6860503936514649,0.5111111111111111,0.6263345195729537,0.7549504950495051,0.68
rf,word,True,1.0,1,"(1, 3)",unique,stem,balanced,gini,auto,1,5,0.7185807523856458,0.5748502994011976,0.6962962962962962,0.7669172932330828,0.7182926829268292,0.6981585046849259,0.5257142857142857,0.6394316163410302,0.7660098522167488,0.6929032258064516
rf,word,True,0.25,1,"(1, 3)",unique,stem,balanced,entropy,sqrt,1,5,0.7185556905570496,0.6127167630057803,0.6887608069164265,0.7632600258732212,0.7158536585365853,0.6991015505692887,0.5172413793103448,0.6338028169014085,0.7722772277227722,0.6929032258064516
rf,word,True,1.0,1,"(1, 2)",unique,stem,balanced_subsample,entropy,sqrt,1,10,0.7185446540563231,0.5824175824175823,0.6836581709145427,0.7737041719342604,0.7158536585365853,0.6870558168242821,0.5531914893617021,0.6194690265486725,0.7503136762860727,0.6787096774193548
rf,word,True,0.5,1,"(1, 1)",generic,stem,balanced_subsample,gini,sqrt,2,10,0.7185392353833239,0.5507246376811594,0.6780715396578538,0.7848101265822786,0.7134146341463414,0.6921702855094151,0.5615763546798029,0.620817843866171,0.7564894932014833,0.6838709677419355
rf,word,True,1.0,1,"(1, 3)",unique,stem,balanced_subsample,entropy,sqrt,1,10,0.7185305594238038,0.5921787709497206,0.6936416184971099,0.7646293888166449,0.7158536585365853,0.6922534141258024,0.5465116279069768,0.6236933797909407,0.7587064676616916,0.6851612903225807
rf,word,True,0.5,1,"(1, 1)",generic,stem,balanced_subsample,entropy,sqrt,1,10,0.7185282432600677,0.5652173913043479,0.6818181818181818,0.778894472361809,0.7158536585365853,0.6999980455464326,0.5297297297297296,0.6373626373626373,0.7692307692307692,0.6941935483870968
