model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,alpha,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
nb,word,True,1.0,10,"(1, 1)",emoji_generic,stem,0.25,0.6278035633415554,0.47513812154696133,0.5360443622920517,0.7254901960784313,0.6353658536585366,0.6480167610953866,0.4662576687116564,0.5313807531380753,0.7458745874587459,0.6503225806451612
nb,word,True,0.25,10,"(1, 2)",emoji_generic,stem,0.1,0.6277440434343786,0.47513812154696133,0.5370370370370371,0.7247007616974974,0.6353658536585366,0.6538943376375345,0.475,0.5366876310272538,0.7513691128148959,0.6567741935483871
nb,word,True,0.25,10,"(1, 3)",emoji_generic,stem,0.1,0.6277440434343786,0.47513812154696133,0.5370370370370371,0.7247007616974974,0.6353658536585366,0.6538943376375345,0.475,0.5366876310272538,0.7513691128148959,0.6567741935483871
nb,word,True,0.5,10,"(1, 2)",emoji_generic,stem,0.1,0.6277440434343786,0.47513812154696133,0.5370370370370371,0.7247007616974974,0.6353658536585366,0.6538943376375345,0.475,0.5366876310272538,0.7513691128148959,0.6567741935483871
nb,word,True,0.5,10,"(1, 3)",emoji_generic,stem,0.1,0.6277440434343786,0.47513812154696133,0.5370370370370371,0.7247007616974974,0.6353658536585366,0.6538943376375345,0.475,0.5366876310272538,0.7513691128148959,0.6567741935483871
nb,word,True,1.0,10,"(1, 2)",emoji_generic,stem,0.1,0.6277440434343786,0.47513812154696133,0.5370370370370371,0.7247007616974974,0.6353658536585366,0.6538943376375345,0.475,0.5366876310272538,0.7513691128148959,0.6567741935483871
nb,word,True,1.0,10,"(1, 3)",emoji_generic,stem,0.1,0.6277440434343786,0.47513812154696133,0.5370370370370371,0.7247007616974974,0.6353658536585366,0.6538943376375345,0.475,0.5366876310272538,0.7513691128148959,0.6567741935483871
nb,word,True,0.25,1,"(1, 1)",emoji_unique,stem,0.5,0.6273224792523792,0.5177664974619289,0.5,0.7392670157068063,0.6414634146341464,0.632490718272022,0.44578313253012053,0.4861111111111111,0.7457983193277312,0.6412903225806451
nb,word,True,0.5,1,"(1, 1)",emoji_unique,stem,0.5,0.6273224792523792,0.5177664974619289,0.5,0.7392670157068063,0.6414634146341464,0.632490718272022,0.44578313253012053,0.4861111111111111,0.7457983193277312,0.6412903225806451
nb,word,True,1.0,1,"(1, 1)",emoji_unique,stem,0.5,0.6273224792523792,0.5177664974619289,0.5,0.7392670157068063,0.6414634146341464,0.632490718272022,0.44578313253012053,0.4861111111111111,0.7457983193277312,0.6412903225806451
nb,word,True,0.25,10,"(1, 1)",emoji_unique,stem,0.0,0.6272985811137939,0.4519774011299435,0.5404411764705883,0.7268770402611534,0.6353658536585366,0.6491145885467233,0.45679012345679015,0.5363825363825363,0.7475192943770672,0.6516129032258065
nb,word,True,0.25,10,"(1, 1)",emoji_unique,stem,0.001,0.6272985811137939,0.4519774011299435,0.5404411764705883,0.7268770402611534,0.6353658536585366,0.6491145885467233,0.45679012345679015,0.5363825363825363,0.7475192943770672,0.6516129032258065
nb,word,True,0.5,10,"(1, 1)",emoji_unique,stem,0.0,0.6272985811137939,0.4519774011299435,0.5404411764705883,0.7268770402611534,0.6353658536585366,0.6491145885467233,0.45679012345679015,0.5363825363825363,0.7475192943770672,0.6516129032258065
nb,word,True,0.5,10,"(1, 1)",emoji_unique,stem,0.001,0.6272985811137939,0.4519774011299435,0.5404411764705883,0.7268770402611534,0.6353658536585366,0.6491145885467233,0.45679012345679015,0.5363825363825363,0.7475192943770672,0.6516129032258065
nb,word,True,1.0,10,"(1, 1)",emoji_unique,stem,0.0,0.6272985811137939,0.4519774011299435,0.5404411764705883,0.7268770402611534,0.6353658536585366,0.6491145885467233,0.45679012345679015,0.5363825363825363,0.7475192943770672,0.6516129032258065
nb,word,True,1.0,10,"(1, 1)",emoji_unique,stem,0.001,0.6272985811137939,0.4519774011299435,0.5404411764705883,0.7268770402611534,0.6353658536585366,0.6491145885467233,0.45679012345679015,0.5363825363825363,0.7475192943770672,0.6516129032258065
nb,word,True,0.25,1,"(1, 1)",emoji_generic,stem,0.5,0.6272773041394242,0.5204081632653061,0.49897750511247446,0.7392670157068063,0.6414634146341464,0.632490718272022,0.44578313253012053,0.4861111111111111,0.7457983193277312,0.6412903225806451
nb,word,True,0.5,1,"(1, 1)",emoji_generic,stem,0.5,0.6272773041394242,0.5204081632653061,0.49897750511247446,0.7392670157068063,0.6414634146341464,0.632490718272022,0.44578313253012053,0.4861111111111111,0.7457983193277312,0.6412903225806451
nb,word,True,1.0,1,"(1, 1)",emoji_generic,stem,0.5,0.6272773041394242,0.5204081632653061,0.49897750511247446,0.7392670157068063,0.6414634146341464,0.632490718272022,0.44578313253012053,0.4861111111111111,0.7457983193277312,0.6412903225806451
nb,word,True,0.25,10,"(1, 2)",emoji_generic,stem,0.0,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.25,10,"(1, 2)",emoji_generic,stem,0.001,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.25,10,"(1, 2)",emoji_generic,stem,0.01,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.25,10,"(1, 3)",emoji_generic,stem,0.0,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.25,10,"(1, 3)",emoji_generic,stem,0.001,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.25,10,"(1, 3)",emoji_generic,stem,0.01,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.5,10,"(1, 2)",emoji_generic,stem,0.0,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.5,10,"(1, 2)",emoji_generic,stem,0.001,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.5,10,"(1, 2)",emoji_generic,stem,0.01,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.5,10,"(1, 3)",emoji_generic,stem,0.0,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.5,10,"(1, 3)",emoji_generic,stem,0.001,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.5,10,"(1, 3)",emoji_generic,stem,0.01,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,1.0,10,"(1, 2)",emoji_generic,stem,0.0,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,1.0,10,"(1, 2)",emoji_generic,stem,0.001,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,1.0,10,"(1, 2)",emoji_generic,stem,0.01,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,1.0,10,"(1, 3)",emoji_generic,stem,0.0,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,1.0,10,"(1, 3)",emoji_generic,stem,0.001,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,1.0,10,"(1, 3)",emoji_generic,stem,0.01,0.6270338540151267,0.4606741573033708,0.5370370370370371,0.7266811279826464,0.6353658536585366,0.6495926395404636,0.4625,0.5336134453781511,0.7483588621444202,0.6529032258064517
nb,word,True,0.25,10,"(1, 2)",emoji_generic,stem,0.25,0.626702058768056,0.4725274725274725,0.5370370370370371,0.7233115468409587,0.6341463414634146,0.6537309797357215,0.475,0.5378151260504201,0.75054704595186,0.6567741935483871
nb,word,True,0.25,10,"(1, 3)",emoji_generic,stem,0.25,0.626702058768056,0.4725274725274725,0.5370370370370371,0.7233115468409587,0.6341463414634146,0.6537309797357215,0.475,0.5378151260504201,0.75054704595186,0.6567741935483871
nb,word,True,0.5,10,"(1, 2)",emoji_generic,stem,0.25,0.626702058768056,0.4725274725274725,0.5370370370370371,0.7233115468409587,0.6341463414634146,0.6537309797357215,0.475,0.5378151260504201,0.75054704595186,0.6567741935483871
nb,word,True,0.5,10,"(1, 3)",emoji_generic,stem,0.25,0.626702058768056,0.4725274725274725,0.5370370370370371,0.7233115468409587,0.6341463414634146,0.6537309797357215,0.475,0.5378151260504201,0.75054704595186,0.6567741935483871
nb,word,True,1.0,10,"(1, 2)",emoji_generic,stem,0.25,0.626702058768056,0.4725274725274725,0.5370370370370371,0.7233115468409587,0.6341463414634146,0.6537309797357215,0.475,0.5378151260504201,0.75054704595186,0.6567741935483871
nb,word,True,1.0,10,"(1, 3)",emoji_generic,stem,0.25,0.626702058768056,0.4725274725274725,0.5370370370370371,0.7233115468409587,0.6341463414634146,0.6537309797357215,0.475,0.5378151260504201,0.75054704595186,0.6567741935483871
nb,word,True,0.25,10,"(1, 1)",emoji_unique,stem,0.5,0.6264831935331913,0.4606741573033708,0.5404411764705883,0.7233115468409587,0.6341463414634146,0.6471170910593037,0.4662576687116564,0.5322245322245323,0.7439293598233997,0.6490322580645161
nb,word,True,0.5,10,"(1, 1)",emoji_unique,stem,0.5,0.6264831935331913,0.4606741573033708,0.5404411764705883,0.7233115468409587,0.6341463414634146,0.6471170910593037,0.4662576687116564,0.5322245322245323,0.7439293598233997,0.6490322580645161
nb,word,True,1.0,10,"(1, 1)",emoji_unique,stem,0.5,0.6264831935331913,0.4606741573033708,0.5404411764705883,0.7233115468409587,0.6341463414634146,0.6471170910593037,0.4662576687116564,0.5322245322245323,0.7439293598233997,0.6490322580645161
nb,word,True,0.25,10,"(1, 1)",emoji_unique,stem,0.1,0.6263677811676895,0.4666666666666667,0.5360443622920517,0.7247007616974974,0.6341463414634146,0.6508673425514905,0.4662576687116564,0.5363825363825363,0.7483443708609272,0.6529032258064517
nb,word,True,0.5,10,"(1, 1)",emoji_unique,stem,0.1,0.6263677811676895,0.4666666666666667,0.5360443622920517,0.7247007616974974,0.6341463414634146,0.6508673425514905,0.4662576687116564,0.5363825363825363,0.7483443708609272,0.6529032258064517
nb,word,True,1.0,10,"(1, 1)",emoji_unique,stem,0.1,0.6263677811676895,0.4666666666666667,0.5360443622920517,0.7247007616974974,0.6341463414634146,0.6508673425514905,0.4662576687116564,0.5363825363825363,0.7483443708609272,0.6529032258064517
nb,word,True,0.25,10,"(1, 2)",emoji_unique,stem,0.1,0.6263091591060839,0.4666666666666667,0.5370370370370371,0.7239130434782609,0.6341463414634146,0.6529449501860626,0.475,0.534446764091858,0.7508232711306257,0.655483870967742
nb,word,True,0.25,10,"(1, 3)",emoji_unique,stem,0.1,0.6263091591060839,0.4666666666666667,0.5370370370370371,0.7239130434782609,0.6341463414634146,0.6529449501860626,0.475,0.534446764091858,0.7508232711306257,0.655483870967742
nb,word,True,0.5,10,"(1, 2)",emoji_unique,stem,0.1,0.6263091591060839,0.4666666666666667,0.5370370370370371,0.7239130434782609,0.6341463414634146,0.6529449501860626,0.475,0.534446764091858,0.7508232711306257,0.655483870967742
nb,word,True,0.5,10,"(1, 3)",emoji_unique,stem,0.1,0.6263091591060839,0.4666666666666667,0.5370370370370371,0.7239130434782609,0.6341463414634146,0.6529449501860626,0.475,0.534446764091858,0.7508232711306257,0.655483870967742
nb,word,True,1.0,10,"(1, 2)",emoji_unique,stem,0.1,0.6263091591060839,0.4666666666666667,0.5370370370370371,0.7239130434782609,0.6341463414634146,0.6529449501860626,0.475,0.534446764091858,0.7508232711306257,0.655483870967742
nb,word,True,1.0,10,"(1, 3)",emoji_unique,stem,0.1,0.6263091591060839,0.4666666666666667,0.5370370370370371,0.7239130434782609,0.6341463414634146,0.6529449501860626,0.475,0.534446764091858,0.7508232711306257,0.655483870967742
nb,word,True,0.25,1,"(1, 1)",emoji_generic,stem,0.25,0.6262508138583317,0.5314009661835749,0.5020242914979757,0.7326943556975506,0.6378048780487805,0.6437778479351649,0.4624277456647399,0.509009009009009,0.7502679528403,0.6490322580645161
nb,word,True,0.5,1,"(1, 1)",emoji_generic,stem,0.25,0.6262508138583317,0.5314009661835749,0.5020242914979757,0.7326943556975506,0.6378048780487805,0.6437778479351649,0.4624277456647399,0.509009009009009,0.7502679528403,0.6490322580645161
nb,word,True,1.0,1,"(1, 1)",emoji_generic,stem,0.25,0.6262508138583317,0.5314009661835749,0.5020242914979757,0.7326943556975506,0.6378048780487805,0.6437778479351649,0.4624277456647399,0.509009009009009,0.7502679528403,0.6490322580645161
nb,word,True,0.25,10,"(1, 1)",emoji_generic,stem,0.01,0.6260173271737602,0.4606741573033708,0.5350553505535055,0.7260869565217392,0.6341463414634146,0.6488872930429123,0.45398773006134974,0.5386221294363256,0.7466960352422907,0.6516129032258065
nb,word,True,0.5,10,"(1, 1)",emoji_generic,stem,0.01,0.6260173271737602,0.4606741573033708,0.5350553505535055,0.7260869565217392,0.6341463414634146,0.6488872930429123,0.45398773006134974,0.5386221294363256,0.7466960352422907,0.6516129032258065
nb,word,True,1.0,10,"(1, 1)",emoji_generic,stem,0.01,0.6260173271737602,0.4606741573033708,0.5350553505535055,0.7260869565217392,0.6341463414634146,0.6488872930429123,0.45398773006134974,0.5386221294363256,0.7466960352422907,0.6516129032258065
nb,word,True,0.25,10,"(1, 1)",no_emoji,stem,0.1,0.6255831914434751,0.47513812154696133,0.5350553505535055,0.7219193020719739,0.6329268292682927,0.64443540913413,0.4662576687116564,0.5260960334029228,0.7422907488986785,0.6464516129032258
nb,word,True,0.5,10,"(1, 1)",no_emoji,stem,0.1,0.6255831914434751,0.47513812154696133,0.5350553505535055,0.7219193020719739,0.6329268292682927,0.64443540913413,0.4662576687116564,0.5260960334029228,0.7422907488986785,0.6464516129032258
nb,word,True,1.0,10,"(1, 1)",no_emoji,stem,0.1,0.6255831914434751,0.47513812154696133,0.5350553505535055,0.7219193020719739,0.6329268292682927,0.64443540913413,0.4662576687116564,0.5260960334029228,0.7422907488986785,0.6464516129032258
nb,word,True,0.25,10,"(1, 2)",emoji_unique,stem,0.0,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.25,10,"(1, 2)",emoji_unique,stem,0.001,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.25,10,"(1, 2)",emoji_unique,stem,0.01,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.25,10,"(1, 3)",emoji_unique,stem,0.0,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.25,10,"(1, 3)",emoji_unique,stem,0.001,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.25,10,"(1, 3)",emoji_unique,stem,0.01,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.5,10,"(1, 2)",emoji_unique,stem,0.0,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.5,10,"(1, 2)",emoji_unique,stem,0.001,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.5,10,"(1, 2)",emoji_unique,stem,0.01,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.5,10,"(1, 3)",emoji_unique,stem,0.0,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.5,10,"(1, 3)",emoji_unique,stem,0.001,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.5,10,"(1, 3)",emoji_unique,stem,0.01,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,1.0,10,"(1, 2)",emoji_unique,stem,0.0,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,1.0,10,"(1, 2)",emoji_unique,stem,0.001,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,1.0,10,"(1, 2)",emoji_unique,stem,0.01,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,1.0,10,"(1, 3)",emoji_unique,stem,0.0,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,1.0,10,"(1, 3)",emoji_unique,stem,0.001,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,1.0,10,"(1, 3)",emoji_unique,stem,0.01,0.6255719856474447,0.4519774011299435,0.5370370370370371,0.7258938244853739,0.6341463414634146,0.6498340581216543,0.46540880503144655,0.5313807531380753,0.7491785323110624,0.6529032258064517
nb,word,True,0.25,1,"(1, 1)",emoji_unique,stem,0.25,0.6255506543477768,0.5314009661835749,0.5040322580645161,0.7299893276414087,0.6365853658536585,0.6437778479351649,0.4624277456647399,0.509009009009009,0.7502679528403,0.6490322580645161
nb,word,True,0.5,1,"(1, 1)",emoji_unique,stem,0.25,0.6255506543477768,0.5314009661835749,0.5040322580645161,0.7299893276414087,0.6365853658536585,0.6437778479351649,0.4624277456647399,0.509009009009009,0.7502679528403,0.6490322580645161
nb,word,True,1.0,1,"(1, 1)",emoji_unique,stem,0.25,0.6255506543477768,0.5314009661835749,0.5040322580645161,0.7299893276414087,0.6365853658536585,0.6437778479351649,0.4624277456647399,0.509009009009009,0.7502679528403,0.6490322580645161
nb,word,True,0.25,10,"(1, 1)",no_emoji,stem,0.5,0.6254514489445009,0.47191011235955055,0.5357798165137615,0.7219193020719739,0.6329268292682927,0.64443540913413,0.4662576687116564,0.5260960334029228,0.7422907488986785,0.6464516129032258
nb,word,True,0.5,10,"(1, 1)",no_emoji,stem,0.5,0.6254514489445009,0.47191011235955055,0.5357798165137615,0.7219193020719739,0.6329268292682927,0.64443540913413,0.4662576687116564,0.5260960334029228,0.7422907488986785,0.6464516129032258
nb,word,True,1.0,10,"(1, 1)",no_emoji,stem,0.5,0.6254514489445009,0.47191011235955055,0.5357798165137615,0.7219193020719739,0.6329268292682927,0.64443540913413,0.4662576687116564,0.5260960334029228,0.7422907488986785,0.6464516129032258
nb,word,True,0.25,1,"(1, 3)",emoji_unique,stem,0.25,0.625080359007869,0.4858757062146893,0.5077519379844962,0.737064413938754,0.6378048780487805,0.6245467709195095,0.43421052631578944,0.46543778801843316,0.7448132780082988,0.6361290322580645
nb,word,True,0.5,1,"(1, 3)",emoji_unique,stem,0.25,0.625080359007869,0.4858757062146893,0.5077519379844962,0.737064413938754,0.6378048780487805,0.6245467709195095,0.43421052631578944,0.46543778801843316,0.7448132780082988,0.6361290322580645
nb,word,True,1.0,1,"(1, 3)",emoji_unique,stem,0.25,0.625080359007869,0.4858757062146893,0.5077519379844962,0.737064413938754,0.6378048780487805,0.6245467709195095,0.43421052631578944,0.46543778801843316,0.7448132780082988,0.6361290322580645
