model,analyzer,lowercase,max_df,min_df,ngram_range,processing,type,C,class_weight,gamma,kernel,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
svm,word,True,1.0,1,"(1, 2)",no_emoji,original,5.0,balanced,scale,rbf,0.6947289061047195,0.536312849162011,0.6686390532544378,0.7490445859872611,0.6926829268292682,0.6838667417339144,0.4941176470588235,0.6274509803921569,0.7545787545787546,0.68
svm,word,True,0.25,1,"(1, 1)",no_emoji,original,1.5,balanced,scale,rbf,0.69428229306045,0.5414364640883979,0.6716641679160421,0.7449494949494949,0.6926829268292682,0.6761493595162339,0.48235294117647054,0.629695885509839,0.7429963459196102,0.6735483870967742
svm,word,True,0.5,1,"(1, 1)",no_emoji,original,1.5,balanced,scale,rbf,0.69428229306045,0.5414364640883979,0.6716641679160421,0.7449494949494949,0.6926829268292682,0.6761493595162339,0.48235294117647054,0.629695885509839,0.7429963459196102,0.6735483870967742
svm,word,True,1.0,1,"(1, 1)",no_emoji,original,1.5,balanced,scale,rbf,0.69428229306045,0.5414364640883979,0.6716641679160421,0.7449494949494949,0.6926829268292682,0.6761493595162339,0.48235294117647054,0.629695885509839,0.7429963459196102,0.6735483870967742
svm,word,True,0.25,1,"(1, 2)",no_emoji,original,5.0,balanced,scale,sigmoid,0.6938058955348274,0.5392156862745098,0.658499234303216,0.7535121328224776,0.6890243902439024,0.6438888187420864,0.4892703862660944,0.5818181818181819,0.7092568448500651,0.6309677419354839
svm,word,True,0.5,1,"(1, 2)",no_emoji,original,5.0,balanced,scale,sigmoid,0.6938058955348274,0.5392156862745098,0.658499234303216,0.7535121328224776,0.6890243902439024,0.6438888187420864,0.4892703862660944,0.5818181818181819,0.7092568448500651,0.6309677419354839
svm,word,True,1.0,1,"(1, 2)",no_emoji,original,5.0,balanced,scale,sigmoid,0.6938058955348274,0.5392156862745098,0.658499234303216,0.7535121328224776,0.6890243902439024,0.6438888187420864,0.4892703862660944,0.5818181818181819,0.7092568448500651,0.6309677419354839
svm,word,True,0.25,1,"(1, 1)",emoji_generic,original,1.5,balanced,scale,rbf,0.693351992774945,0.5494505494505495,0.6686656671664168,0.7433628318584071,0.6914634146341463,0.6777948212831709,0.48837209302325585,0.6294964028776977,0.7445255474452555,0.6748387096774193
svm,word,True,0.5,1,"(1, 1)",emoji_generic,original,1.5,balanced,scale,rbf,0.693351992774945,0.5494505494505495,0.6686656671664168,0.7433628318584071,0.6914634146341463,0.6777948212831709,0.48837209302325585,0.6294964028776977,0.7445255474452555,0.6748387096774193
svm,word,True,1.0,1,"(1, 1)",emoji_generic,original,1.5,balanced,scale,rbf,0.693351992774945,0.5494505494505495,0.6686656671664168,0.7433628318584071,0.6914634146341463,0.6777948212831709,0.48837209302325585,0.6294964028776977,0.7445255474452555,0.6748387096774193
svm,word,True,0.25,1,"(1, 1)",emoji_unique,original,1.5,balanced,scale,rbf,0.6932145342569249,0.5414364640883979,0.6686656671664168,0.7449494949494949,0.6914634146341463,0.6788595711606574,0.4912280701754387,0.6306306306306306,0.7451456310679613,0.6761290322580645
svm,word,True,0.5,1,"(1, 1)",emoji_unique,original,1.5,balanced,scale,rbf,0.6932145342569249,0.5414364640883979,0.6686656671664168,0.7449494949494949,0.6914634146341463,0.6788595711606574,0.4912280701754387,0.6306306306306306,0.7451456310679613,0.6761290322580645
svm,word,True,1.0,1,"(1, 1)",emoji_unique,original,1.5,balanced,scale,rbf,0.6932145342569249,0.5414364640883979,0.6686656671664168,0.7449494949494949,0.6914634146341463,0.6788595711606574,0.4912280701754387,0.6306306306306306,0.7451456310679613,0.6761290322580645
svm,word,True,0.25,1,"(1, 2)",no_emoji,original,5.0,,scale,sigmoid,0.6917777373038478,0.5142857142857142,0.6425196850393701,0.7662650602409639,0.6914634146341463,0.6688141637276828,0.4942528735632184,0.5932835820895522,0.7452380952380953,0.6645161290322581
svm,word,True,0.5,1,"(1, 2)",no_emoji,original,5.0,,scale,sigmoid,0.6917777373038478,0.5142857142857142,0.6425196850393701,0.7662650602409639,0.6914634146341463,0.6688141637276828,0.4942528735632184,0.5932835820895522,0.7452380952380953,0.6645161290322581
svm,word,True,1.0,1,"(1, 2)",no_emoji,original,5.0,,scale,sigmoid,0.6917777373038478,0.5142857142857142,0.6425196850393701,0.7662650602409639,0.6914634146341463,0.6688141637276828,0.4942528735632184,0.5932835820895522,0.7452380952380953,0.6645161290322581
svm,word,True,0.25,1,"(1, 2)",emoji_unique,original,5.0,balanced,scale,sigmoid,0.6912820013863497,0.530232558139535,0.6456692913385826,0.7594936708860759,0.6853658536585366,0.6599818075461497,0.5135135135135135,0.610909090909091,0.7172236503856042,0.6503225806451612
svm,word,True,0.5,1,"(1, 2)",emoji_unique,original,5.0,balanced,scale,sigmoid,0.6912820013863497,0.530232558139535,0.6456692913385826,0.7594936708860759,0.6853658536585366,0.6599818075461497,0.5135135135135135,0.610909090909091,0.7172236503856042,0.6503225806451612
svm,word,True,1.0,1,"(1, 2)",emoji_unique,original,5.0,balanced,scale,sigmoid,0.6912820013863497,0.530232558139535,0.6456692913385826,0.7594936708860759,0.6853658536585366,0.6599818075461497,0.5135135135135135,0.610909090909091,0.7172236503856042,0.6503225806451612
svm,word,True,0.25,1,"(1, 1)",emoji_generic,original,5.0,,scale,sigmoid,0.6910578916854799,0.5365853658536586,0.6331658291457286,0.7661097852028639,0.6890243902439024,0.6496809499002649,0.4540540540540541,0.5764705882352942,0.7298245614035088,0.6464516129032258
svm,word,True,0.5,1,"(1, 1)",emoji_generic,original,5.0,,scale,sigmoid,0.6910578916854799,0.5365853658536586,0.6331658291457286,0.7661097852028639,0.6890243902439024,0.6496809499002649,0.4540540540540541,0.5764705882352942,0.7298245614035088,0.6464516129032258
svm,word,True,1.0,1,"(1, 1)",emoji_generic,original,5.0,,scale,sigmoid,0.6910578916854799,0.5365853658536586,0.6331658291457286,0.7661097852028639,0.6890243902439024,0.6496809499002649,0.4540540540540541,0.5764705882352942,0.7298245614035088,0.6464516129032258
svm,word,True,0.25,1,"(1, 3)",emoji_generic,original,5.0,,scale,sigmoid,0.6898541307604731,0.4698795180722891,0.6556390977443608,0.7639060568603214,0.6902439024390243,0.6557485517221041,0.4484848484848485,0.5905797101449275,0.7346938775510204,0.6529032258064517
svm,word,True,0.5,1,"(1, 3)",emoji_generic,original,5.0,,scale,sigmoid,0.6898541307604731,0.4698795180722891,0.6556390977443608,0.7639060568603214,0.6902439024390243,0.6557485517221041,0.4484848484848485,0.5905797101449275,0.7346938775510204,0.6529032258064517
svm,word,True,1.0,1,"(1, 3)",emoji_generic,original,5.0,,scale,sigmoid,0.6898541307604731,0.4698795180722891,0.6556390977443608,0.7639060568603214,0.6902439024390243,0.6557485517221041,0.4484848484848485,0.5905797101449275,0.7346938775510204,0.6529032258064517
svm,word,True,0.25,1,"(1, 1)",emoji_generic,original,1.5,,scale,sigmoid,0.68929740067127,0.48148148148148145,0.6525679758308156,0.7622549019607844,0.6902439024390243,0.647633788371396,0.3694267515923567,0.5942028985507247,0.737217598097503,0.6490322580645161
svm,word,True,0.5,1,"(1, 1)",emoji_generic,original,1.5,,scale,sigmoid,0.68929740067127,0.48148148148148145,0.6525679758308156,0.7622549019607844,0.6902439024390243,0.647633788371396,0.3694267515923567,0.5942028985507247,0.737217598097503,0.6490322580645161
svm,word,True,1.0,1,"(1, 1)",emoji_generic,original,1.5,,scale,sigmoid,0.68929740067127,0.48148148148148145,0.6525679758308156,0.7622549019607844,0.6902439024390243,0.647633788371396,0.3694267515923567,0.5942028985507247,0.737217598097503,0.6490322580645161
svm,word,True,0.25,1,"(1, 3)",no_emoji,original,5.0,,scale,sigmoid,0.6891181017913809,0.49696969696969695,0.6516516516516516,0.7589616810877625,0.6890243902439024,0.6733970129365389,0.5028571428571429,0.6018348623853211,0.7469879518072291,0.6683870967741935
svm,word,True,0.5,1,"(1, 3)",no_emoji,original,5.0,,scale,sigmoid,0.6891181017913809,0.49696969696969695,0.6516516516516516,0.7589616810877625,0.6890243902439024,0.6733970129365389,0.5028571428571429,0.6018348623853211,0.7469879518072291,0.6683870967741935
svm,word,True,1.0,1,"(1, 3)",no_emoji,original,5.0,,scale,sigmoid,0.6891181017913809,0.49696969696969695,0.6516516516516516,0.7589616810877625,0.6890243902439024,0.6733970129365389,0.5028571428571429,0.6018348623853211,0.7469879518072291,0.6683870967741935
svm,word,True,0.25,1,"(1, 1)",emoji_unique,original,1.5,,scale,sigmoid,0.6885892924564971,0.4654088050314466,0.6546546546546547,0.7631901840490797,0.6902439024390243,0.6532208425597906,0.37974683544303794,0.5948905109489051,0.7440758293838863,0.6541935483870968
svm,word,True,0.5,1,"(1, 1)",emoji_unique,original,1.5,,scale,sigmoid,0.6885892924564971,0.4654088050314466,0.6546546546546547,0.7631901840490797,0.6902439024390243,0.6532208425597906,0.37974683544303794,0.5948905109489051,0.7440758293838863,0.6541935483870968
svm,word,True,1.0,1,"(1, 1)",emoji_unique,original,1.5,,scale,sigmoid,0.6885892924564971,0.4654088050314466,0.6546546546546547,0.7631901840490797,0.6902439024390243,0.6532208425597906,0.37974683544303794,0.5948905109489051,0.7440758293838863,0.6541935483870968
svm,word,True,0.25,1,"(1, 3)",emoji_unique,original,5.0,,scale,rbf,0.6882620726113906,0.49696969696969695,0.6657060518731989,0.7477592829705506,0.6878048780487804,0.673305087282418,0.4347826086956522,0.6189624329159212,0.7542168674698795,0.672258064516129
svm,word,True,0.5,1,"(1, 3)",emoji_unique,original,5.0,,scale,rbf,0.6882620726113906,0.49696969696969695,0.6657060518731989,0.7477592829705506,0.6878048780487804,0.673305087282418,0.4347826086956522,0.6189624329159212,0.7542168674698795,0.672258064516129
svm,word,True,1.0,1,"(1, 3)",emoji_unique,original,5.0,,scale,rbf,0.6882620726113906,0.49696969696969695,0.6657060518731989,0.7477592829705506,0.6878048780487804,0.673305087282418,0.4347826086956522,0.6189624329159212,0.7542168674698795,0.672258064516129
svm,word,True,0.25,1,"(1, 3)",emoji_unique,original,5.0,balanced,scale,rbf,0.6880182651457245,0.5222222222222221,0.6722925457102672,0.7369826435246996,0.6853658536585366,0.6711632624886967,0.46327683615819215,0.6161971830985915,0.7453416149068323,0.6658064516129032
svm,word,True,0.5,1,"(1, 3)",emoji_unique,original,5.0,balanced,scale,rbf,0.6880182651457245,0.5222222222222221,0.6722925457102672,0.7369826435246996,0.6853658536585366,0.6711632624886967,0.46327683615819215,0.6161971830985915,0.7453416149068323,0.6658064516129032
svm,word,True,1.0,1,"(1, 3)",emoji_unique,original,5.0,balanced,scale,rbf,0.6880182651457245,0.5222222222222221,0.6722925457102672,0.7369826435246996,0.6853658536585366,0.6711632624886967,0.46327683615819215,0.6161971830985915,0.7453416149068323,0.6658064516129032
svm,word,True,0.25,1,"(1, 3)",emoji_generic,original,5.0,balanced,scale,rbf,0.6872090165312159,0.5164835164835165,0.6694915254237288,0.7386666666666667,0.6841463414634147,0.6715972691390456,0.4692737430167598,0.6161971830985915,0.7447073474470736,0.6658064516129032
svm,word,True,0.5,1,"(1, 3)",emoji_generic,original,5.0,balanced,scale,rbf,0.6872090165312159,0.5164835164835165,0.6694915254237288,0.7386666666666667,0.6841463414634147,0.6715972691390456,0.4692737430167598,0.6161971830985915,0.7447073474470736,0.6658064516129032
svm,word,True,1.0,1,"(1, 3)",emoji_generic,original,5.0,balanced,scale,rbf,0.6872090165312159,0.5164835164835165,0.6694915254237288,0.7386666666666667,0.6841463414634147,0.6715972691390456,0.4692737430167598,0.6161971830985915,0.7447073474470736,0.6658064516129032
svm,word,True,0.25,1,"(1, 3)",no_emoji,original,5.0,,scale,rbf,0.6869430518084849,0.5,0.6637806637806638,0.7458492975734355,0.6865853658536586,0.6689865450875301,0.44720496894409933,0.6120996441281138,0.7472793228536879,0.6670967741935484
svm,word,True,0.5,1,"(1, 3)",no_emoji,original,5.0,,scale,rbf,0.6869430518084849,0.5,0.6637806637806638,0.7458492975734355,0.6865853658536586,0.6689865450875301,0.44720496894409933,0.6120996441281138,0.7472793228536879,0.6670967741935484
svm,word,True,1.0,1,"(1, 3)",no_emoji,original,5.0,,scale,rbf,0.6869430518084849,0.5,0.6637806637806638,0.7458492975734355,0.6865853658536586,0.6689865450875301,0.44720496894409933,0.6120996441281138,0.7472793228536879,0.6670967741935484
svm,word,True,0.25,1,"(1, 3)",emoji_unique,original,5.0,,scale,sigmoid,0.6865928753762546,0.46913580246913583,0.6505295007564297,0.7613219094247247,0.6878048780487804,0.6548916116467739,0.4971098265895954,0.5666666666666667,0.7335722819593787,0.6490322580645161
svm,word,True,0.5,1,"(1, 3)",emoji_unique,original,5.0,,scale,sigmoid,0.6865928753762546,0.46913580246913583,0.6505295007564297,0.7613219094247247,0.6878048780487804,0.6548916116467739,0.4971098265895954,0.5666666666666667,0.7335722819593787,0.6490322580645161
svm,word,True,1.0,1,"(1, 3)",emoji_unique,original,5.0,,scale,sigmoid,0.6865928753762546,0.46913580246913583,0.6505295007564297,0.7613219094247247,0.6878048780487804,0.6548916116467739,0.4971098265895954,0.5666666666666667,0.7335722819593787,0.6490322580645161
svm,word,True,0.25,1,"(1, 2)",emoji_generic,original,5.0,balanced,scale,sigmoid,0.6853423871080123,0.5185185185185186,0.6436420722135008,0.7522236340533672,0.6792682926829269,0.6443771529836976,0.4912280701754386,0.5893186003683242,0.7060333761232348,0.6335483870967742
svm,word,True,0.5,1,"(1, 2)",emoji_generic,original,5.0,balanced,scale,sigmoid,0.6853423871080123,0.5185185185185186,0.6436420722135008,0.7522236340533672,0.6792682926829269,0.6443771529836976,0.4912280701754386,0.5893186003683242,0.7060333761232348,0.6335483870967742
svm,word,True,1.0,1,"(1, 2)",emoji_generic,original,5.0,balanced,scale,sigmoid,0.6853423871080123,0.5185185185185186,0.6436420722135008,0.7522236340533672,0.6792682926829269,0.6443771529836976,0.4912280701754386,0.5893186003683242,0.7060333761232348,0.6335483870967742
