model,analyzer,lowercase,max_df,min_df,ngram_range,type,C,class_weight,gamma,kernel,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
svm,word,True,0.25,10,"(1, 1)",stem,0.1,,scale,poly,0.5365991359253454,0.0,0.7999191592562652,0.01728395061728395,0.6673387096774194,0.5290930508616324,0.009345794392523364,0.7606744033282241,0.2365957446808511,0.6302887844190732
svm,word,True,0.5,10,"(1, 1)",stem,0.1,,scale,poly,0.5365991359253454,0.0,0.7999191592562652,0.01728395061728395,0.6673387096774194,0.5290930508616324,0.009345794392523364,0.7606744033282241,0.2365957446808511,0.6302887844190732
svm,word,True,1.0,10,"(1, 1)",stem,0.1,,scale,poly,0.5365991359253454,0.0,0.7999191592562652,0.01728395061728395,0.6673387096774194,0.5290930508616324,0.009345794392523364,0.7606744033282241,0.2365957446808511,0.6302887844190732
svm,word,True,0.25,10,"(1, 1)",stem,0.1,,scale,rbf,0.5358303584408702,0.0,0.7997575267730854,0.014833127317676144,0.667002688172043,0.527509696815086,0.0,0.7610310179117519,0.23327615780445968,0.6306245802552048
svm,word,True,0.5,10,"(1, 1)",stem,0.1,,scale,rbf,0.5358303584408702,0.0,0.7997575267730854,0.014833127317676144,0.667002688172043,0.527509696815086,0.0,0.7610310179117519,0.23327615780445968,0.6306245802552048
svm,word,True,1.0,10,"(1, 1)",stem,0.1,,scale,rbf,0.5358303584408702,0.0,0.7997575267730854,0.014833127317676144,0.667002688172043,0.527509696815086,0.0,0.7610310179117519,0.23327615780445968,0.6306245802552048
svm,word,True,0.25,1,"(1, 2)",original,0.1,balanced,scale,poly,0.5358303584408702,0.0,0.7997575267730854,0.014833127317676144,0.667002688172043,0.4827747938587735,0.10714285714285715,0.7505897490885697,0.09728718428437792,0.6091336467427804
svm,word,True,0.5,1,"(1, 2)",original,0.1,balanced,scale,poly,0.5358303584408702,0.0,0.7997575267730854,0.014833127317676144,0.667002688172043,0.4827747938587735,0.10714285714285715,0.7505897490885697,0.09728718428437792,0.6091336467427804
svm,word,True,1.0,1,"(1, 2)",original,0.1,balanced,scale,poly,0.5358303584408702,0.0,0.7997575267730854,0.014833127317676144,0.667002688172043,0.4827747938587735,0.10714285714285715,0.7505897490885697,0.09728718428437792,0.6091336467427804
svm,word,True,0.25,1,"(1, 2)",lemma,0.1,balanced,scale,poly,0.5356690518296325,0.0,0.7995149555375909,0.014833127317676144,0.6666666666666666,0.4849919449641464,0.10714285714285715,0.7504295532646048,0.104089219330855,0.609469442578912
svm,word,True,0.5,1,"(1, 2)",lemma,0.1,balanced,scale,poly,0.5356690518296325,0.0,0.7995149555375909,0.014833127317676144,0.6666666666666666,0.4849919449641464,0.10714285714285715,0.7504295532646048,0.104089219330855,0.609469442578912
svm,word,True,1.0,1,"(1, 2)",lemma,0.1,balanced,scale,poly,0.5356690518296325,0.0,0.7995149555375909,0.014833127317676144,0.6666666666666666,0.4849919449641464,0.10714285714285715,0.7504295532646048,0.104089219330855,0.609469442578912
svm,word,True,0.25,20,"(1, 1)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,0.25,20,"(1, 2)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,0.25,20,"(1, 3)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,0.5,20,"(1, 1)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,0.5,20,"(1, 2)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,0.5,20,"(1, 3)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,1.0,20,"(1, 1)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,1.0,20,"(1, 2)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,1.0,20,"(1, 3)",lemma,0.1,,scale,rbf,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.5310885541088418,0.0,0.7615300546448088,0.24294268605645852,0.6326393552719947
svm,word,True,0.25,1,"(1, 3)",stem,1.0,,scale,poly,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.4852339852134278,0.009389671361502346,0.7505907626208378,0.12500000000000003,0.6098052384150436
svm,word,True,0.5,1,"(1, 3)",stem,1.0,,scale,poly,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.4852339852134278,0.009389671361502346,0.7505907626208378,0.12500000000000003,0.6098052384150436
svm,word,True,1.0,1,"(1, 3)",stem,1.0,,scale,poly,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.4852339852134278,0.009389671361502346,0.7505907626208378,0.12500000000000003,0.6098052384150436
svm,word,True,0.25,1,"(1, 2)",stem,0.5,,scale,poly,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.4756628840888764,0.0,0.748447869835153,0.10251630941286113,0.6054398925453325
svm,word,True,0.5,1,"(1, 2)",stem,0.5,,scale,poly,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.4756628840888764,0.0,0.748447869835153,0.10251630941286113,0.6054398925453325
svm,word,True,1.0,1,"(1, 2)",stem,0.5,,scale,poly,0.535059987517569,0.0,0.7995959595959596,0.012376237623762375,0.6666666666666666,0.4756628840888764,0.0,0.748447869835153,0.10251630941286113,0.6054398925453325
svm,word,True,0.25,10,"(1, 2)",original,0.5,balanced,auto,rbf,0.5350013090424636,0.0495049504950495,0.7996765716595917,0.0,0.6663306451612904,0.5420897609770436,0.22742474916387959,0.7631344612644702,0.22489270386266094,0.6309603760913365
svm,word,True,0.25,10,"(1, 3)",original,0.5,balanced,auto,rbf,0.5350013090424636,0.0495049504950495,0.7996765716595917,0.0,0.6663306451612904,0.5420897609770436,0.22742474916387959,0.7631344612644702,0.22489270386266094,0.6309603760913365
svm,word,True,0.5,10,"(1, 2)",original,0.5,balanced,auto,rbf,0.5350013090424636,0.0495049504950495,0.7996765716595917,0.0,0.6663306451612904,0.5420897609770436,0.22742474916387959,0.7631344612644702,0.22489270386266094,0.6309603760913365
svm,word,True,0.5,10,"(1, 3)",original,0.5,balanced,auto,rbf,0.5350013090424636,0.0495049504950495,0.7996765716595917,0.0,0.6663306451612904,0.5420897609770436,0.22742474916387959,0.7631344612644702,0.22489270386266094,0.6309603760913365
svm,word,True,1.0,10,"(1, 2)",original,0.5,balanced,auto,rbf,0.5350013090424636,0.0495049504950495,0.7996765716595917,0.0,0.6663306451612904,0.5420897609770436,0.22742474916387959,0.7631344612644702,0.22489270386266094,0.6309603760913365
svm,word,True,1.0,10,"(1, 3)",original,0.5,balanced,auto,rbf,0.5350013090424636,0.0495049504950495,0.7996765716595917,0.0,0.6663306451612904,0.5420897609770436,0.22742474916387959,0.7631344612644702,0.22489270386266094,0.6309603760913365
svm,word,True,0.25,20,"(1, 2)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.5320737037423335,0.0,0.7615923009623797,0.24573378839590446,0.6329751511081263
svm,word,True,0.25,20,"(1, 3)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.5320737037423335,0.0,0.7615923009623797,0.24573378839590446,0.6329751511081263
svm,word,True,0.5,20,"(1, 2)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.5320737037423335,0.0,0.7615923009623797,0.24573378839590446,0.6329751511081263
svm,word,True,0.5,20,"(1, 3)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.5320737037423335,0.0,0.7615923009623797,0.24573378839590446,0.6329751511081263
svm,word,True,1.0,20,"(1, 2)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.5320737037423335,0.0,0.7615923009623797,0.24573378839590446,0.6329751511081263
svm,word,True,1.0,20,"(1, 3)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.5320737037423335,0.0,0.7615923009623797,0.24573378839590446,0.6329751511081263
svm,word,True,0.25,20,"(1, 1)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.531466523570875,0.0,0.761425759895036,0.24423569598633646,0.6326393552719947
svm,word,True,0.5,20,"(1, 1)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.531466523570875,0.0,0.761425759895036,0.24423569598633646,0.6326393552719947
svm,word,True,1.0,20,"(1, 1)",original,0.1,,scale,rbf,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.531466523570875,0.0,0.761425759895036,0.24423569598633646,0.6326393552719947
svm,word,True,0.25,1,"(1, 3)",lemma,1.0,,scale,poly,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.47938268418557284,0.02790697674418605,0.7494105037513398,0.10594795539033458,0.6071188717259905
svm,word,True,0.5,1,"(1, 3)",lemma,1.0,,scale,poly,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.47938268418557284,0.02790697674418605,0.7494105037513398,0.10594795539033458,0.6071188717259905
svm,word,True,1.0,1,"(1, 3)",lemma,1.0,,scale,poly,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.47938268418557284,0.02790697674418605,0.7494105037513398,0.10594795539033458,0.6071188717259905
svm,word,True,0.25,1,"(1, 2)",lemma,0.5,,scale,poly,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.4658211417508917,0.0,0.7462113127001068,0.07743153918791314,0.6007387508394896
svm,word,True,0.5,1,"(1, 2)",lemma,0.5,,scale,poly,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.4658211417508917,0.0,0.7462113127001068,0.07743153918791314,0.6007387508394896
svm,word,True,1.0,1,"(1, 2)",lemma,0.5,,scale,poly,0.5335144408790301,0.0,0.7992730210016155,0.007444168734491315,0.665994623655914,0.4658211417508917,0.0,0.7462113127001068,0.07743153918791314,0.6007387508394896
svm,word,True,0.25,10,"(1, 1)",lemma,0.1,,scale,rbf,0.5327392528504334,0.0,0.7991116495053504,0.004968944099378882,0.6656586021505376,0.5216869978755379,0.0,0.7594165033747006,0.21894005212858383,0.6279382135661518
svm,word,True,0.5,10,"(1, 1)",lemma,0.1,,scale,rbf,0.5327392528504334,0.0,0.7991116495053504,0.004968944099378882,0.6656586021505376,0.5216869978755379,0.0,0.7594165033747006,0.21894005212858383,0.6279382135661518
svm,word,True,1.0,10,"(1, 1)",lemma,0.1,,scale,rbf,0.5327392528504334,0.0,0.7991116495053504,0.004968944099378882,0.6656586021505376,0.5216869978755379,0.0,0.7594165033747006,0.21894005212858383,0.6279382135661518
svm,word,True,0.25,1,"(1, 1)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.542942324962675,0.0,0.7642526964560862,0.27310574521232306,0.6380120886501007
svm,word,True,0.5,1,"(1, 1)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.542942324962675,0.0,0.7642526964560862,0.27310574521232306,0.6380120886501007
svm,word,True,1.0,1,"(1, 1)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.542942324962675,0.0,0.7642526964560862,0.27310574521232306,0.6380120886501007
svm,word,True,0.25,1,"(1, 1)",original,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5427048673390571,0.0,0.7639806252752092,0.2728785357737105,0.6376762928139691
svm,word,True,0.5,1,"(1, 1)",original,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5427048673390571,0.0,0.7639806252752092,0.2728785357737105,0.6376762928139691
svm,word,True,1.0,1,"(1, 1)",original,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5427048673390571,0.0,0.7639806252752092,0.2728785357737105,0.6376762928139691
svm,word,True,0.25,1,"(1, 2)",stem,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5378557420263634,0.0,0.763013397759719,0.26028547439126787,0.6353257219610476
svm,word,True,0.5,1,"(1, 2)",stem,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5378557420263634,0.0,0.763013397759719,0.26028547439126787,0.6353257219610476
svm,word,True,1.0,1,"(1, 2)",stem,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5378557420263634,0.0,0.763013397759719,0.26028547439126787,0.6353257219610476
svm,word,True,0.25,20,"(1, 1)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5336706019582199,0.0,0.7618421052631579,0.24999999999999994,0.6329751511081263
svm,word,True,0.5,20,"(1, 1)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5336706019582199,0.0,0.7618421052631579,0.24999999999999994,0.6329751511081263
svm,word,True,1.0,20,"(1, 1)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5336706019582199,0.0,0.7618421052631579,0.24999999999999994,0.6329751511081263
svm,word,True,0.25,1,"(1, 3)",stem,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5329295765714219,0.0,0.7620508326029798,0.24745762711864408,0.6329751511081263
svm,word,True,0.5,1,"(1, 3)",stem,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5329295765714219,0.0,0.7620508326029798,0.24745762711864408,0.6329751511081263
svm,word,True,1.0,1,"(1, 3)",stem,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5329295765714219,0.0,0.7620508326029798,0.24745762711864408,0.6329751511081263
svm,word,True,0.25,10,"(1, 1)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532698579370373,0.0,0.7617795310103002,0.2472480948348857,0.6326393552719947
svm,word,True,0.5,10,"(1, 1)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532698579370373,0.0,0.7617795310103002,0.2472480948348857,0.6326393552719947
svm,word,True,1.0,10,"(1, 1)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532698579370373,0.0,0.7617795310103002,0.2472480948348857,0.6326393552719947
svm,word,True,0.25,20,"(1, 2)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532467632596683,0.0,0.7615081104778605,0.24703891708967854,0.632303559435863
svm,word,True,0.25,20,"(1, 3)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532467632596683,0.0,0.7615081104778605,0.24703891708967854,0.632303559435863
svm,word,True,0.5,20,"(1, 2)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532467632596683,0.0,0.7615081104778605,0.24703891708967854,0.632303559435863
svm,word,True,0.5,20,"(1, 3)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532467632596683,0.0,0.7615081104778605,0.24703891708967854,0.632303559435863
svm,word,True,1.0,20,"(1, 2)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532467632596683,0.0,0.7615081104778605,0.24703891708967854,0.632303559435863
svm,word,True,1.0,20,"(1, 3)",stem,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.532467632596683,0.0,0.7615081104778605,0.24703891708967854,0.632303559435863
svm,word,True,0.25,10,"(1, 2)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5317218420518954,0.0,0.7617170389837933,0.2444821731748727,0.632303559435863
svm,word,True,0.25,10,"(1, 3)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5317218420518954,0.0,0.7617170389837933,0.2444821731748727,0.632303559435863
svm,word,True,0.5,10,"(1, 2)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5317218420518954,0.0,0.7617170389837933,0.2444821731748727,0.632303559435863
svm,word,True,0.5,10,"(1, 3)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5317218420518954,0.0,0.7617170389837933,0.2444821731748727,0.632303559435863
svm,word,True,1.0,10,"(1, 2)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5317218420518954,0.0,0.7617170389837933,0.2444821731748727,0.632303559435863
svm,word,True,1.0,10,"(1, 3)",stem,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5317218420518954,0.0,0.7617170389837933,0.2444821731748727,0.632303559435863
svm,word,True,0.25,1,"(1, 2)",original,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5290678644537277,0.0,0.7607791639308382,0.23829787234042554,0.6306245802552048
svm,word,True,0.25,1,"(1, 2)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5290678644537277,0.0,0.7607791639308382,0.23829787234042554,0.6306245802552048
svm,word,True,0.5,1,"(1, 2)",original,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5290678644537277,0.0,0.7607791639308382,0.23829787234042554,0.6306245802552048
svm,word,True,0.5,1,"(1, 2)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5290678644537277,0.0,0.7607791639308382,0.23829787234042554,0.6306245802552048
svm,word,True,1.0,1,"(1, 2)",original,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5290678644537277,0.0,0.7607791639308382,0.23829787234042554,0.6306245802552048
svm,word,True,1.0,1,"(1, 2)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5290678644537277,0.0,0.7607791639308382,0.23829787234042554,0.6306245802552048
svm,word,True,0.25,1,"(1, 3)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.25,10,"(1, 1)",original,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.25,10,"(1, 1)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.25,10,"(1, 2)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.25,10,"(1, 3)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.5,1,"(1, 3)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.5,10,"(1, 1)",original,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.5,10,"(1, 1)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.5,10,"(1, 2)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.5,10,"(1, 3)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,1.0,1,"(1, 3)",lemma,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,1.0,10,"(1, 1)",original,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,1.0,10,"(1, 1)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,1.0,10,"(1, 2)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,1.0,10,"(1, 3)",lemma,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.528078964681133,0.0,0.7607174103237094,0.2354948805460751,0.6302887844190732
svm,word,True,0.25,20,"(1, 1)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,0.25,20,"(1, 2)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,0.25,20,"(1, 3)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,0.5,20,"(1, 1)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,0.5,20,"(1, 2)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,0.5,20,"(1, 3)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,1.0,20,"(1, 1)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,1.0,20,"(1, 2)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,1.0,20,"(1, 3)",lemma,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5278510553881591,0.0,0.76044629183986,0.2352941176470588,0.6299529885829416
svm,word,True,0.25,20,"(1, 1)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,0.25,20,"(1, 2)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,0.25,20,"(1, 3)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,0.5,20,"(1, 1)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,0.5,20,"(1, 2)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,0.5,20,"(1, 3)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,1.0,20,"(1, 1)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,1.0,20,"(1, 2)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,1.0,20,"(1, 3)",original,5.0,,auto,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5276231924366088,0.0,0.7601750547045951,0.23509369676320271,0.6296171927468099
svm,word,True,0.25,1,"(1, 3)",original,0.1,,scale,sigmoid,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5274689258510019,0.0,0.7605510605729281,0.23398804440649018,0.6299529885829416
svm,word,True,0.25,10,"(1, 2)",original,5.0,,auto,rbf,0.5311840163623146,0.0,0.7987891019172554,0.0,0.664986559139785,0.5274689258510019,0.0,0.7605510605729281,0.23398804440649018,0.6299529885829416
