model,analyzer,lowercase,max_df,min_df,ngram_range,type,alpha,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
nb,word,True,0.25,10,"(1, 3)",stem,0.0,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.25,10,"(1, 3)",stem,0.001,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.25,10,"(1, 3)",stem,0.01,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.5,10,"(1, 2)",stem,0.0,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.5,10,"(1, 2)",stem,0.001,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.5,10,"(1, 2)",stem,0.01,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.5,10,"(1, 3)",stem,0.0,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.5,10,"(1, 3)",stem,0.001,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.5,10,"(1, 3)",stem,0.01,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,1.0,10,"(1, 2)",stem,0.0,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,1.0,10,"(1, 2)",stem,0.001,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,1.0,10,"(1, 2)",stem,0.01,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,1.0,10,"(1, 3)",stem,0.0,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,1.0,10,"(1, 3)",stem,0.001,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,1.0,10,"(1, 3)",stem,0.01,0.686625360620879,0.36823104693140796,0.8358786835878683,0.39571150097465896,0.738239247311828,0.6645209387697535,0.4154929577464788,0.8,0.4818763326226012,0.7065144392209537
nb,word,True,0.25,1,"(1, 1)",original,0.25,0.6839843135674054,0.34220532319391633,0.8294810292193634,0.40797824116047143,0.7298387096774194,0.66485481945806,0.36177474402730375,0.8007608178792203,0.49279341111873715,0.7038280725319006
nb,word,True,0.5,1,"(1, 1)",original,0.25,0.6839843135674054,0.34220532319391633,0.8294810292193634,0.40797824116047143,0.7298387096774194,0.66485481945806,0.36177474402730375,0.8007608178792203,0.49279341111873715,0.7038280725319006
nb,word,True,1.0,1,"(1, 1)",original,0.25,0.6839843135674054,0.34220532319391633,0.8294810292193634,0.40797824116047143,0.7298387096774194,0.66485481945806,0.36177474402730375,0.8007608178792203,0.49279341111873715,0.7038280725319006
nb,word,True,0.25,1,"(1, 3)",stem,0.1,0.6836334380181787,0.3882783882783883,0.8249232119350591,0.4067796610169491,0.7261424731182796,0.6780302152034774,0.4580645161290322,0.8015414258188824,0.5100401606425702,0.7105439892545332
nb,word,True,0.5,1,"(1, 3)",stem,0.1,0.6836334380181787,0.3882783882783883,0.8249232119350591,0.4067796610169491,0.7261424731182796,0.6780302152034774,0.4580645161290322,0.8015414258188824,0.5100401606425702,0.7105439892545332
nb,word,True,1.0,1,"(1, 3)",stem,0.1,0.6836334380181787,0.3882783882783883,0.8249232119350591,0.4067796610169491,0.7261424731182796,0.6780302152034774,0.4580645161290322,0.8015414258188824,0.5100401606425702,0.7105439892545332
nb,word,True,0.25,1,"(1, 1)",lemma,0.25,0.6825008875788972,0.366412213740458,0.8303687635574838,0.3944444444444445,0.7308467741935484,0.6671697535704232,0.3537414965986394,0.8020957370802572,0.49897470950102535,0.7055070517125588
nb,word,True,0.5,1,"(1, 1)",lemma,0.25,0.6825008875788972,0.366412213740458,0.8303687635574838,0.3944444444444445,0.7308467741935484,0.6671697535704232,0.3537414965986394,0.8020957370802572,0.49897470950102535,0.7055070517125588
nb,word,True,1.0,1,"(1, 1)",lemma,0.25,0.6825008875788972,0.366412213740458,0.8303687635574838,0.3944444444444445,0.7308467741935484,0.6671697535704232,0.3537414965986394,0.8020957370802572,0.49897470950102535,0.7055070517125588
nb,word,True,0.25,10,"(1, 1)",stem,0.1,0.6819541601034108,0.37142857142857144,0.8353344768439108,0.378968253968254,0.7362231182795699,0.6573109480796346,0.38732394366197176,0.7985039738195419,0.4691535150645625,0.7018132975151108
nb,word,True,0.5,10,"(1, 1)",stem,0.1,0.6819541601034108,0.37142857142857144,0.8353344768439108,0.378968253968254,0.7362231182795699,0.6573109480796346,0.38732394366197176,0.7985039738195419,0.4691535150645625,0.7018132975151108
nb,word,True,1.0,10,"(1, 1)",stem,0.1,0.6819541601034108,0.37142857142857144,0.8353344768439108,0.378968253968254,0.7362231182795699,0.6573109480796346,0.38732394366197176,0.7985039738195419,0.4691535150645625,0.7018132975151108
nb,word,True,0.25,10,"(1, 2)",stem,0.5,0.6813312787038134,0.3574144486692015,0.8360760846334687,0.3782178217821782,0.7372311827956989,0.6574505558703402,0.3970588235294118,0.7967365967365968,0.47058823529411764,0.7021490933512424
nb,word,True,0.5,10,"(1, 2)",stem,0.5,0.6813312787038134,0.3574144486692015,0.8360760846334687,0.3782178217821782,0.7372311827956989,0.6574505558703402,0.3970588235294118,0.7967365967365968,0.47058823529411764,0.7021490933512424
nb,word,True,1.0,10,"(1, 2)",stem,0.5,0.6813312787038134,0.3574144486692015,0.8360760846334687,0.3782178217821782,0.7372311827956989,0.6574505558703402,0.3970588235294118,0.7967365967365968,0.47058823529411764,0.7021490933512424
nb,word,True,0.25,10,"(1, 3)",stem,0.5,0.6813312787038134,0.3574144486692015,0.8360760846334687,0.3782178217821782,0.7372311827956989,0.6562810715589844,0.3970588235294118,0.7964601769911505,0.4676258992805755,0.7014775016789792
nb,word,True,0.5,10,"(1, 3)",stem,0.5,0.6813312787038134,0.3574144486692015,0.8360760846334687,0.3782178217821782,0.7372311827956989,0.6562810715589844,0.3970588235294118,0.7964601769911505,0.4676258992805755,0.7014775016789792
nb,word,True,1.0,10,"(1, 3)",stem,0.5,0.6813312787038134,0.3574144486692015,0.8360760846334687,0.3782178217821782,0.7372311827956989,0.6562810715589844,0.3970588235294118,0.7964601769911505,0.4676258992805755,0.7014775016789792
nb,word,True,0.25,10,"(1, 1)",stem,0.25,0.6806235537680043,0.35766423357664234,0.8356867779204108,0.37649402390438247,0.7362231182795699,0.6552723234084253,0.37681159420289856,0.7973886686873397,0.46728971962616817,0.7008059100067159
nb,word,True,0.5,10,"(1, 1)",stem,0.25,0.6806235537680043,0.35766423357664234,0.8356867779204108,0.37649402390438247,0.7362231182795699,0.6552723234084253,0.37681159420289856,0.7973886686873397,0.46728971962616817,0.7008059100067159
nb,word,True,1.0,10,"(1, 1)",stem,0.25,0.6806235537680043,0.35766423357664234,0.8356867779204108,0.37649402390438247,0.7362231182795699,0.6552723234084253,0.37681159420289856,0.7973886686873397,0.46728971962616817,0.7008059100067159
nb,word,True,0.25,1,"(1, 3)",original,0.1,0.6799687281426207,0.39272727272727276,0.8221587162013628,0.39893617021276595,0.7221102150537635,0.6785241735020298,0.4600638977635783,0.8013484228268721,0.5114093959731544,0.7108797850906649
nb,word,True,0.5,1,"(1, 3)",original,0.1,0.6799687281426207,0.39272727272727276,0.8221587162013628,0.39893617021276595,0.7221102150537635,0.6785241735020298,0.4600638977635783,0.8013484228268721,0.5114093959731544,0.7108797850906649
nb,word,True,1.0,1,"(1, 3)",original,0.1,0.6799687281426207,0.39272727272727276,0.8221587162013628,0.39893617021276595,0.7221102150537635,0.6785241735020298,0.4600638977635783,0.8013484228268721,0.5114093959731544,0.7108797850906649
nb,word,True,0.25,10,"(1, 1)",stem,0.0,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6584651822741795,0.38869257950530034,0.7985964912280702,0.47210300429184554,0.7024848891873741
nb,word,True,0.25,10,"(1, 1)",stem,0.001,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6584651822741795,0.38869257950530034,0.7985964912280702,0.47210300429184554,0.7024848891873741
nb,word,True,0.5,10,"(1, 1)",stem,0.0,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6584651822741795,0.38869257950530034,0.7985964912280702,0.47210300429184554,0.7024848891873741
nb,word,True,0.5,10,"(1, 1)",stem,0.001,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6584651822741795,0.38869257950530034,0.7985964912280702,0.47210300429184554,0.7024848891873741
nb,word,True,1.0,10,"(1, 1)",stem,0.0,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6584651822741795,0.38869257950530034,0.7985964912280702,0.47210300429184554,0.7024848891873741
nb,word,True,1.0,10,"(1, 1)",stem,0.001,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6584651822741795,0.38869257950530034,0.7985964912280702,0.47210300429184554,0.7024848891873741
nb,word,True,0.25,10,"(1, 1)",stem,0.01,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6579835152283687,0.38869257950530034,0.7984097287184285,0.47100930565497495,0.7021490933512424
nb,word,True,0.5,10,"(1, 1)",stem,0.01,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6579835152283687,0.38869257950530034,0.7984097287184285,0.47100930565497495,0.7021490933512424
nb,word,True,1.0,10,"(1, 1)",stem,0.01,0.6799018479920563,0.3597122302158273,0.8341557605664021,0.3770977295162883,0.7342069892473119,0.6579835152283687,0.38869257950530034,0.7984097287184285,0.47100930565497495,0.7021490933512424
nb,word,True,0.25,1,"(1, 3)",lemma,0.1,0.6783110496979489,0.39852398523985244,0.8231947483588621,0.3888388838883889,0.7227822580645161,0.6818622427671684,0.46945337620578775,0.8043321299638989,0.5140939597315436,0.7142377434519812
nb,word,True,0.5,1,"(1, 3)",lemma,0.1,0.6783110496979489,0.39852398523985244,0.8231947483588621,0.3888388838883889,0.7227822580645161,0.6818622427671684,0.46945337620578775,0.8043321299638989,0.5140939597315436,0.7142377434519812
nb,word,True,1.0,1,"(1, 3)",lemma,0.1,0.6783110496979489,0.39852398523985244,0.8231947483588621,0.3888388838883889,0.7227822580645161,0.6818622427671684,0.46945337620578775,0.8043321299638989,0.5140939597315436,0.7142377434519812
nb,word,True,0.25,10,"(1, 1)",stem,0.5,0.6743865009769996,0.3484848484848485,0.8345047923322684,0.3585095669687815,0.7335349462365591,0.6506634967782221,0.3795620437956204,0.7954439795443979,0.45652173913043476,0.6977837474815313
nb,word,True,0.5,10,"(1, 1)",stem,0.5,0.6743865009769996,0.3484848484848485,0.8345047923322684,0.3585095669687815,0.7335349462365591,0.6506634967782221,0.3795620437956204,0.7954439795443979,0.45652173913043476,0.6977837474815313
nb,word,True,1.0,10,"(1, 1)",stem,0.5,0.6743865009769996,0.3484848484848485,0.8345047923322684,0.3585095669687815,0.7335349462365591,0.6506634967782221,0.3795620437956204,0.7954439795443979,0.45652173913043476,0.6977837474815313
nb,word,True,0.25,10,"(1, 2)",lemma,0.0,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.25,10,"(1, 2)",lemma,0.001,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.25,10,"(1, 3)",lemma,0.0,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.25,10,"(1, 3)",lemma,0.001,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.5,10,"(1, 2)",lemma,0.0,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.5,10,"(1, 2)",lemma,0.001,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.5,10,"(1, 3)",lemma,0.0,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.5,10,"(1, 3)",lemma,0.001,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,1.0,10,"(1, 2)",lemma,0.0,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,1.0,10,"(1, 2)",lemma,0.001,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,1.0,10,"(1, 3)",lemma,0.0,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,1.0,10,"(1, 3)",lemma,0.001,0.6720862443743553,0.339622641509434,0.8322663252240716,0.3576423576423577,0.730510752688172,0.6632631303217514,0.397212543554007,0.800561797752809,0.48103078024337875,0.7061786433848221
nb,word,True,0.25,10,"(1, 2)",lemma,0.25,0.6719202608472351,0.34482758620689663,0.8325521942905837,0.3550651955867603,0.7311827956989247,0.6552322064230446,0.36823104693140796,0.797488956056731,0.4687953555878084,0.7014775016789792
nb,word,True,0.5,10,"(1, 2)",lemma,0.25,0.6719202608472351,0.34482758620689663,0.8325521942905837,0.3550651955867603,0.7311827956989247,0.6552322064230446,0.36823104693140796,0.797488956056731,0.4687953555878084,0.7014775016789792
nb,word,True,1.0,10,"(1, 2)",lemma,0.25,0.6719202608472351,0.34482758620689663,0.8325521942905837,0.3550651955867603,0.7311827956989247,0.6552322064230446,0.36823104693140796,0.797488956056731,0.4687953555878084,0.7014775016789792
nb,word,True,0.25,10,"(1, 2)",lemma,0.01,0.6715581748127154,0.3333333333333333,0.8320887561339875,0.3576423576423577,0.7301747311827957,0.6632516525215775,0.39860139860139854,0.8003744441844138,0.48103078024337875,0.7061786433848221
nb,word,True,0.25,10,"(1, 3)",lemma,0.01,0.6715581748127154,0.3333333333333333,0.8320887561339875,0.3576423576423577,0.7301747311827957,0.6632516525215775,0.39860139860139854,0.8003744441844138,0.48103078024337875,0.7061786433848221
nb,word,True,0.5,10,"(1, 2)",lemma,0.01,0.6715581748127154,0.3333333333333333,0.8320887561339875,0.3576423576423577,0.7301747311827957,0.6632516525215775,0.39860139860139854,0.8003744441844138,0.48103078024337875,0.7061786433848221
nb,word,True,0.5,10,"(1, 3)",lemma,0.01,0.6715581748127154,0.3333333333333333,0.8320887561339875,0.3576423576423577,0.7301747311827957,0.6632516525215775,0.39860139860139854,0.8003744441844138,0.48103078024337875,0.7061786433848221
nb,word,True,1.0,10,"(1, 2)",lemma,0.01,0.6715581748127154,0.3333333333333333,0.8320887561339875,0.3576423576423577,0.7301747311827957,0.6632516525215775,0.39860139860139854,0.8003744441844138,0.48103078024337875,0.7061786433848221
nb,word,True,1.0,10,"(1, 3)",lemma,0.01,0.6715581748127154,0.3333333333333333,0.8320887561339875,0.3576423576423577,0.7301747311827957,0.6632516525215775,0.39860139860139854,0.8003744441844138,0.48103078024337875,0.7061786433848221
nb,word,True,0.25,10,"(1, 2)",lemma,0.1,0.6714506596897247,0.33587786259541985,0.8320545609548168,0.35671342685370744,0.730510752688172,0.662101787219318,0.4,0.7993459472085961,0.479136690647482,0.7055070517125588
nb,word,True,0.5,10,"(1, 2)",lemma,0.1,0.6714506596897247,0.33587786259541985,0.8320545609548168,0.35671342685370744,0.730510752688172,0.662101787219318,0.4,0.7993459472085961,0.479136690647482,0.7055070517125588
nb,word,True,1.0,10,"(1, 2)",lemma,0.1,0.6714506596897247,0.33587786259541985,0.8320545609548168,0.35671342685370744,0.730510752688172,0.662101787219318,0.4,0.7993459472085961,0.479136690647482,0.7055070517125588
nb,word,True,0.25,10,"(1, 3)",lemma,0.25,0.6713888368728983,0.34351145038167946,0.8325521942905837,0.35341365461847385,0.7308467741935484,0.6556844715232483,0.37090909090909085,0.797488956056731,0.46956521739130436,0.7018132975151108
nb,word,True,0.5,10,"(1, 3)",lemma,0.25,0.6713888368728983,0.34351145038167946,0.8325521942905837,0.35341365461847385,0.7308467741935484,0.6556844715232483,0.37090909090909085,0.797488956056731,0.46956521739130436,0.7018132975151108
nb,word,True,1.0,10,"(1, 3)",lemma,0.25,0.6713888368728983,0.34351145038167946,0.8325521942905837,0.35341365461847385,0.7308467741935484,0.6556844715232483,0.37090909090909085,0.797488956056731,0.46956521739130436,0.7018132975151108
nb,word,True,0.25,10,"(1, 3)",lemma,0.1,0.6708880251599197,0.33587786259541985,0.831877264010228,0.3550651955867603,0.7301747311827957,0.662101787219318,0.4,0.7993459472085961,0.479136690647482,0.7055070517125588
nb,word,True,0.5,10,"(1, 3)",lemma,0.1,0.6708880251599197,0.33587786259541985,0.831877264010228,0.3550651955867603,0.7301747311827957,0.662101787219318,0.4,0.7993459472085961,0.479136690647482,0.7055070517125588
nb,word,True,1.0,10,"(1, 3)",lemma,0.1,0.6708880251599197,0.33587786259541985,0.831877264010228,0.3550651955867603,0.7301747311827957,0.662101787219318,0.4,0.7993459472085961,0.479136690647482,0.7055070517125588
nb,word,True,0.25,1,"(1, 2)",stem,0.25,0.6707658784048536,0.3488372093023256,0.8223812621990891,0.3748845798707295,0.7204301075268817,0.6526823235063053,0.40549828178694164,0.7939651107967939,0.4595924104005622,0.6950973807924782
nb,word,True,0.5,1,"(1, 2)",stem,0.25,0.6707658784048536,0.3488372093023256,0.8223812621990891,0.3748845798707295,0.7204301075268817,0.6526823235063053,0.40549828178694164,0.7939651107967939,0.4595924104005622,0.6950973807924782
nb,word,True,1.0,1,"(1, 2)",stem,0.25,0.6707658784048536,0.3488372093023256,0.8223812621990891,0.3748845798707295,0.7204301075268817,0.6526823235063053,0.40549828178694164,0.7939651107967939,0.4595924104005622,0.6950973807924782
nb,word,True,0.25,10,"(1, 1)",lemma,0.0,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.657582424731735,0.3793103448275862,0.7992530345471521,0.47033285094066574,0.7024848891873741
nb,word,True,0.5,10,"(1, 1)",lemma,0.0,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.657582424731735,0.3793103448275862,0.7992530345471521,0.47033285094066574,0.7024848891873741
nb,word,True,1.0,10,"(1, 1)",lemma,0.0,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.657582424731735,0.3793103448275862,0.7992530345471521,0.47033285094066574,0.7024848891873741
nb,word,True,0.25,10,"(1, 1)",lemma,0.001,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.6570961568393193,0.3793103448275862,0.7990665110851809,0.46922519913106436,0.7021490933512424
nb,word,True,0.25,10,"(1, 1)",lemma,0.01,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.6570961568393193,0.3793103448275862,0.7990665110851809,0.46922519913106436,0.7021490933512424
nb,word,True,0.5,10,"(1, 1)",lemma,0.001,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.6570961568393193,0.3793103448275862,0.7990665110851809,0.46922519913106436,0.7021490933512424
nb,word,True,0.5,10,"(1, 1)",lemma,0.01,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.6570961568393193,0.3793103448275862,0.7990665110851809,0.46922519913106436,0.7021490933512424
nb,word,True,1.0,10,"(1, 1)",lemma,0.001,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.6570961568393193,0.3793103448275862,0.7990665110851809,0.46922519913106436,0.7021490933512424
nb,word,True,1.0,10,"(1, 1)",lemma,0.01,0.6695585848585334,0.3432835820895523,0.8319829424307037,0.34808853118712274,0.7291666666666666,0.6570961568393193,0.3793103448275862,0.7990665110851809,0.46922519913106436,0.7021490933512424
nb,word,True,0.25,10,"(1, 1)",lemma,0.1,0.6694439675455479,0.3458646616541353,0.8319488817891374,0.3471241170534813,0.729502688172043,0.6564259738289269,0.3848797250859107,0.7987875961762647,0.46656976744186046,0.7018132975151108
nb,word,True,0.5,10,"(1, 1)",lemma,0.1,0.6694439675455479,0.3458646616541353,0.8319488817891374,0.3471241170534813,0.729502688172043,0.6564259738289269,0.3848797250859107,0.7987875961762647,0.46656976744186046,0.7018132975151108
nb,word,True,1.0,10,"(1, 1)",lemma,0.1,0.6694439675455479,0.3458646616541353,0.8319488817891374,0.3471241170534813,0.729502688172043,0.6564259738289269,0.3848797250859107,0.7987875961762647,0.46656976744186046,0.7018132975151108
nb,word,True,0.25,10,"(1, 1)",lemma,0.25,0.6693263862450647,0.3484848484848485,0.8325888108912998,0.3444782168186424,0.7301747311827957,0.6495870932166612,0.34532374100719426,0.7962877030162413,0.4590643274853801,0.6977837474815313
nb,word,True,0.5,10,"(1, 1)",lemma,0.25,0.6693263862450647,0.3484848484848485,0.8325888108912998,0.3444782168186424,0.7301747311827957,0.6495870932166612,0.34532374100719426,0.7962877030162413,0.4590643274853801,0.6977837474815313
nb,word,True,1.0,10,"(1, 1)",lemma,0.25,0.6693263862450647,0.3484848484848485,0.8325888108912998,0.3444782168186424,0.7301747311827957,0.6495870932166612,0.34532374100719426,0.7962877030162413,0.4590643274853801,0.6977837474815313
nb,word,True,0.25,1,"(1, 2)",lemma,0.25,0.6691937536527589,0.36507936507936506,0.8225108225108224,0.3648148148148148,0.7200940860215054,0.6554088147941822,0.4178082191780822,0.7964226876912214,0.46077738515901057,0.6981195433176629
nb,word,True,0.5,1,"(1, 2)",lemma,0.25,0.6691937536527589,0.36507936507936506,0.8225108225108224,0.3648148148148148,0.7200940860215054,0.6554088147941822,0.4178082191780822,0.7964226876912214,0.46077738515901057,0.6981195433176629
nb,word,True,1.0,1,"(1, 2)",lemma,0.25,0.6691937536527589,0.36507936507936506,0.8225108225108224,0.3648148148148148,0.7200940860215054,0.6554088147941822,0.4178082191780822,0.7964226876912214,0.46077738515901057,0.6981195433176629
nb,word,True,0.25,10,"(1, 1)",original,0.0,0.6677474832707874,0.30534351145038163,0.8313458262350936,0.352112676056338,0.7281586021505376,0.6551865214887743,0.3698630136986301,0.7986937252157686,0.4662309368191721,0.7008059100067159
nb,word,True,0.5,10,"(1, 1)",original,0.0,0.6677474832707874,0.30534351145038163,0.8313458262350936,0.352112676056338,0.7281586021505376,0.6551865214887743,0.3698630136986301,0.7986937252157686,0.4662309368191721,0.7008059100067159
nb,word,True,1.0,10,"(1, 1)",original,0.0,0.6677474832707874,0.30534351145038163,0.8313458262350936,0.352112676056338,0.7281586021505376,0.6551865214887743,0.3698630136986301,0.7986937252157686,0.4662309368191721,0.7008059100067159
nb,word,True,0.25,10,"(1, 1)",original,0.1,0.6674013799445107,0.30651340996168586,0.831240689508406,0.3508064516129032,0.7281586021505376,0.6559586116561151,0.3835616438356165,0.7986013986013988,0.4657933042212518,0.7014775016789792
nb,word,True,0.5,10,"(1, 1)",original,0.1,0.6674013799445107,0.30651340996168586,0.831240689508406,0.3508064516129032,0.7281586021505376,0.6559586116561151,0.3835616438356165,0.7986013986013988,0.4657933042212518,0.7014775016789792
nb,word,True,1.0,10,"(1, 1)",original,0.1,0.6674013799445107,0.30651340996168586,0.831240689508406,0.3508064516129032,0.7281586021505376,0.6559586116561151,0.3835616438356165,0.7986013986013988,0.4657933042212518,0.7014775016789792
nb,word,True,0.25,1,"(1, 2)",original,0.25,0.6673310319434961,0.34920634920634924,0.8200564358584761,0.3677950594693504,0.7170698924731183,0.6557067882579484,0.4300341296928328,0.7959567465914434,0.4599006387508872,0.6984553391537945
nb,word,True,0.5,1,"(1, 2)",original,0.25,0.6673310319434961,0.34920634920634924,0.8200564358584761,0.3677950594693504,0.7170698924731183,0.6557067882579484,0.4300341296928328,0.7959567465914434,0.4599006387508872,0.6984553391537945
nb,word,True,1.0,1,"(1, 2)",original,0.25,0.6673310319434961,0.34920634920634924,0.8200564358584761,0.3677950594693504,0.7170698924731183,0.6557067882579484,0.4300341296928328,0.7959567465914434,0.4599006387508872,0.6984553391537945
nb,word,True,0.25,1,"(1, 1)",stem,0.5,0.667325082837011,0.31620553359683795,0.8253968253968254,0.36258437801350046,0.7231182795698925,0.6361753684113007,0.29304029304029305,0.7904583723105706,0.44065387348969437,0.6850235057085292
nb,word,True,0.5,1,"(1, 1)",stem,0.5,0.667325082837011,0.31620553359683795,0.8253968253968254,0.36258437801350046,0.7231182795698925,0.6361753684113007,0.29304029304029305,0.7904583723105706,0.44065387348969437,0.6850235057085292
nb,word,True,1.0,1,"(1, 1)",stem,0.5,0.667325082837011,0.31620553359683795,0.8253968253968254,0.36258437801350046,0.7231182795698925,0.6361753684113007,0.29304029304029305,0.7904583723105706,0.44065387348969437,0.6850235057085292
nb,word,True,0.25,10,"(1, 1)",original,0.001,0.6672065212535649,0.29885057471264365,0.8311688311688312,0.352112676056338,0.7278225806451613,0.6551865214887743,0.3698630136986301,0.7986937252157686,0.4662309368191721,0.7008059100067159
nb,word,True,0.25,10,"(1, 1)",original,0.01,0.6672065212535649,0.29885057471264365,0.8311688311688312,0.352112676056338,0.7278225806451613,0.6551865214887743,0.3698630136986301,0.7986937252157686,0.4662309368191721,0.7008059100067159
